,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,preds_6_Welby,preds_7_Welby,site_name,lat,lon
31,2023-05-03 14:00:00+00:00,0.016243273,0.004,0.026884248,0.036958613,0.043727133,0.044047296,0.043286283,0.043285687,0.04408754,Welby,39.838119,-104.94984
32,2023-05-03 15:00:00+00:00,0.01966486,0.022,0.034895234,0.045257643,0.05379645,0.059756164,0.060047824,0.059346534,0.05941383,Welby,39.838119,-104.94984
33,2023-05-03 16:00:00+00:00,0.033769954,0.035,0.030784484,0.045820955,0.055239838,0.0632025,0.068434864,0.06866854,0.06808922,Welby,39.838119,-104.94984
34,2023-05-03 17:00:00+00:00,0.04252385,0.046,0.040924564,0.037802577,0.052528642,0.061075993,0.06698468,0.0698345,0.06994108,Welby,39.838119,-104.94984
35,2023-05-03 18:00:00+00:00,0.051020283,0.054,0.04681137,0.04515255,0.04203088,0.05552334,0.061847545,0.06498773,0.06602385,Welby,39.838119,-104.94984
36,2023-05-03 19:00:00+00:00,0.05597384,0.056999999999999995,0.05265436,0.048497617,0.046901483,0.0439987,0.055196606,0.059261918,0.060742088,Welby,39.838119,-104.94984
37,2023-05-03 20:00:00+00:00,0.05790343,0.06,0.05677447,0.053597447,0.04972485,0.048272002,0.0456878,0.054673694,0.057329927,Welby,39.838119,-104.94984
38,2023-05-03 21:00:00+00:00,0.06022832,0.062000000000000006,0.05791801,0.056881886,0.05411907,0.05081777,0.049593113,0.047442615,0.05430351,Welby,39.838119,-104.94984
39,2023-05-03 22:00:00+00:00,0.06103158,0.063,0.059018474,0.056927286,0.05605147,0.053789202,0.051115457,0.0501318,0.048408985,Welby,39.838119,-104.94984
40,2023-05-03 23:00:00+00:00,0.06220853,0.064,0.05982565,0.057969045,0.05619124,0.055469703,0.053657133,0.051559273,0.050793614,Welby,39.838119,-104.94984
41,2023-05-04 00:00:00+00:00,0.06216079,0.061,0.059899542,0.057719562,0.056189753,0.054773603,0.054215834,0.052857615,0.051305715,Welby,39.838119,-104.94984
42,2023-05-04 01:00:00+00:00,0.054966394,0.054,0.056406125,0.054555655,0.053060185,0.052072667,0.051195055,0.05086009,0.050054666,Welby,39.838119,-104.94984
43,2023-05-04 02:00:00+00:00,0.04422395,0.05,0.045372784,0.046458688,0.04534535,0.044545364,0.044049595,0.043619473,0.043451644,Welby,39.838119,-104.94984
44,2023-05-04 03:00:00+00:00,0.043795165,0.041,0.03767672,0.03843103,0.039052404,0.03843268,0.03796383,0.03763168,0.03728078,Welby,39.838119,-104.94984
45,2023-05-04 04:00:00+00:00,0.034391712,0.039,0.037019417,0.03304661,0.03349781,0.033880435,0.03344639,0.033035163,0.032669242,Welby,39.838119,-104.94984
46,2023-05-04 05:00:00+00:00,0.03455941,0.039,0.0307367,0.03246477,0.029713824,0.030050114,0.030348673,0.029956391,0.029514255,Welby,39.838119,-104.94984
47,2023-05-04 06:00:00+00:00,0.03398769,0.036,0.030114703,0.027356705,0.028656682,0.02660464,0.026852207,0.027091477,0.02671332,Welby,39.838119,-104.94984
48,2023-05-04 07:00:00+00:00,0.030826515,0.028,0.029005291,0.026050186,0.023909725,0.024873989,0.023431493,0.023611793,0.023825834,Welby,39.838119,-104.94984
49,2023-05-04 08:00:00+00:00,0.024128025,0.033,0.026607156,0.025169937,0.022771237,0.021155693,0.021839436,0.020795977,0.020951144,Welby,39.838119,-104.94984
50,2023-05-04 09:00:00+00:00,0.029683568,0.034,0.02122026,0.023232104,0.0219406,0.019945852,0.018754529,0.019234043,0.018434228,Welby,39.838119,-104.94984
51,2023-05-04 10:00:00+00:00,0.029343376,0.028,0.024176251,0.016423523,0.018349174,0.017201252,0.015642598,0.014867313,0.01516028,Welby,39.838119,-104.94984
52,2023-05-04 11:00:00+00:00,0.023870567,0.023,0.02577571,0.02029711,0.012993475,0.014465188,0.013664535,0.012798904,0.0125104,Welby,39.838119,-104.94984
53,2023-05-04 12:00:00+00:00,0.017707365,0.015,0.018921802,0.020852406,0.015667755,0.0108576855,0.011498508,0.011204096,0.011044262,Welby,39.838119,-104.94984
54,2023-05-04 13:00:00+00:00,0.020140333,0.011,0.023896202,0.0250425,0.02669603,0.02308544,0.021532366,0.021433415,0.021482112,Welby,39.838119,-104.94984
55,2023-05-04 14:00:00+00:00,0.0222718,0.012,0.03415661,0.03773631,0.038697504,0.039918702,0.03775278,0.037987154,0.03766056,Welby,39.838119,-104.94984
56,2023-05-04 15:00:00+00:00,0.024794545,0.019,0.036643907,0.04726961,0.050185814,0.050917078,0.0517903,0.050424572,0.05091397,Welby,39.838119,-104.94984
57,2023-05-04 16:00:00+00:00,0.031503674,0.033,0.037976593,0.048610814,0.057583228,0.060037673,0.060628906,0.061320145,0.060206365,Welby,39.838119,-104.94984
58,2023-05-04 17:00:00+00:00,0.043828163,0.044,0.042298965,0.047865257,0.056453004,0.06312883,0.06463558,0.06495304,0.06531536,Welby,39.838119,-104.94984
59,2023-05-04 18:00:00+00:00,0.04925462,0.054,0.049099043,0.047847126,0.05219123,0.05813425,0.0615098,0.06202988,0.06211743,Welby,39.838119,-104.94984
60,2023-05-04 19:00:00+00:00,0.055371135,0.056999999999999995,0.051087856,0.050951563,0.049895797,0.0532852,0.057188347,0.05898254,0.059229635,Welby,39.838119,-104.94984
61,2023-05-04 20:00:00+00:00,0.058740478,0.061,0.057352796,0.05390879,0.05380385,0.05304054,0.05529222,0.057554316,0.058510073,Welby,39.838119,-104.94984
62,2023-05-04 21:00:00+00:00,0.059671715,0.062000000000000006,0.057712518,0.056618366,0.0540168,0.053940374,0.053413827,0.054856732,0.056222685,Welby,39.838119,-104.94984
63,2023-05-04 22:00:00+00:00,0.059901886,0.051,0.057707377,0.05612153,0.05528344,0.05333643,0.053281367,0.052925337,0.0538437,Welby,39.838119,-104.94984
