,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
29,2023-05-03 12:00:00+00:00,0.03339843,0.033,0.03713901,0.038687404,0.03812289,0.038570937,0.038023278,0.03807783,0.037200227,Highlands Ranch,39.567887,-104.957193
30,2023-05-03 13:00:00+00:00,0.033625014,0.033,0.034060895,0.03714104,0.038429346,0.037935697,0.03833676,0.03785118,0.03789765,Highlands Ranch,39.567887,-104.957193
31,2023-05-03 14:00:00+00:00,0.03581745,0.035,0.03647572,0.036812294,0.039122265,0.040120557,0.039737787,0.040040497,0.03968938,Highlands Ranch,39.567887,-104.957193
32,2023-05-03 15:00:00+00:00,0.039010786,0.042,0.039885294,0.04039543,0.04063653,0.042308033,0.043042697,0.04276418,0.042979043,Highlands Ranch,39.567887,-104.957193
33,2023-05-03 16:00:00+00:00,0.046775676,0.045,0.043536704,0.044250127,0.04463397,0.04481207,0.04601702,0.046540096,0.046344236,Highlands Ranch,39.567887,-104.957193
34,2023-05-03 17:00:00+00:00,0.04853404,0.048,0.050508853,0.047790293,0.048357837,0.048653178,0.048783265,0.04962056,0.049975306,Highlands Ranch,39.567887,-104.957193
35,2023-05-03 18:00:00+00:00,0.050803125,0.054,0.05143544,0.053171627,0.050953306,0.05140586,0.051624496,0.051713783,0.052259274,Highlands Ranch,39.567887,-104.957193
36,2023-05-03 19:00:00+00:00,0.05680912,0.059000000000000004,0.053122733,0.05370007,0.055143893,0.0533781,0.053723693,0.053877473,0.053935412,Highlands Ranch,39.567887,-104.957193
37,2023-05-03 20:00:00+00:00,0.060356505,0.06,0.057937182,0.054627907,0.05512816,0.056313794,0.05491932,0.055180598,0.05528899,Highlands Ranch,39.567887,-104.957193
38,2023-05-03 21:00:00+00:00,0.060117092,0.062000000000000006,0.060513575,0.058379848,0.055518884,0.055950787,0.056953322,0.05579743,0.056004703,Highlands Ranch,39.567887,-104.957193
39,2023-05-03 22:00:00+00:00,0.061859015,0.064,0.059807077,0.060155973,0.058358427,0.05591878,0.056289867,0.057152472,0.0561797,Highlands Ranch,39.567887,-104.957193
40,2023-05-03 23:00:00+00:00,0.06283354,0.065,0.060535725,0.058776673,0.05906134,0.05759833,0.05557071,0.055882018,0.056614827,Highlands Ranch,39.567887,-104.957193
41,2023-05-04 00:00:00+00:00,0.062467214,0.061,0.060152475,0.05821156,0.05679653,0.05702442,0.055839207,0.05417768,0.054433204,Highlands Ranch,39.567887,-104.957193
42,2023-05-04 01:00:00+00:00,0.05575182,0.056999999999999995,0.057047356,0.05538038,0.054013476,0.052988347,0.05315575,0.052283347,0.051072136,Highlands Ranch,39.567887,-104.957193
