,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,preds_6_Rocky Flats,preds_7_Rocky Flats,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.04587946,0.047,0.048897915,0.05071506,0.049064778,0.049286425,0.05009773,0.048379708,0.047545224,Rocky Flats,39.912799,-105.188587
1,2023-05-02 08:00:00+00:00,0.046699896,0.046,0.0456161,0.047889605,0.049272604,0.047948234,0.048127502,0.04877917,0.047376163,Rocky Flats,39.912799,-105.188587
2,2023-05-02 09:00:00+00:00,0.045471475,0.044,0.04616271,0.04534653,0.04708167,0.048193753,0.047122087,0.047267515,0.047798734,Rocky Flats,39.912799,-105.188587
3,2023-05-02 10:00:00+00:00,0.04312817,0.04,0.04462394,0.045153316,0.044517536,0.045950454,0.046866395,0.045982942,0.04610618,Rocky Flats,39.912799,-105.188587
4,2023-05-02 11:00:00+00:00,0.03896532,0.039,0.042160727,0.043289475,0.043702267,0.04317125,0.044387314,0.04515413,0.044397518,Rocky Flats,39.912799,-105.188587
5,2023-05-02 12:00:00+00:00,0.03828917,0.042,0.03825357,0.04061957,0.041524436,0.04187835,0.041412145,0.042484965,0.043158438,Rocky Flats,39.912799,-105.188587
6,2023-05-02 13:00:00+00:00,0.040981874,0.04,0.03715249,0.03712653,0.03900355,0.03976897,0.040073477,0.03967181,0.040593363,Rocky Flats,39.912799,-105.188587
7,2023-05-02 14:00:00+00:00,0.040079135,0.041,0.041064538,0.038380828,0.03836251,0.039788015,0.040388264,0.040629536,0.040315825,Rocky Flats,39.912799,-105.188587
8,2023-05-02 15:00:00+00:00,0.043383714,0.043,0.042472437,0.0431607,0.041297268,0.041283417,0.042407077,0.042894613,0.043092158,Rocky Flats,39.912799,-105.188587
9,2023-05-02 16:00:00+00:00,0.0454561,0.042,0.045858007,0.045184784,0.045688406,0.044185527,0.044173975,0.045144252,0.045576777,Rocky Flats,39.912799,-105.188587
10,2023-05-02 17:00:00+00:00,0.044393096,0.04,0.048384845,0.048702553,0.04819244,0.04860184,0.047353223,0.047343455,0.048197377,Rocky Flats,39.912799,-105.188587
11,2023-05-02 18:00:00+00:00,0.04220255,0.046,0.04792088,0.051418412,0.051672783,0.051254705,0.051589917,0.050563347,0.050555028,Rocky Flats,39.912799,-105.188587
12,2023-05-02 19:00:00+00:00,0.049245197,0.055,0.044268336,0.049777884,0.05279219,0.053004008,0.052660894,0.052934874,0.052071013,Rocky Flats,39.912799,-105.188587
