,date,preds_0_East Plains,actual,preds_1_East Plains,preds_2_East Plains,preds_3_East Plains,preds_4_East Plains,preds_5_East Plains,preds_6_East Plains,preds_7_East Plains,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.03967757,0.038,0.037100557,0.03614334,0.036771104,0.03687862,0.03653992,0.037182882,0.03709545,East Plains,39.638522,-104.569335
1,2023-05-02 08:00:00+00:00,0.03751068,0.041,0.03890148,0.03710106,0.036385693,0.036914982,0.037006535,0.036718205,0.037280105,East Plains,39.638522,-104.569335
2,2023-05-02 09:00:00+00:00,0.040618278,0.035,0.037545383,0.03855112,0.037144538,0.036530815,0.036993064,0.037073735,0.036810752,East Plains,39.638522,-104.569335
3,2023-05-02 10:00:00+00:00,0.034227513,0.042,0.03950204,0.037123505,0.037944715,0.036699373,0.036138654,0.036571264,0.03665018,East Plains,39.638522,-104.569335
4,2023-05-02 11:00:00+00:00,0.04131194,0.043,0.03359798,0.03759032,0.035595424,0.03632835,0.035183772,0.03465433,0.0350817,East Plains,39.638522,-104.569335
5,2023-05-02 12:00:00+00:00,0.040958256,0.037,0.0392125,0.03315451,0.03643456,0.034690857,0.035346806,0.034308605,0.03383142,East Plains,39.638522,-104.569335
6,2023-05-02 13:00:00+00:00,0.036815144,0.049,0.040595777,0.03926516,0.034812827,0.037340794,0.035953782,0.03647387,0.035655715,East Plains,39.638522,-104.569335
7,2023-05-02 14:00:00+00:00,0.050955895,0.053,0.040125493,0.042778045,0.04184803,0.038568582,0.04049866,0.039403662,0.039814696,East Plains,39.638522,-104.569335
8,2023-05-02 15:00:00+00:00,0.05353511,0.054,0.051581696,0.043372344,0.045296162,0.04455203,0.041891895,0.043466356,0.042550802,East Plains,39.638522,-104.569335
9,2023-05-02 16:00:00+00:00,0.054055236,0.054,0.05356323,0.051948078,0.0455621,0.04714416,0.046537276,0.04443375,0.045700774,East Plains,39.638522,-104.569335
10,2023-05-02 17:00:00+00:00,0.053523842,0.056999999999999995,0.053586587,0.05316339,0.05188364,0.046706326,0.047927644,0.047477763,0.04595442,East Plains,39.638522,-104.569335
11,2023-05-02 18:00:00+00:00,0.05618568,0.05800000000000001,0.05224775,0.052302558,0.051958926,0.05091211,0.046822388,0.04769507,0.047383286,East Plains,39.638522,-104.569335
12,2023-05-02 19:00:00+00:00,0.05596329,0.05800000000000001,0.054060165,0.05071032,0.050754998,0.050469257,0.049589675,0.046342336,0.046960257,East Plains,39.638522,-104.569335
13,2023-05-02 20:00:00+00:00,0.05507299,0.05800000000000001,0.053177215,0.05164627,0.04907001,0.049105506,0.048873294,0.04815322,0.04567785,East Plains,39.638522,-104.569335
14,2023-05-02 21:00:00+00:00,0.05455607,0.05800000000000001,0.05207374,0.050622363,0.049524114,0.047571987,0.0476,0.047413126,0.046827957,East Plains,39.638522,-104.569335
15,2023-05-02 22:00:00+00:00,0.054476105,0.05800000000000001,0.051627237,0.049737435,0.048724476,0.047889896,0.046310503,0.046333604,0.04617714,East Plains,39.638522,-104.569335
16,2023-05-02 23:00:00+00:00,0.05459381,0.06,0.051497355,0.049279373,0.04798075,0.04720801,0.04652931,0.04523878,0.045257572,East Plains,39.638522,-104.569335
17,2023-05-03 00:00:00+00:00,0.0565605,0.05800000000000001,0.051238697,0.04876262,0.04725916,0.04628033,0.04566738,0.045129474,0.044120103,East Plains,39.638522,-104.569335
18,2023-05-03 01:00:00+00:00,0.051820733,0.048,0.050435986,0.046636783,0.04514818,0.04404821,0.043240275,0.042726547,0.04228136,East Plains,39.638522,-104.569335
19,2023-05-03 02:00:00+00:00,0.042896897,0.049,0.0463657,0.04541056,0.043194443,0.042096023,0.041157834,0.040450048,0.039994095,East Plains,39.638522,-104.569335
20,2023-05-03 03:00:00+00:00,0.045912977,0.039,0.040224794,0.042540763,0.04195807,0.040246222,0.039253097,0.03839268,0.037730873,East Plains,39.638522,-104.569335
21,2023-05-03 04:00:00+00:00,0.036137894,0.04,0.04290481,0.038671624,0.040251862,0.03977801,0.038197704,0.037269097,0.03643919,East Plains,39.638522,-104.569335
22,2023-05-03 05:00:00+00:00,0.03924903,0.044,0.035582963,0.04045807,0.037406165,0.038715303,0.03829584,0.036843747,0.03595161,East Plains,39.638522,-104.569335
23,2023-05-03 06:00:00+00:00,0.042913463,0.039,0.038199868,0.035557974,0.039000083,0.036577675,0.037655324,0.03729727,0.035968307,East Plains,39.638522,-104.569335
24,2023-05-03 07:00:00+00:00,0.037045352,0.034,0.040954128,0.037337203,0.03545837,0.038184613,0.036212903,0.037102044,0.036788166,East Plains,39.638522,-104.569335
25,2023-05-03 08:00:00+00:00,0.03379479,0.042,0.03655393,0.03948236,0.036725663,0.03514522,0.037483174,0.035786908,0.036586165,East Plains,39.638522,-104.569335
26,2023-05-03 09:00:00+00:00,0.042079233,0.042,0.034502298,0.036459066,0.038692053,0.036387876,0.035018913,0.03705284,0.03552237,East Plains,39.638522,-104.569335
27,2023-05-03 10:00:00+00:00,0.040399373,0.038,0.04048282,0.034377836,0.035934456,0.037847627,0.035820287,0.034579817,0.036500122,East Plains,39.638522,-104.569335
28,2023-05-03 11:00:00+00:00,0.036115892,0.039,0.038669974,0.038740195,0.033686783,0.03506169,0.036777627,0.034911223,0.033707846,East Plains,39.638522,-104.569335
29,2023-05-03 12:00:00+00:00,0.03881008,0.037,0.035762597,0.0377979,0.03785492,0.033584848,0.034745425,0.036233142,0.03457275,East Plains,39.638522,-104.569335
30,2023-05-03 13:00:00+00:00,0.037233725,0.039,0.039115075,0.036775637,0.038325217,0.038370665,0.03502048,0.035907965,0.037085563,East Plains,39.638522,-104.569335
