,date,preds_0_Boulder,actual,preds_1_Boulder,preds_2_Boulder,preds_3_Boulder,preds_4_Boulder,preds_5_Boulder,preds_6_Boulder,preds_7_Boulder,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.036235563,0.042,0.033247683,0.033437096,0.030921644,0.030333452,0.030734248,0.029829646,0.031947803,Boulder,40.070016,-105.220238
1,2023-05-02 08:00:00+00:00,0.03934426,0.041,0.034331106,0.031880602,0.0320258,0.029891126,0.029360916,0.02974187,0.028855188,Boulder,40.070016,-105.220238
2,2023-05-02 09:00:00+00:00,0.038486835,0.04,0.036988627,0.032692466,0.030701501,0.03082724,0.028907953,0.028409023,0.028782783,Boulder,40.070016,-105.220238
3,2023-05-02 10:00:00+00:00,0.037630435,0.037,0.03620029,0.034863852,0.031189641,0.02946119,0.029573482,0.02777427,0.027279837,Boulder,40.070016,-105.220238
4,2023-05-02 11:00:00+00:00,0.033916112,0.036,0.034522675,0.0332081,0.032012265,0.028688401,0.02711794,0.027223574,0.02547536,Boulder,40.070016,-105.220238
5,2023-05-02 12:00:00+00:00,0.0335841,0.042,0.03168691,0.032212067,0.031087812,0.030026777,0.027097577,0.025769768,0.025856247,Boulder,40.070016,-105.220238
6,2023-05-02 13:00:00+00:00,0.041332446,0.04,0.034248643,0.032789342,0.03317319,0.03229307,0.031449802,0.029205764,0.028233474,Boulder,40.070016,-105.220238
7,2023-05-02 14:00:00+00:00,0.041930173,0.039,0.043008648,0.038117956,0.037318487,0.037558574,0.03695602,0.036348842,0.034655906,Boulder,40.070016,-105.220238
8,2023-05-02 15:00:00+00:00,0.04154105,0.041,0.04416748,0.04494574,0.041918967,0.04132493,0.04152071,0.04100929,0.040476225,Boulder,40.070016,-105.220238
9,2023-05-02 16:00:00+00:00,0.04436111,0.043,0.04490943,0.04692877,0.047489546,0.04484775,0.044299982,0.044476263,0.044021428,Boulder,40.070016,-105.220238
10,2023-05-02 17:00:00+00:00,0.045817878,0.049,0.04730832,0.047761254,0.04937669,0.04986931,0.04756417,0.04711066,0.047254153,Boulder,40.070016,-105.220238
11,2023-05-02 18:00:00+00:00,0.052234765,0.053,0.04864232,0.049956657,0.05033969,0.051736873,0.052151885,0.05033311,0.049989607,Boulder,40.070016,-105.220238
12,2023-05-02 19:00:00+00:00,0.05477085,0.056999999999999995,0.0539248,0.05069186,0.051878262,0.0522326,0.0535371,0.0539265,0.052261565,Boulder,40.070016,-105.220238
13,2023-05-02 20:00:00+00:00,0.05736898,0.063,0.054938275,0.054185234,0.051369794,0.05241638,0.052730333,0.05390198,0.054255337,Boulder,40.070016,-105.220238
14,2023-05-02 21:00:00+00:00,0.061830644,0.064,0.055576835,0.053449735,0.052829497,0.050475053,0.051357277,0.051624037,0.05263007,Boulder,40.070016,-105.220238
15,2023-05-02 22:00:00+00:00,0.06171086,0.062000000000000006,0.059269175,0.05376987,0.051990803,0.051452868,0.049317878,0.050142944,0.050399072,Boulder,40.070016,-105.220238
16,2023-05-02 23:00:00+00:00,0.058632966,0.059000000000000004,0.058318354,0.05614646,0.051640313,0.05016983,0.04970147,0.04774887,0.048526898,Boulder,40.070016,-105.220238
17,2023-05-03 00:00:00+00:00,0.05628647,0.056,0.055904493,0.05561491,0.053805117,0.05001766,0.048731398,0.048303567,0.046472218,Boulder,40.070016,-105.220238
18,2023-05-03 01:00:00+00:00,0.051815487,0.056999999999999995,0.052058976,0.051754445,0.05156075,0.050262533,0.04727587,0.046172936,0.045797918,Boulder,40.070016,-105.220238
19,2023-05-03 02:00:00+00:00,0.05114974,0.055,0.04694758,0.04712315,0.046966687,0.0468462,0.045933463,0.043609913,0.042738985,Boulder,40.070016,-105.220238
20,2023-05-03 03:00:00+00:00,0.049018048,0.053,0.04576285,0.042631265,0.042723686,0.04259973,0.042495504,0.041670676,0.03961334,Boulder,40.070016,-105.220238
21,2023-05-03 04:00:00+00:00,0.0464426,0.046,0.042948395,0.04050851,0.038684543,0.038764846,0.038652286,0.0385517,0.037744604,Boulder,40.070016,-105.220238
22,2023-05-03 05:00:00+00:00,0.04118492,0.041,0.041585628,0.038746897,0.0370883,0.03562406,0.03568646,0.03559109,0.035499673,Boulder,40.070016,-105.220238
23,2023-05-03 06:00:00+00:00,0.03768499,0.041,0.03785329,0.03818611,0.03612741,0.034835473,0.03369781,0.03375059,0.033660624,Boulder,40.070016,-105.220238
24,2023-05-03 07:00:00+00:00,0.038706597,0.034,0.035580676,0.03572394,0.035982568,0.03429608,0.033231527,0.03224862,0.032299705,Boulder,40.070016,-105.220238
25,2023-05-03 08:00:00+00:00,0.03250294,0.032,0.03661737,0.033983875,0.03409254,0.034300648,0.032906115,0.03199014,0.031061986,Boulder,40.070016,-105.220238
26,2023-05-03 09:00:00+00:00,0.031348962,0.03,0.03174989,0.035036657,0.033042293,0.033127565,0.03329661,0.032106604,0.031253755,Boulder,40.070016,-105.220238
27,2023-05-03 10:00:00+00:00,0.03023817,0.026,0.031301953,0.031615417,0.034113396,0.032527402,0.032596864,0.03274241,0.031626474,Boulder,40.070016,-105.220238
28,2023-05-03 11:00:00+00:00,0.026445305,0.025,0.029709626,0.03054791,0.030795049,0.03282095,0.03149928,0.031560317,0.031699907,Boulder,40.070016,-105.220238
