,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,preds_6_South Table,preds_7_South Table,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.04035429,0.038,0.04035429,0.04035429,0.04035429,0.04035429,0.04035429,0.04035429,0.04035429,South Table,39.743724,-105.177989
1,2023-05-02 08:00:00+00:00,0.039638977,0.039,0.039638977,0.039638977,0.039638977,0.039638977,0.039638977,0.039638977,0.039638977,South Table,39.743724,-105.177989
2,2023-05-02 09:00:00+00:00,0.038111266,0.037,0.038111266,0.038111266,0.038111266,0.038111266,0.038111266,0.038111266,0.038111266,South Table,39.743724,-105.177989
3,2023-05-02 10:00:00+00:00,0.036973327,0.034,0.036973327,0.036973327,0.036973327,0.036973327,0.036973327,0.036973327,0.036973327,South Table,39.743724,-105.177989
4,2023-05-02 11:00:00+00:00,0.034567595,0.033,0.034567595,0.034567595,0.034567595,0.034567595,0.034567595,0.034567595,0.034567595,South Table,39.743724,-105.177989
5,2023-05-02 12:00:00+00:00,0.03237663,0.033,0.03237663,0.03237663,0.03237663,0.03237663,0.03237663,0.03237663,0.03237663,South Table,39.743724,-105.177989
6,2023-05-02 13:00:00+00:00,0.029822594,0.04,0.029822594,0.029822594,0.029822594,0.029822594,0.029822594,0.029822594,0.029822594,South Table,39.743724,-105.177989
7,2023-05-02 14:00:00+00:00,0.029963518,0.04,0.029963518,0.029963518,0.029963518,0.029963518,0.029963518,0.029963518,0.029963518,South Table,39.743724,-105.177989
8,2023-05-02 15:00:00+00:00,0.033189952,0.039,0.033189952,0.033189952,0.033189952,0.033189952,0.033189952,0.033189952,0.033189952,South Table,39.743724,-105.177989
9,2023-05-02 16:00:00+00:00,0.042347897,0.041,0.042347897,0.042347897,0.042347897,0.042347897,0.042347897,0.042347897,0.042347897,South Table,39.743724,-105.177989
10,2023-05-02 17:00:00+00:00,0.049215335,0.044,0.049215335,0.049215335,0.049215335,0.049215335,0.049215335,0.049215335,0.049215335,South Table,39.743724,-105.177989
11,2023-05-02 18:00:00+00:00,0.051806405,0.045,0.051806405,0.051806405,0.051806405,0.051806405,0.051806405,0.051806405,0.051806405,South Table,39.743724,-105.177989
12,2023-05-02 19:00:00+00:00,0.054045137,0.052,0.054045137,0.054045137,0.054045137,0.054045137,0.054045137,0.054045137,0.054045137,South Table,39.743724,-105.177989
13,2023-05-02 20:00:00+00:00,0.055804055,0.05800000000000001,0.055804055,0.055804055,0.055804055,0.055804055,0.055804055,0.055804055,0.055804055,South Table,39.743724,-105.177989
14,2023-05-02 21:00:00+00:00,0.055795778,0.056999999999999995,0.055795778,0.055795778,0.055795778,0.055795778,0.055795778,0.055795778,0.055795778,South Table,39.743724,-105.177989
15,2023-05-02 22:00:00+00:00,0.054789342,0.054,0.054789342,0.054789342,0.054789342,0.054789342,0.054789342,0.054789342,0.054789342,South Table,39.743724,-105.177989
16,2023-05-02 23:00:00+00:00,0.05453388,0.053,0.05453388,0.05453388,0.05453388,0.05453388,0.05453388,0.05453388,0.05453388,South Table,39.743724,-105.177989
17,2023-05-03 00:00:00+00:00,0.057314977,0.051,0.057314977,0.057314977,0.057314977,0.057314977,0.057314977,0.057314977,0.057314977,South Table,39.743724,-105.177989
18,2023-05-03 01:00:00+00:00,0.05306152,0.051,0.05306152,0.05306152,0.05306152,0.05306152,0.05306152,0.05306152,0.05306152,South Table,39.743724,-105.177989
19,2023-05-03 02:00:00+00:00,0.049030475,0.051,0.049030475,0.049030475,0.049030475,0.049030475,0.049030475,0.049030475,0.049030475,South Table,39.743724,-105.177989
20,2023-05-03 03:00:00+00:00,0.04505085,0.05,0.04505085,0.04505085,0.04505085,0.04505085,0.04505085,0.04505085,0.04505085,South Table,39.743724,-105.177989
21,2023-05-03 04:00:00+00:00,0.04238059,0.047,0.04238059,0.04238059,0.04238059,0.04238059,0.04238059,0.04238059,0.04238059,South Table,39.743724,-105.177989
22,2023-05-03 05:00:00+00:00,0.040981468,0.046,0.040981468,0.040981468,0.040981468,0.040981468,0.040981468,0.040981468,0.040981468,South Table,39.743724,-105.177989
23,2023-05-03 06:00:00+00:00,0.04066027,0.046,0.040660266,0.040660266,0.040660266,0.040660266,0.040660266,0.040660266,0.040660266,South Table,39.743724,-105.177989
24,2023-05-03 07:00:00+00:00,0.04124613,0.037,0.04124613,0.041246127,0.041246127,0.041246127,0.041246127,0.041246127,0.041246127,South Table,39.743724,-105.177989
25,2023-05-03 08:00:00+00:00,0.04188501,0.046,0.04188501,0.04188501,0.04188501,0.04188501,0.04188501,0.04188501,0.04188501,South Table,39.743724,-105.177989
26,2023-05-03 09:00:00+00:00,0.042467803,0.046,0.042467803,0.042467803,0.042467803,0.042467803,0.042467803,0.042467803,0.042467803,South Table,39.743724,-105.177989
27,2023-05-03 10:00:00+00:00,0.043168966,0.047,0.043168966,0.043168966,0.043168966,0.043168966,0.043168966,0.043168966,0.043168966,South Table,39.743724,-105.177989
28,2023-05-03 11:00:00+00:00,0.04325639,0.047,0.04325639,0.04325639,0.04325639,0.04325639,0.04325639,0.04325639,0.04325639,South Table,39.743724,-105.177989
29,2023-05-03 12:00:00+00:00,0.04315324,0.045,0.04315324,0.04315324,0.04315324,0.04315324,0.043153245,0.043153245,0.04315324,South Table,39.743724,-105.177989
30,2023-05-03 13:00:00+00:00,0.041807532,0.04,0.041807532,0.041807532,0.041807532,0.041807532,0.041807532,0.041807532,0.041807532,South Table,39.743724,-105.177989
31,2023-05-03 14:00:00+00:00,0.04161995,0.033,0.04161995,0.04161995,0.04161995,0.04161995,0.04161995,0.04161995,0.041619953,South Table,39.743724,-105.177989
32,2023-05-03 15:00:00+00:00,0.043893922,0.04,0.043893922,0.043893922,0.043893922,0.043893922,0.043893922,0.043893922,0.043893922,South Table,39.743724,-105.177989
33,2023-05-03 16:00:00+00:00,0.04683691,0.041,0.04683691,0.04683691,0.04683691,0.04683691,0.04683691,0.04683691,0.04683691,South Table,39.743724,-105.177989
34,2023-05-03 17:00:00+00:00,0.049334075,0.048,0.049334075,0.049334075,0.049334075,0.049334075,0.049334075,0.049334075,0.049334075,South Table,39.743724,-105.177989
35,2023-05-03 18:00:00+00:00,0.053684283,0.054,0.053684283,0.053684283,0.053684283,0.053684283,0.053684283,0.053684283,0.053684283,South Table,39.743724,-105.177989
36,2023-05-03 19:00:00+00:00,0.05734715,0.06,0.05734715,0.05734715,0.05734715,0.05734715,0.05734715,0.05734715,0.05734715,South Table,39.743724,-105.177989
37,2023-05-03 20:00:00+00:00,0.059618596,0.064,0.059618596,0.059618596,0.059618596,0.059618596,0.059618596,0.059618596,0.059618596,South Table,39.743724,-105.177989
38,2023-05-03 21:00:00+00:00,0.05965732,0.066,0.05965732,0.05965732,0.05965732,0.05965732,0.05965732,0.05965732,0.05965732,South Table,39.743724,-105.177989
39,2023-05-03 22:00:00+00:00,0.058979597,0.069,0.058979597,0.058979597,0.058979597,0.058979597,0.058979597,0.058979597,0.058979597,South Table,39.743724,-105.177989
40,2023-05-03 23:00:00+00:00,0.05884144,0.067,0.05884144,0.05884144,0.05884144,0.05884144,0.05884144,0.05884144,0.05884144,South Table,39.743724,-105.177989
