,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,preds_6_Rocky Flats,preds_7_Rocky Flats,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.047827464,0.047,0.047827464,0.047827464,0.047827464,0.047827464,0.047827464,0.047827464,0.047827464,Rocky Flats,39.912799,-105.188587
1,2023-05-02 08:00:00+00:00,0.045936417,0.046,0.045936417,0.045936417,0.045936417,0.045936417,0.045936417,0.045936417,0.045936417,Rocky Flats,39.912799,-105.188587
2,2023-05-02 09:00:00+00:00,0.045006417,0.044,0.045006417,0.045006417,0.045006417,0.045006417,0.045006417,0.045006417,0.045006417,Rocky Flats,39.912799,-105.188587
3,2023-05-02 10:00:00+00:00,0.0421662,0.04,0.0421662,0.0421662,0.0421662,0.0421662,0.0421662,0.0421662,0.0421662,Rocky Flats,39.912799,-105.188587
4,2023-05-02 11:00:00+00:00,0.04069582,0.039,0.04069582,0.04069582,0.04069582,0.04069582,0.04069582,0.04069582,0.04069582,Rocky Flats,39.912799,-105.188587
5,2023-05-02 12:00:00+00:00,0.03827653,0.042,0.03827653,0.03827653,0.03827653,0.03827653,0.03827653,0.03827653,0.03827653,Rocky Flats,39.912799,-105.188587
6,2023-05-02 13:00:00+00:00,0.03439762,0.04,0.03439762,0.03439762,0.03439762,0.03439762,0.03439762,0.03439762,0.03439762,Rocky Flats,39.912799,-105.188587
7,2023-05-02 14:00:00+00:00,0.03378928,0.041,0.03378928,0.03378928,0.03378928,0.03378928,0.03378928,0.03378928,0.03378928,Rocky Flats,39.912799,-105.188587
8,2023-05-02 15:00:00+00:00,0.037131056,0.043,0.037131056,0.037131056,0.037131056,0.037131056,0.037131056,0.037131056,0.037131056,Rocky Flats,39.912799,-105.188587
9,2023-05-02 16:00:00+00:00,0.04340444,0.042,0.04340444,0.04340444,0.04340444,0.04340444,0.04340444,0.04340444,0.04340444,Rocky Flats,39.912799,-105.188587
10,2023-05-02 17:00:00+00:00,0.05217719,0.04,0.05217719,0.05217719,0.05217719,0.05217719,0.05217719,0.05217719,0.05217719,Rocky Flats,39.912799,-105.188587
11,2023-05-02 18:00:00+00:00,0.057575364,0.046,0.057575364,0.057575364,0.057575364,0.057575364,0.057575364,0.057575364,0.057575364,Rocky Flats,39.912799,-105.188587
12,2023-05-02 19:00:00+00:00,0.058544405,0.055,0.058544405,0.058544405,0.058544405,0.058544405,0.058544405,0.058544405,0.058544405,Rocky Flats,39.912799,-105.188587
13,2023-05-02 20:00:00+00:00,0.05768143,0.056,0.05768143,0.05768143,0.05768143,0.05768143,0.05768143,0.05768143,0.05768143,Rocky Flats,39.912799,-105.188587
14,2023-05-02 21:00:00+00:00,0.058799885,0.063,0.058799885,0.058799885,0.058799885,0.058799885,0.058799885,0.058799885,0.058799885,Rocky Flats,39.912799,-105.188587
15,2023-05-02 22:00:00+00:00,0.060545046,0.063,0.060545046,0.060545046,0.060545046,0.060545046,0.060545046,0.060545046,0.060545046,Rocky Flats,39.912799,-105.188587
16,2023-05-02 23:00:00+00:00,0.05998739,0.059000000000000004,0.05998739,0.05998739,0.05998739,0.05998739,0.05998739,0.05998739,0.05998739,Rocky Flats,39.912799,-105.188587
17,2023-05-03 00:00:00+00:00,0.062313646,0.056,0.062313646,0.062313646,0.062313646,0.062313646,0.062313646,0.062313646,0.062313646,Rocky Flats,39.912799,-105.188587
18,2023-05-03 01:00:00+00:00,0.058425203,0.059000000000000004,0.058425203,0.058425203,0.058425203,0.058425203,0.058425203,0.058425203,0.058425203,Rocky Flats,39.912799,-105.188587
19,2023-05-03 02:00:00+00:00,0.05178284,0.056999999999999995,0.05178284,0.05178284,0.05178284,0.05178284,0.05178284,0.05178284,0.05178284,Rocky Flats,39.912799,-105.188587
20,2023-05-03 03:00:00+00:00,0.04837195,0.055,0.04837195,0.04837195,0.04837195,0.04837195,0.04837195,0.04837195,0.04837195,Rocky Flats,39.912799,-105.188587
21,2023-05-03 04:00:00+00:00,0.047199767,0.063,0.047199767,0.047199767,0.047199767,0.047199767,0.047199767,0.047199767,0.047199767,Rocky Flats,39.912799,-105.188587
22,2023-05-03 05:00:00+00:00,0.04654336,0.052,0.04654336,0.04654336,0.04654336,0.04654336,0.04654336,0.04654336,0.04654336,Rocky Flats,39.912799,-105.188587
23,2023-05-03 06:00:00+00:00,0.04565599,0.051,0.045655984,0.045655984,0.045655984,0.045655984,0.045655984,0.045655984,0.045655984,Rocky Flats,39.912799,-105.188587
24,2023-05-03 07:00:00+00:00,0.045418575,0.053,0.045418575,0.045418575,0.045418575,0.045418575,0.045418575,0.045418575,0.045418575,Rocky Flats,39.912799,-105.188587
25,2023-05-03 08:00:00+00:00,0.04508571,0.048,0.04508571,0.04508571,0.04508571,0.04508571,0.04508571,0.04508571,0.04508571,Rocky Flats,39.912799,-105.188587
26,2023-05-03 09:00:00+00:00,0.044780906,0.052,0.044780906,0.044780903,0.044780903,0.044780906,0.044780906,0.044780906,0.044780906,Rocky Flats,39.912799,-105.188587
27,2023-05-03 10:00:00+00:00,0.044404864,0.054,0.044404864,0.044404864,0.044404868,0.044404868,0.044404864,0.044404864,0.044404864,Rocky Flats,39.912799,-105.188587
28,2023-05-03 11:00:00+00:00,0.042842567,0.05800000000000001,0.042842567,0.042842567,0.042842567,0.042842563,0.042842563,0.042842567,0.042842567,Rocky Flats,39.912799,-105.188587
29,2023-05-03 12:00:00+00:00,0.040606283,0.053,0.040606283,0.040606283,0.040606283,0.040606283,0.040606283,0.040606283,0.040606283,Rocky Flats,39.912799,-105.188587
30,2023-05-03 13:00:00+00:00,0.036745016,0.054,0.036745016,0.036745016,0.036745016,0.036745016,0.036745016,0.036745016,0.036745016,Rocky Flats,39.912799,-105.188587
31,2023-05-03 14:00:00+00:00,0.033397656,0.046,0.033397656,0.033397656,0.033397656,0.033397656,0.033397656,0.033397656,0.033397652,Rocky Flats,39.912799,-105.188587
32,2023-05-03 15:00:00+00:00,0.034319486,0.052,0.034319486,0.034319486,0.034319486,0.034319486,0.034319486,0.034319486,0.034319486,Rocky Flats,39.912799,-105.188587
33,2023-05-03 16:00:00+00:00,0.042048626,0.049,0.042048626,0.042048626,0.042048626,0.042048626,0.042048626,0.042048626,0.042048626,Rocky Flats,39.912799,-105.188587
34,2023-05-03 17:00:00+00:00,0.051284425,0.044,0.051284425,0.051284425,0.051284425,0.051284425,0.051284425,0.051284425,0.051284425,Rocky Flats,39.912799,-105.188587
35,2023-05-03 18:00:00+00:00,0.055148445,0.047,0.055148445,0.055148445,0.055148445,0.055148445,0.055148445,0.055148445,0.055148445,Rocky Flats,39.912799,-105.188587
36,2023-05-03 19:00:00+00:00,0.05762773,0.052,0.05762773,0.05762773,0.05762773,0.05762773,0.05762773,0.05762773,0.05762773,Rocky Flats,39.912799,-105.188587
37,2023-05-03 20:00:00+00:00,0.059837386,0.06,0.059837386,0.059837386,0.059837386,0.059837386,0.059837386,0.059837386,0.059837386,Rocky Flats,39.912799,-105.188587
38,2023-05-03 21:00:00+00:00,0.06117859,0.063,0.06117859,0.06117859,0.06117859,0.06117859,0.06117859,0.06117859,0.06117859,Rocky Flats,39.912799,-105.188587
39,2023-05-03 22:00:00+00:00,0.062114134,0.068,0.062114134,0.062114134,0.062114134,0.062114134,0.062114134,0.062114134,0.062114134,Rocky Flats,39.912799,-105.188587
40,2023-05-03 23:00:00+00:00,0.061835803,0.071,0.061835803,0.061835803,0.061835803,0.061835803,0.061835803,0.061835803,0.061835803,Rocky Flats,39.912799,-105.188587
41,2023-05-04 00:00:00+00:00,0.059664924,0.072,0.059664924,0.059664924,0.059664924,0.059664924,0.059664924,0.059664924,0.059664924,Rocky Flats,39.912799,-105.188587
42,2023-05-04 01:00:00+00:00,0.05560558,0.07,0.05560558,0.05560558,0.05560558,0.05560558,0.05560558,0.05560558,0.05560558,Rocky Flats,39.912799,-105.188587
43,2023-05-04 02:00:00+00:00,0.052944936,0.067,0.052944936,0.052944936,0.052944936,0.052944936,0.052944936,0.052944936,0.052944936,Rocky Flats,39.912799,-105.188587
44,2023-05-04 03:00:00+00:00,0.052748017,0.062000000000000006,0.052748017,0.052748017,0.052748017,0.052748017,0.052748017,0.052748017,0.052748017,Rocky Flats,39.912799,-105.188587
45,2023-05-04 04:00:00+00:00,0.05279911,0.06,0.05279911,0.05279911,0.05279911,0.05279911,0.05279911,0.05279911,0.05279911,Rocky Flats,39.912799,-105.188587
46,2023-05-04 05:00:00+00:00,0.052112076,0.062000000000000006,0.052112076,0.052112076,0.052112076,0.052112076,0.052112076,0.052112076,0.052112076,Rocky Flats,39.912799,-105.188587
47,2023-05-04 06:00:00+00:00,0.050469615,0.053,0.050469615,0.050469615,0.050469615,0.050469615,0.050469615,0.050469615,0.050469615,Rocky Flats,39.912799,-105.188587
48,2023-05-04 07:00:00+00:00,0.049317233,0.054,0.049317233,0.049317233,0.049317233,0.049317233,0.049317233,0.049317233,0.049317233,Rocky Flats,39.912799,-105.188587
49,2023-05-04 08:00:00+00:00,0.047763687,0.06,0.047763687,0.047763687,0.047763687,0.047763687,0.047763687,0.047763687,0.047763687,Rocky Flats,39.912799,-105.188587
50,2023-05-04 09:00:00+00:00,0.045372464,0.052,0.045372464,0.045372464,0.045372464,0.045372464,0.045372464,0.045372464,0.045372464,Rocky Flats,39.912799,-105.188587
51,2023-05-04 10:00:00+00:00,0.04337394,0.05,0.04337394,0.04337394,0.04337394,0.04337394,0.04337394,0.04337394,0.04337394,Rocky Flats,39.912799,-105.188587
52,2023-05-04 11:00:00+00:00,0.04167761,0.051,0.04167761,0.04167761,0.04167761,0.04167761,0.04167761,0.04167761,0.04167761,Rocky Flats,39.912799,-105.188587
53,2023-05-04 12:00:00+00:00,0.039960403,0.055,0.039960403,0.039960403,0.039960403,0.039960403,0.039960403,0.039960403,0.039960403,Rocky Flats,39.912799,-105.188587
54,2023-05-04 13:00:00+00:00,0.0390603,0.048,0.0390603,0.0390603,0.0390603,0.0390603,0.0390603,0.0390603,0.0390603,Rocky Flats,39.912799,-105.188587
55,2023-05-04 14:00:00+00:00,0.038831085,0.052,0.038831085,0.038831085,0.038831085,0.038831085,0.038831085,0.038831085,0.038831085,Rocky Flats,39.912799,-105.188587
56,2023-05-04 15:00:00+00:00,0.037786994,0.032,0.037786994,0.03778699,0.03778699,0.03778699,0.03778699,0.03778699,0.03778699,Rocky Flats,39.912799,-105.188587
57,2023-05-04 16:00:00+00:00,0.039123647,0.034,0.039123643,0.039123643,0.039123647,0.039123647,0.039123647,0.039123647,0.039123647,Rocky Flats,39.912799,-105.188587
58,2023-05-04 17:00:00+00:00,0.044822644,0.056999999999999995,0.044822644,0.044822644,0.044822644,0.044822644,0.044822644,0.044822644,0.044822644,Rocky Flats,39.912799,-105.188587
59,2023-05-04 18:00:00+00:00,0.04899165,0.05800000000000001,0.04899165,0.04899165,0.04899165,0.04899165,0.04899165,0.04899165,0.04899165,Rocky Flats,39.912799,-105.188587
60,2023-05-04 19:00:00+00:00,0.050117366,0.055,0.050117366,0.050117366,0.050117366,0.05011737,0.05011737,0.050117366,0.050117366,Rocky Flats,39.912799,-105.188587
61,2023-05-04 20:00:00+00:00,0.049929358,0.063,0.049929358,0.049929358,0.049929358,0.049929358,0.04992936,0.04992936,0.049929358,Rocky Flats,39.912799,-105.188587
62,2023-05-04 21:00:00+00:00,0.05021009,0.067,0.05021009,0.05021009,0.05021009,0.05021009,0.05021009,0.05021009,0.05021009,Rocky Flats,39.912799,-105.188587
63,2023-05-04 22:00:00+00:00,0.049634006,0.068,0.049634006,0.049634006,0.049634006,0.049634006,0.049634006,0.049634006,0.049634006,Rocky Flats,39.912799,-105.188587
64,2023-05-04 23:00:00+00:00,0.048867807,0.07,0.048867807,0.048867807,0.048867807,0.048867807,0.048867807,0.048867807,0.048867807,Rocky Flats,39.912799,-105.188587
65,2023-05-05 00:00:00+00:00,0.048944134,0.063,0.048944134,0.048944134,0.048944134,0.048944134,0.048944134,0.048944134,0.048944134,Rocky Flats,39.912799,-105.188587
66,2023-05-05 01:00:00+00:00,0.0480631,0.06,0.0480631,0.0480631,0.0480631,0.0480631,0.0480631,0.0480631,0.0480631,Rocky Flats,39.912799,-105.188587
67,2023-05-05 02:00:00+00:00,0.04636666,0.061,0.04636666,0.04636666,0.04636666,0.04636666,0.04636666,0.04636666,0.04636666,Rocky Flats,39.912799,-105.188587
68,2023-05-05 03:00:00+00:00,0.044713665,0.06,0.044713665,0.044713665,0.044713665,0.044713665,0.044713665,0.044713665,0.044713665,Rocky Flats,39.912799,-105.188587
