,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,preds_6_Five Points,preds_7_Five Points,site_name,lat,lon
0,2023-05-02 07:00:00+00:00,0.024781667,0.036,0.024781667,0.024781667,0.024781667,0.024781667,0.024781667,0.024781667,0.024781667,Five Points,39.751184,-104.987625
1,2023-05-02 08:00:00+00:00,0.023405066,0.028,0.023405066,0.023405066,0.023405066,0.023405066,0.023405066,0.023405066,0.023405066,Five Points,39.751184,-104.987625
2,2023-05-02 09:00:00+00:00,0.02468364,0.029000000000000005,0.02468364,0.02468364,0.02468364,0.02468364,0.02468364,0.02468364,0.02468364,Five Points,39.751184,-104.987625
3,2023-05-02 10:00:00+00:00,0.027442617,0.03,0.027442617,0.027442617,0.027442617,0.027442617,0.027442617,0.027442617,0.027442617,Five Points,39.751184,-104.987625
4,2023-05-02 11:00:00+00:00,0.026069332,0.031000000000000003,0.026069332,0.026069332,0.026069332,0.026069332,0.026069332,0.026069332,0.026069332,Five Points,39.751184,-104.987625
5,2023-05-02 12:00:00+00:00,0.021080079,0.025,0.021080079,0.021080079,0.021080079,0.021080079,0.021080079,0.021080079,0.021080079,Five Points,39.751184,-104.987625
6,2023-05-02 13:00:00+00:00,0.01733028,0.024,0.01733028,0.01733028,0.01733028,0.01733028,0.01733028,0.01733028,0.01733028,Five Points,39.751184,-104.987625
7,2023-05-02 14:00:00+00:00,0.019756857,0.025,0.019756857,0.019756857,0.019756857,0.019756857,0.019756857,0.019756857,0.019756857,Five Points,39.751184,-104.987625
8,2023-05-02 15:00:00+00:00,0.024824928,0.028,0.024824928,0.024824928,0.024824928,0.024824928,0.024824928,0.024824928,0.024824928,Five Points,39.751184,-104.987625
9,2023-05-02 16:00:00+00:00,0.03375157,0.031000000000000003,0.03375157,0.03375157,0.03375157,0.03375157,0.03375157,0.03375157,0.03375157,Five Points,39.751184,-104.987625
10,2023-05-02 17:00:00+00:00,0.044146452,0.035,0.044146452,0.044146452,0.044146452,0.044146452,0.044146452,0.044146452,0.044146452,Five Points,39.751184,-104.987625
11,2023-05-02 18:00:00+00:00,0.0480674,0.038,0.0480674,0.0480674,0.0480674,0.0480674,0.0480674,0.0480674,0.0480674,Five Points,39.751184,-104.987625
12,2023-05-02 19:00:00+00:00,0.04855944,0.045,0.04855944,0.04855944,0.04855944,0.04855944,0.04855944,0.04855944,0.04855944,Five Points,39.751184,-104.987625
13,2023-05-02 20:00:00+00:00,0.047978647,0.05,0.047978647,0.047978647,0.047978647,0.047978647,0.047978647,0.047978647,0.047978647,Five Points,39.751184,-104.987625
14,2023-05-02 21:00:00+00:00,0.047755007,0.054,0.047755007,0.047755007,0.047755007,0.047755007,0.047755007,0.047755007,0.047755007,Five Points,39.751184,-104.987625
15,2023-05-02 22:00:00+00:00,0.04748484,0.045,0.04748484,0.04748484,0.04748484,0.04748484,0.04748484,0.04748484,0.04748484,Five Points,39.751184,-104.987625
16,2023-05-02 23:00:00+00:00,0.046760786,0.046,0.046760786,0.046760786,0.046760786,0.046760786,0.046760786,0.046760786,0.046760786,Five Points,39.751184,-104.987625
17,2023-05-03 00:00:00+00:00,0.04774239,0.051,0.04774239,0.04774239,0.04774239,0.04774239,0.04774239,0.04774239,0.04774239,Five Points,39.751184,-104.987625
18,2023-05-03 01:00:00+00:00,0.045970146,0.05,0.045970146,0.045970146,0.045970146,0.045970146,0.045970146,0.045970146,0.045970146,Five Points,39.751184,-104.987625
19,2023-05-03 02:00:00+00:00,0.04175114,0.048,0.04175114,0.04175114,0.04175114,0.04175114,0.04175114,0.04175114,0.04175114,Five Points,39.751184,-104.987625
20,2023-05-03 03:00:00+00:00,0.039285365,0.045,0.039285365,0.039285365,0.039285365,0.039285365,0.039285365,0.039285365,0.039285365,Five Points,39.751184,-104.987625
21,2023-05-03 04:00:00+00:00,0.034495927,0.04,0.034495927,0.034495927,0.034495927,0.034495927,0.034495927,0.034495927,0.034495927,Five Points,39.751184,-104.987625
22,2023-05-03 05:00:00+00:00,0.030103467,0.037,0.030103467,0.030103467,0.030103467,0.030103467,0.030103467,0.030103467,0.030103467,Five Points,39.751184,-104.987625
23,2023-05-03 06:00:00+00:00,0.028903373,0.036,0.028903373,0.028903373,0.028903373,0.028903373,0.028903373,0.028903373,0.028903373,Five Points,39.751184,-104.987625
24,2023-05-03 07:00:00+00:00,0.028812533,0.034,0.028812533,0.02881253,0.02881253,0.02881253,0.02881253,0.02881253,0.02881253,Five Points,39.751184,-104.987625
25,2023-05-03 08:00:00+00:00,0.027078325,0.036,0.027078329,0.027078329,0.027078325,0.027078325,0.027078325,0.027078325,0.027078325,Five Points,39.751184,-104.987625
26,2023-05-03 09:00:00+00:00,0.0260251,0.027,0.0260251,0.0260251,0.0260251,0.0260251,0.0260251,0.0260251,0.0260251,Five Points,39.751184,-104.987625
27,2023-05-03 10:00:00+00:00,0.025700117,0.024,0.025700117,0.025700117,0.025700113,0.025700113,0.025700117,0.025700117,0.025700117,Five Points,39.751184,-104.987625
28,2023-05-03 11:00:00+00:00,0.02559275,0.006,0.02559275,0.02559275,0.02559275,0.025592748,0.025592748,0.02559275,0.02559275,Five Points,39.751184,-104.987625
29,2023-05-03 12:00:00+00:00,0.026690006,0.005,0.026690006,0.026690006,0.026690006,0.026690006,0.026690003,0.026690003,0.026690006,Five Points,39.751184,-104.987625
30,2023-05-03 13:00:00+00:00,0.02751447,0.01,0.02751447,0.02751447,0.02751447,0.02751447,0.02751447,0.027514467,0.027514467,Five Points,39.751184,-104.987625
31,2023-05-03 14:00:00+00:00,0.027823199,0.012,0.027823199,0.027823199,0.027823199,0.027823199,0.027823199,0.027823199,0.027823193,Five Points,39.751184,-104.987625
32,2023-05-03 15:00:00+00:00,0.030575227,0.024,0.030575227,0.030575227,0.030575227,0.030575227,0.030575227,0.030575227,0.030575227,Five Points,39.751184,-104.987625
33,2023-05-03 16:00:00+00:00,0.036765497,0.034,0.036765497,0.036765497,0.036765497,0.036765497,0.036765497,0.036765497,0.036765497,Five Points,39.751184,-104.987625
34,2023-05-03 17:00:00+00:00,0.037838493,0.044,0.037838493,0.037838493,0.037838493,0.037838493,0.037838493,0.037838493,0.037838493,Five Points,39.751184,-104.987625
35,2023-05-03 18:00:00+00:00,0.040888544,0.05,0.040888544,0.040888544,0.040888544,0.040888544,0.040888544,0.040888544,0.040888544,Five Points,39.751184,-104.987625
36,2023-05-03 19:00:00+00:00,0.043377716,0.055,0.043377716,0.043377716,0.043377716,0.043377716,0.043377716,0.043377716,0.043377716,Five Points,39.751184,-104.987625
37,2023-05-03 20:00:00+00:00,0.04668636,0.05800000000000001,0.04668636,0.04668636,0.04668636,0.04668636,0.04668636,0.04668636,0.04668636,Five Points,39.751184,-104.987625
38,2023-05-03 21:00:00+00:00,0.048280664,0.05800000000000001,0.048280664,0.048280664,0.048280664,0.048280664,0.048280664,0.048280664,0.048280664,Five Points,39.751184,-104.987625
39,2023-05-03 22:00:00+00:00,0.051527347,0.06,0.051527347,0.051527347,0.051527347,0.051527347,0.051527347,0.051527347,0.051527347,Five Points,39.751184,-104.987625
40,2023-05-03 23:00:00+00:00,0.051033854,0.05800000000000001,0.051033854,0.051033854,0.051033854,0.051033854,0.051033854,0.051033854,0.051033854,Five Points,39.751184,-104.987625
41,2023-05-04 00:00:00+00:00,0.04660362,0.06,0.04660362,0.04660362,0.04660362,0.04660362,0.04660362,0.04660362,0.04660362,Five Points,39.751184,-104.987625
42,2023-05-04 01:00:00+00:00,0.04284243,0.056,0.04284243,0.04284243,0.04284243,0.04284243,0.04284243,0.04284243,0.04284243,Five Points,39.751184,-104.987625
43,2023-05-04 02:00:00+00:00,0.03925033,0.051,0.03925033,0.03925033,0.03925033,0.03925033,0.03925033,0.03925033,0.03925033,Five Points,39.751184,-104.987625
44,2023-05-04 03:00:00+00:00,0.034739494,0.045,0.034739494,0.034739494,0.034739494,0.034739494,0.034739494,0.034739494,0.034739494,Five Points,39.751184,-104.987625
45,2023-05-04 04:00:00+00:00,0.030451473,0.044,0.030451473,0.030451473,0.030451473,0.030451473,0.030451473,0.030451473,0.030451473,Five Points,39.751184,-104.987625
46,2023-05-04 05:00:00+00:00,0.027312076,0.048,0.027312076,0.027312076,0.027312076,0.027312076,0.027312076,0.027312076,0.027312076,Five Points,39.751184,-104.987625
47,2023-05-04 06:00:00+00:00,0.028962085,0.051,0.028962085,0.028962085,0.028962085,0.028962085,0.028962085,0.028962085,0.028962085,Five Points,39.751184,-104.987625
48,2023-05-04 07:00:00+00:00,0.03444674,0.053,0.03444674,0.03444674,0.03444674,0.03444674,0.03444674,0.03444674,0.03444674,Five Points,39.751184,-104.987625
49,2023-05-04 08:00:00+00:00,0.03547524,0.048,0.03547524,0.03547524,0.03547524,0.03547524,0.03547524,0.03547524,0.03547524,Five Points,39.751184,-104.987625
50,2023-05-04 09:00:00+00:00,0.034922596,0.031000000000000003,0.034922596,0.034922596,0.034922596,0.034922596,0.034922596,0.034922596,0.034922596,Five Points,39.751184,-104.987625
51,2023-05-04 10:00:00+00:00,0.03335641,0.036,0.03335641,0.03335641,0.03335641,0.03335641,0.03335641,0.03335641,0.03335641,Five Points,39.751184,-104.987625
52,2023-05-04 11:00:00+00:00,0.03129362,0.035,0.03129362,0.03129362,0.03129362,0.03129362,0.03129362,0.03129362,0.03129362,Five Points,39.751184,-104.987625
53,2023-05-04 12:00:00+00:00,0.02260321,0.022,0.02260321,0.02260321,0.02260321,0.02260321,0.02260321,0.02260321,0.02260321,Five Points,39.751184,-104.987625
54,2023-05-04 13:00:00+00:00,0.020885505,0.021,0.020885505,0.020885505,0.020885505,0.020885505,0.020885505,0.020885505,0.020885505,Five Points,39.751184,-104.987625
55,2023-05-04 14:00:00+00:00,0.023252867,0.019,0.023252873,0.023252873,0.023252873,0.023252873,0.023252873,0.023252873,0.023252873,Five Points,39.751184,-104.987625
56,2023-05-04 15:00:00+00:00,0.026634444,0.031000000000000003,0.026634444,0.026634445,0.026634445,0.026634445,0.026634445,0.026634445,0.026634445,Five Points,39.751184,-104.987625
57,2023-05-04 16:00:00+00:00,0.02735613,0.031000000000000003,0.027356127,0.027356127,0.02735613,0.02735613,0.02735613,0.02735613,0.02735613,Five Points,39.751184,-104.987625
58,2023-05-04 17:00:00+00:00,0.033096656,0.044,0.033096656,0.033096652,0.033096652,0.033096656,0.033096656,0.033096656,0.033096656,Five Points,39.751184,-104.987625
59,2023-05-04 18:00:00+00:00,0.03982162,0.053,0.03982162,0.03982162,0.039821617,0.039821617,0.03982162,0.03982162,0.03982162,Five Points,39.751184,-104.987625
60,2023-05-04 19:00:00+00:00,0.04464476,0.052,0.04464476,0.04464476,0.04464476,0.044644758,0.044644758,0.04464476,0.04464476,Five Points,39.751184,-104.987625
61,2023-05-04 20:00:00+00:00,0.046466198,0.05800000000000001,0.046466198,0.046466198,0.046466198,0.046466198,0.046466194,0.046466194,0.046466198,Five Points,39.751184,-104.987625
62,2023-05-04 21:00:00+00:00,0.0466786,0.054,0.0466786,0.0466786,0.0466786,0.0466786,0.0466786,0.0466786,0.0466786,Five Points,39.751184,-104.987625
63,2023-05-04 22:00:00+00:00,0.048396975,0.051,0.048396975,0.048396975,0.048396975,0.048396975,0.048396975,0.048396975,0.048396975,Five Points,39.751184,-104.987625
64,2023-05-04 23:00:00+00:00,0.046911582,0.053,0.046911582,0.046911582,0.046911582,0.046911582,0.046911582,0.046911582,0.046911582,Five Points,39.751184,-104.987625
65,2023-05-05 00:00:00+00:00,0.04317003,0.05,0.04317003,0.04317003,0.04317003,0.04317003,0.04317003,0.04317003,0.04317003,Five Points,39.751184,-104.987625
66,2023-05-05 01:00:00+00:00,0.04222999,0.05,0.04222999,0.04222999,0.04222999,0.04222999,0.04222999,0.04222999,0.04222999,Five Points,39.751184,-104.987625
67,2023-05-05 02:00:00+00:00,0.039909676,0.044,0.039909676,0.039909676,0.039909676,0.039909676,0.039909676,0.039909676,0.039909676,Five Points,39.751184,-104.987625
68,2023-05-05 03:00:00+00:00,0.03934807,0.037,0.03934807,0.03934807,0.03934807,0.03934807,0.03934807,0.03934807,0.03934807,Five Points,39.751184,-104.987625
69,2023-05-05 04:00:00+00:00,0.035422858,0.038,0.035422858,0.035422858,0.035422858,0.035422858,0.035422858,0.035422858,0.035422858,Five Points,39.751184,-104.987625
70,2023-05-05 05:00:00+00:00,0.028068861,0.033,0.028068861,0.028068861,0.028068861,0.028068861,0.028068861,0.028068861,0.028068861,Five Points,39.751184,-104.987625
71,2023-05-05 06:00:00+00:00,0.022788582,0.025,0.022788582,0.022788582,0.022788582,0.022788582,0.022788582,0.022788582,0.022788582,Five Points,39.751184,-104.987625
72,2023-05-05 07:00:00+00:00,0.024312228,0.029000000000000005,0.024312228,0.024312228,0.024312228,0.024312228,0.024312228,0.024312228,0.024312228,Five Points,39.751184,-104.987625
73,2023-05-05 08:00:00+00:00,0.027891722,0.027,0.027891722,0.027891722,0.027891722,0.027891722,0.027891722,0.027891722,0.027891722,Five Points,39.751184,-104.987625
74,2023-05-05 09:00:00+00:00,0.029554559,0.037,0.029554559,0.029554559,0.029554559,0.029554559,0.029554559,0.029554559,0.029554559,Five Points,39.751184,-104.987625
75,2023-05-05 10:00:00+00:00,0.030927064,0.029000000000000005,0.030927064,0.030927064,0.030927064,0.030927064,0.030927064,0.030927064,0.030927064,Five Points,39.751184,-104.987625
76,2023-05-05 11:00:00+00:00,0.03272197,0.016,0.03272197,0.03272197,0.03272197,0.03272197,0.03272197,0.03272197,0.03272197,Five Points,39.751184,-104.987625
77,2023-05-05 12:00:00+00:00,0.034171443,0.019,0.034171443,0.034171443,0.034171443,0.034171443,0.034171443,0.034171443,0.034171443,Five Points,39.751184,-104.987625
78,2023-05-05 13:00:00+00:00,0.034291595,0.021,0.034291595,0.034291595,0.034291595,0.034291595,0.034291595,0.034291595,0.034291595,Five Points,39.751184,-104.987625
79,2023-05-05 14:00:00+00:00,0.03636556,0.023,0.03636556,0.03636556,0.03636556,0.03636556,0.03636556,0.03636556,0.03636556,Five Points,39.751184,-104.987625
80,2023-05-05 15:00:00+00:00,0.040090583,0.035,0.040090583,0.040090583,0.040090583,0.040090583,0.040090583,0.040090583,0.040090583,Five Points,39.751184,-104.987625
81,2023-05-05 16:00:00+00:00,0.045493465,0.046,0.045493465,0.045493465,0.045493465,0.045493465,0.045493465,0.045493465,0.045493465,Five Points,39.751184,-104.987625
82,2023-05-05 17:00:00+00:00,0.047964502,0.055,0.047964502,0.047964502,0.047964502,0.047964502,0.047964502,0.047964502,0.047964502,Five Points,39.751184,-104.987625
83,2023-05-05 18:00:00+00:00,0.051308524,0.056999999999999995,0.051308524,0.051308524,0.051308524,0.051308524,0.051308524,0.051308524,0.051308524,Five Points,39.751184,-104.987625
84,2023-05-05 19:00:00+00:00,0.05445772,0.06,0.05445772,0.05445772,0.05445772,0.05445772,0.05445772,0.05445772,0.05445772,Five Points,39.751184,-104.987625
85,2023-05-05 20:00:00+00:00,0.055209648,0.06,0.055209648,0.055209648,0.055209648,0.055209648,0.055209648,0.055209648,0.055209648,Five Points,39.751184,-104.987625
86,2023-05-05 21:00:00+00:00,0.054799683,0.059000000000000004,0.054799683,0.054799683,0.054799683,0.054799683,0.054799683,0.054799683,0.054799683,Five Points,39.751184,-104.987625
87,2023-05-05 22:00:00+00:00,0.054030698,0.05800000000000001,0.054030698,0.054030698,0.054030698,0.054030698,0.054030698,0.054030698,0.054030698,Five Points,39.751184,-104.987625
88,2023-05-05 23:00:00+00:00,0.050727297,0.059000000000000004,0.050727297,0.050727297,0.050727297,0.050727297,0.050727297,0.050727297,0.050727297,Five Points,39.751184,-104.987625
89,2023-05-06 00:00:00+00:00,0.04490828,0.05800000000000001,0.044908285,0.044908285,0.04490828,0.04490828,0.04490828,0.04490828,0.04490828,Five Points,39.751184,-104.987625
90,2023-05-06 01:00:00+00:00,0.03996121,0.053,0.03996121,0.03996121,0.03996121,0.03996121,0.03996121,0.03996121,0.03996121,Five Points,39.751184,-104.987625
91,2023-05-06 02:00:00+00:00,0.036430363,0.045,0.036430363,0.036430363,0.036430366,0.036430366,0.036430363,0.036430363,0.036430363,Five Points,39.751184,-104.987625
92,2023-05-06 03:00:00+00:00,0.032796253,0.042,0.032796253,0.032796253,0.032796253,0.032796245,0.032796245,0.032796253,0.032796253,Five Points,39.751184,-104.987625
93,2023-05-06 04:00:00+00:00,0.028507916,0.048,0.028507916,0.028507916,0.028507916,0.028507916,0.028507916,0.028507916,0.028507916,Five Points,39.751184,-104.987625
94,2023-05-06 05:00:00+00:00,0.025415188,0.046,0.025415188,0.025415188,0.025415188,0.025415188,0.025415188,0.025415184,0.025415184,Five Points,39.751184,-104.987625
95,2023-05-06 06:00:00+00:00,0.023704603,0.047,0.023704603,0.023704603,0.023704603,0.023704603,0.023704603,0.023704603,0.023704594,Five Points,39.751184,-104.987625
96,2023-05-06 07:00:00+00:00,0.025322884,0.021,0.025322884,0.025322884,0.025322884,0.025322884,0.025322884,0.025322884,0.025322884,Five Points,39.751184,-104.987625
97,2023-05-06 08:00:00+00:00,0.029631814,0.013,0.029631814,0.029631814,0.029631814,0.029631814,0.029631814,0.029631814,0.029631814,Five Points,39.751184,-104.987625
98,2023-05-06 09:00:00+00:00,0.033336215,0.03,0.033336215,0.033336215,0.033336215,0.033336215,0.033336215,0.033336215,0.033336215,Five Points,39.751184,-104.987625
99,2023-05-06 10:00:00+00:00,0.033343922,0.035,0.033343922,0.033343922,0.033343922,0.033343922,0.033343922,0.033343922,0.033343922,Five Points,39.751184,-104.987625
100,2023-05-06 11:00:00+00:00,0.03209493,0.035,0.03209493,0.03209493,0.03209493,0.03209493,0.03209493,0.03209493,0.03209493,Five Points,39.751184,-104.987625
101,2023-05-06 12:00:00+00:00,0.027869677,0.024,0.027869677,0.027869677,0.027869677,0.027869677,0.027869677,0.027869677,0.027869677,Five Points,39.751184,-104.987625
102,2023-05-06 13:00:00+00:00,0.026009934,0.029000000000000005,0.026009934,0.026009934,0.026009934,0.026009934,0.026009934,0.026009934,0.026009934,Five Points,39.751184,-104.987625
103,2023-05-06 14:00:00+00:00,0.0301328,0.032,0.0301328,0.0301328,0.0301328,0.0301328,0.0301328,0.0301328,0.0301328,Five Points,39.751184,-104.987625
104,2023-05-06 15:00:00+00:00,0.0389769,0.042,0.0389769,0.0389769,0.0389769,0.0389769,0.0389769,0.0389769,0.0389769,Five Points,39.751184,-104.987625
105,2023-05-06 16:00:00+00:00,0.047931243,0.046,0.047931243,0.047931243,0.047931243,0.047931243,0.047931243,0.047931243,0.047931243,Five Points,39.751184,-104.987625
106,2023-05-06 17:00:00+00:00,0.051624488,0.052,0.051624488,0.051624488,0.051624488,0.051624488,0.051624488,0.051624488,0.051624488,Five Points,39.751184,-104.987625
107,2023-05-06 18:00:00+00:00,0.05424235,0.056999999999999995,0.05424235,0.05424235,0.05424235,0.05424235,0.05424235,0.05424235,0.05424235,Five Points,39.751184,-104.987625
108,2023-05-06 19:00:00+00:00,0.05222391,0.06,0.05222391,0.05222391,0.05222391,0.05222391,0.05222391,0.05222391,0.05222391,Five Points,39.751184,-104.987625
109,2023-05-06 20:00:00+00:00,0.050547734,0.061,0.050547734,0.050547734,0.050547734,0.050547734,0.050547734,0.050547734,0.050547734,Five Points,39.751184,-104.987625
110,2023-05-06 21:00:00+00:00,0.049339186,0.062000000000000006,0.049339186,0.049339186,0.049339186,0.049339186,0.049339186,0.049339186,0.049339186,Five Points,39.751184,-104.987625
111,2023-05-06 22:00:00+00:00,0.047310997,0.061,0.047310997,0.047310997,0.047310997,0.047310997,0.047310997,0.047310997,0.047310997,Five Points,39.751184,-104.987625
112,2023-05-06 23:00:00+00:00,0.045013063,0.059000000000000004,0.045013063,0.045013063,0.045013063,0.045013063,0.045013063,0.045013063,0.045013063,Five Points,39.751184,-104.987625
113,2023-05-07 00:00:00+00:00,0.04178162,0.054,0.04178162,0.04178162,0.04178162,0.04178162,0.04178162,0.04178162,0.04178162,Five Points,39.751184,-104.987625
114,2023-05-07 01:00:00+00:00,0.04081119,0.047,0.04081119,0.04081119,0.04081119,0.04081119,0.04081119,0.04081119,0.04081119,Five Points,39.751184,-104.987625
115,2023-05-07 02:00:00+00:00,0.0380326,0.043,0.0380326,0.0380326,0.0380326,0.0380326,0.0380326,0.0380326,0.0380326,Five Points,39.751184,-104.987625
116,2023-05-07 03:00:00+00:00,0.03421601,0.041,0.03421601,0.03421601,0.03421601,0.03421601,0.03421601,0.03421601,0.03421601,Five Points,39.751184,-104.987625
117,2023-05-07 04:00:00+00:00,0.028832147,0.045,0.028832147,0.028832147,0.028832147,0.028832147,0.028832147,0.028832147,0.028832147,Five Points,39.751184,-104.987625
