,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_12,27.311886,o3_sim_Evergreen_12,39.6203413,-105.33872,6.67e-05
o3_sim_Idaho Springs_12,45.80363,o3_sim_Idaho Springs_12,39.7924469,-105.49127,7.21e-05
o3_sim_Five Points_12,18.009563,o3_sim_Five Points_12,39.751143400000004,-104.987625,4.06e-05
o3_sim_Welby_12,14.570467,o3_sim_Welby_12,39.8380795,-104.94984,3.95e-05
o3_sim_Highlands Ranch_12,35.076916,o3_sim_Highlands Ranch_12,39.567835099999996,-104.957193,5.19e-05
o3_sim_Rocky Flats_12,38.366188,o3_sim_Rocky Flats_12,39.9127137,-105.188587,8.53e-05
o3_sim_Boulder_12,30.811487,o3_sim_Boulder_12,40.069970600000005,-105.220238,4.54e-05
o3_sim_Chatfield Reservoir_12,27.090572,o3_sim_Chatfield Reservoir_12,39.5344307,-105.070358,5.73e-05
o3_sim_Sunnyside_12,17.033302,o3_sim_Sunnyside_12,39.7793927,-105.00518,9.73e-05
o3_sim_East Plains_12,36.407463,o3_sim_East Plains_12,39.6384714,-104.569335,5.06e-05
o3_sim_Evergreen_12,27.311886,o3_sim_Evergreen_12,39.620402999999996,-105.33872,5e-06
o3_sim_Idaho Springs_12,45.80363,o3_sim_Idaho Springs_12,39.792421499999996,-105.49127,9.75e-05
o3_sim_Five Points_12,18.009563,o3_sim_Five Points_12,39.7511102,-104.987625,7.38e-05
o3_sim_Welby_12,14.570467,o3_sim_Welby_12,39.838054299999996,-104.94984,6.47e-05
o3_sim_Highlands Ranch_12,35.076916,o3_sim_Highlands Ranch_12,39.5678057,-104.957193,8.13e-05
o3_sim_Rocky Flats_12,38.366188,o3_sim_Rocky Flats_12,39.9127504,-105.188587,4.86e-05
o3_sim_Boulder_12,30.811487,o3_sim_Boulder_12,40.0699526,-105.220238,6.34e-05
o3_sim_Chatfield Reservoir_12,27.090572,o3_sim_Chatfield Reservoir_12,39.534470500000005,-105.070358,1.75e-05
o3_sim_Sunnyside_12,17.033302,o3_sim_Sunnyside_12,39.7794527,-105.00518,3.73e-05
o3_sim_East Plains_12,36.407463,o3_sim_East Plains_12,39.6384321,-104.569335,8.99e-05
o3_sim_140,46.73768,o3_sim_140,40.2452011,-105.7200012,1.62e-05
o3_sim_1,40.054466,o3_sim_1,39.3174019,-104.3799973,4.53e-05
o3_sim_2,28.184158,o3_sim_2,39.3174019,-104.4830017,7.02e-05
o3_sim_3,24.273335,o3_sim_3,39.3174019,-104.5859985,8.06e-05
o3_sim_4,21.940727,o3_sim_4,39.3174019,-104.6900024,2.97e-05
o3_sim_5,29.497684,o3_sim_5,39.3174019,-104.7929993,9.55e-05
o3_sim_6,28.649754,o3_sim_6,39.3174019,-104.8960037,8.97e-05
o3_sim_7,27.286764,o3_sim_7,39.3174019,-104.9990005,2.18e-05
o3_sim_8,29.406254,o3_sim_8,39.3174019,-105.1019974,8.22e-05
o3_sim_9,33.69886,o3_sim_9,39.3174019,-105.2050018,9.5e-05
o3_sim_10,33.3046,o3_sim_10,39.3174019,-105.3079987,2.5e-05
o3_sim_11,35.681892,o3_sim_11,39.3174019,-105.4110031,1.38e-05
o3_sim_12,46.781002,o3_sim_12,39.3174019,-105.5139999,8.47e-05
o3_sim_13,45.825832,o3_sim_13,39.3174019,-105.6169968,8.03e-05
o3_sim_14,43.944798,o3_sim_14,39.3174019,-105.7200012,5.51e-05
o3_sim_15,30.399612,o3_sim_15,39.4205017,-104.3799973,6.75e-05
o3_sim_16,34.931458,o3_sim_16,39.4205017,-104.4830017,7.91e-05
o3_sim_17,27.026346,o3_sim_17,39.4205017,-104.5859985,8.86e-05
o3_sim_18,24.311693,o3_sim_18,39.4205017,-104.6900024,5.18e-05
o3_sim_19,23.76496,o3_sim_19,39.4205017,-104.7929993,4.11e-05
o3_sim_20,27.95675,o3_sim_20,39.4205017,-104.8960037,4.12e-05
o3_sim_21,29.618832,o3_sim_21,39.4205017,-104.9990005,6.4e-05
o3_sim_22,35.79271,o3_sim_22,39.4205017,-105.1019974,2.83e-05
o3_sim_23,32.821953,o3_sim_23,39.4205017,-105.2050018,1.83e-05
o3_sim_24,39.522015,o3_sim_24,39.4205017,-105.3079987,4.76e-05
o3_sim_25,36.444653,o3_sim_25,39.4205017,-105.4110031,9.77e-05
o3_sim_26,40.65195,o3_sim_26,39.4205017,-105.5139999,2.42e-05
o3_sim_27,41.687645,o3_sim_27,39.4205017,-105.6169968,9.2e-06
o3_sim_28,43.19587,o3_sim_28,39.4205017,-105.7200012,2.43e-05
o3_sim_29,36.756546,o3_sim_29,39.5236015,-104.3799973,1.6e-06
o3_sim_30,33.338898,o3_sim_30,39.5236015,-104.4830017,9.9e-06
o3_sim_31,27.47208,o3_sim_31,39.5236015,-104.5859985,2.02e-05
o3_sim_32,33.16975,o3_sim_32,39.5236015,-104.6900024,3.35e-05
o3_sim_33,21.780495,o3_sim_33,39.5236015,-104.7929993,3.88e-05
o3_sim_34,35.447487,o3_sim_34,39.5236015,-104.8960037,6e-07
o3_sim_35,31.34581,o3_sim_35,39.5236015,-104.9990005,7.2e-05
o3_sim_36,36.315056,o3_sim_36,39.5236015,-105.1019974,4.2e-05
o3_sim_37,34.88181,o3_sim_37,39.5236015,-105.2050018,3.19e-05
o3_sim_38,36.340584,o3_sim_38,39.5236015,-105.3079987,6.23e-05
o3_sim_39,45.219204,o3_sim_39,39.5236015,-105.4110031,7.3e-06
o3_sim_40,39.78183,o3_sim_40,39.5236015,-105.5139999,8.94e-05
o3_sim_41,37.61017,o3_sim_41,39.5236015,-105.6169968,5.8e-06
o3_sim_42,38.873882,o3_sim_42,39.5236015,-105.7200012,1.84e-05
o3_sim_43,34.485695,o3_sim_43,39.6265984,-104.3799973,8.6e-05
o3_sim_44,41.326317,o3_sim_44,39.6265984,-104.4830017,5.99e-05
o3_sim_45,35.254025,o3_sim_45,39.6265984,-104.5859985,8.44e-05
o3_sim_46,35.18802,o3_sim_46,39.6265984,-104.6900024,8.38e-05
o3_sim_47,20.98394,o3_sim_47,39.6265984,-104.7929993,9.76e-05
o3_sim_48,15.934004,o3_sim_48,39.6265984,-104.8960037,1.34e-05
o3_sim_49,13.973148,o3_sim_49,39.6265984,-104.9990005,8.84e-05
o3_sim_50,25.7297,o3_sim_50,39.6265984,-105.1019974,8.56e-05
o3_sim_51,36.440815,o3_sim_51,39.6265984,-105.2050018,3.41e-05
o3_sim_52,25.547325,o3_sim_52,39.6265984,-105.3079987,1.59e-05
o3_sim_53,33.2819,o3_sim_53,39.6265984,-105.4110031,4.45e-05
o3_sim_54,33.339275,o3_sim_54,39.6265984,-105.5139999,6.09e-05
o3_sim_55,36.502167,o3_sim_55,39.6265984,-105.6169968,3.93e-05
o3_sim_56,38.55837,o3_sim_56,39.6265984,-105.7200012,9.64e-05
o3_sim_57,31.974874,o3_sim_57,39.7296982,-104.3799973,9.95e-05
o3_sim_58,35.395916,o3_sim_58,39.7296982,-104.4830017,2.73e-05
o3_sim_59,27.94459,o3_sim_59,39.7296982,-104.5859985,8.45e-05
o3_sim_60,18.491026,o3_sim_60,39.7296982,-104.6900024,3.38e-05
o3_sim_61,21.068153,o3_sim_61,39.7296982,-104.7929993,9.47e-05
o3_sim_62,18.761484,o3_sim_62,39.7296982,-104.8960037,5.94e-05
o3_sim_63,8.12199,o3_sim_63,39.7296982,-104.9990005,5.3e-05
o3_sim_64,19.391567,o3_sim_64,39.7296982,-105.1019974,9.12e-05
o3_sim_65,35.646294,o3_sim_65,39.7296982,-105.2050018,2.81e-05
o3_sim_66,30.99834,o3_sim_66,39.7296982,-105.3079987,9.54e-05
o3_sim_67,33.135998,o3_sim_67,39.7296982,-105.4110031,9.18e-05
o3_sim_68,30.16443,o3_sim_68,39.7296982,-105.5139999,4.97e-05
o3_sim_69,44.26198,o3_sim_69,39.7296982,-105.6169968,6.51e-05
o3_sim_70,39.28478,o3_sim_70,39.7296982,-105.7200012,7.81e-05
o3_sim_71,29.596512,o3_sim_71,39.8328018,-104.3799973,8.52e-05
o3_sim_72,29.287178,o3_sim_72,39.8328018,-104.4830017,7.48e-05
o3_sim_73,28.711222,o3_sim_73,39.8328018,-104.5859985,4.7e-05
o3_sim_74,20.57783,o3_sim_74,39.8328018,-104.6900024,7.14e-05
o3_sim_75,27.375105,o3_sim_75,39.8328018,-104.7929993,8e-05
o3_sim_76,16.214264,o3_sim_76,39.8328018,-104.8960037,1.67e-05
o3_sim_77,13.838581,o3_sim_77,39.8328018,-104.9990005,7.5e-05
o3_sim_78,25.675455,o3_sim_78,39.8328018,-105.1019974,8.23e-05
o3_sim_79,34.468548,o3_sim_79,39.8328018,-105.2050018,3.4e-06
o3_sim_80,33.684074,o3_sim_80,39.8328018,-105.3079987,3.68e-05
o3_sim_81,31.29121,o3_sim_81,39.8328018,-105.4110031,3.86e-05
o3_sim_82,39.953686,o3_sim_82,39.8328018,-105.5139999,7.59e-05
o3_sim_83,35.812134,o3_sim_83,39.8328018,-105.6169968,6.16e-05
o3_sim_84,43.508896,o3_sim_84,39.8328018,-105.7200012,3.67e-05
o3_sim_85,30.631672,o3_sim_85,39.9359016,-104.3799973,2.37e-05
o3_sim_86,31.127949,o3_sim_86,39.9359016,-104.4830017,4.96e-05
o3_sim_87,28.67704,o3_sim_87,39.9359016,-104.5859985,6.39e-05
o3_sim_88,27.765139,o3_sim_88,39.9359016,-104.6900024,8.57e-05
o3_sim_89,23.891644,o3_sim_89,39.9359016,-104.7929993,9.51e-05
o3_sim_90,22.310036,o3_sim_90,39.9359016,-104.8960037,6.48e-05
o3_sim_91,16.888748,o3_sim_91,39.9359016,-104.9990005,3.82e-05
o3_sim_92,21.33556,o3_sim_92,39.9359016,-105.1019974,7.8e-05
o3_sim_93,37.68097,o3_sim_93,39.9359016,-105.2050018,1.95e-05
o3_sim_94,32.67241,o3_sim_94,39.9359016,-105.3079987,1.1e-06
o3_sim_95,34.939453,o3_sim_95,39.9359016,-105.4110031,2.3e-05
o3_sim_96,34.039474,o3_sim_96,39.9359016,-105.5139999,2.38e-05
o3_sim_97,37.25667,o3_sim_97,39.9359016,-105.6169968,5.7e-05
o3_sim_98,45.352448,o3_sim_98,39.9359016,-105.7200012,4.79e-05
o3_sim_99,31.851414,o3_sim_99,40.0390015,-104.3799973,7.19e-05
o3_sim_100,33.161278,o3_sim_100,40.0390015,-104.4830017,9.9e-05
o3_sim_101,33.287495,o3_sim_101,40.0390015,-104.5859985,9.87e-05
o3_sim_102,31.934166,o3_sim_102,40.0390015,-104.6900024,6.46e-05
o3_sim_103,27.848083,o3_sim_103,40.0390015,-104.7929993,7.37e-05
o3_sim_104,33.98272,o3_sim_104,40.0390015,-104.8960037,2.72e-05
o3_sim_105,30.593136,o3_sim_105,40.0390015,-104.9990005,6.03e-05
o3_sim_106,28.810804,o3_sim_106,40.0390015,-105.1019974,8.83e-05
o3_sim_107,26.636007,o3_sim_107,40.0390015,-105.2050018,8.58e-05
o3_sim_108,36.64435,o3_sim_108,40.0390015,-105.3079987,1.71e-05
o3_sim_109,35.658627,o3_sim_109,40.0390015,-105.4110031,3.51e-05
o3_sim_110,37.15514,o3_sim_110,40.0390015,-105.5139999,5.57e-05
o3_sim_111,34.69909,o3_sim_111,40.0390015,-105.6169968,7.41e-05
o3_sim_112,44.379364,o3_sim_112,40.0390015,-105.7200012,1.73e-05
o3_sim_113,33.47312,o3_sim_113,40.1421013,-104.3799973,1.23e-05
o3_sim_114,34.380844,o3_sim_114,40.1421013,-104.4830017,1.33e-05
o3_sim_115,32.818077,o3_sim_115,40.1421013,-104.5859985,2.67e-05
o3_sim_116,34.68051,o3_sim_116,40.1421013,-104.6900024,5.7e-06
o3_sim_117,34.376648,o3_sim_117,40.1421013,-104.7929993,2.8e-05
o3_sim_118,34.87349,o3_sim_118,40.1421013,-104.8960037,7.82e-05
o3_sim_119,33.76756,o3_sim_119,40.1421013,-104.9990005,9.06e-05
o3_sim_120,26.132294,o3_sim_120,40.1421013,-105.1019974,6.19e-05
o3_sim_121,33.162872,o3_sim_121,40.1421013,-105.2050018,8.46e-05
o3_sim_122,31.514837,o3_sim_122,40.1421013,-105.3079987,1.74e-05
o3_sim_123,34.61165,o3_sim_123,40.1421013,-105.4110031,7.4e-06
o3_sim_124,37.74692,o3_sim_124,40.1421013,-105.5139999,1.02e-05
o3_sim_125,38.709423,o3_sim_125,40.1421013,-105.6169968,1.15e-05
o3_sim_126,41.180958,o3_sim_126,40.1421013,-105.7200012,2.19e-05
o3_sim_127,34.504448,o3_sim_127,40.2452011,-104.3799973,1.6e-05
o3_sim_128,33.863598,o3_sim_128,40.2452011,-104.4830017,2.35e-05
o3_sim_129,33.886444,o3_sim_129,40.2452011,-104.5859985,3.54e-05
o3_sim_130,35.035976,o3_sim_130,40.2452011,-104.6900024,5.75e-05
o3_sim_131,34.750103,o3_sim_131,40.2452011,-104.7929993,5.66e-05
o3_sim_132,37.535587,o3_sim_132,40.2452011,-104.8960037,9.72e-05
o3_sim_133,37.895863,o3_sim_133,40.2452011,-104.9990005,7.92e-05
o3_sim_134,36.71642,o3_sim_134,40.2452011,-105.1019974,6.78e-05
o3_sim_135,36.893257,o3_sim_135,40.2452011,-105.2050018,1.86e-05
o3_sim_136,40.744675,o3_sim_136,40.2452011,-105.3079987,6.17e-05
o3_sim_137,33.0576,o3_sim_137,40.2452011,-105.4110031,6.89e-05
o3_sim_138,40.658985,o3_sim_138,40.2452011,-105.5139999,5.3e-06
o3_sim_139,45.916615,o3_sim_139,40.2452011,-105.6169968,4.26e-05
