,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_12,22.291203,o3_sim_Evergreen_12,39.6203453,-105.33872,6.27e-05
o3_sim_Idaho Springs_12,41.82958,o3_sim_Idaho Springs_12,39.792472499999995,-105.49127,4.65e-05
o3_sim_Five Points_12,23.587902,o3_sim_Five Points_12,39.7511729,-104.987625,1.11e-05
o3_sim_Welby_12,15.17219,o3_sim_Welby_12,39.8380979,-104.94984,2.11e-05
o3_sim_Highlands Ranch_12,33.836597,o3_sim_Highlands Ranch_12,39.5678307,-104.957193,5.63e-05
o3_sim_Rocky Flats_12,40.79639,o3_sim_Rocky Flats_12,39.9127786,-105.188587,2.04e-05
o3_sim_Boulder_12,25.379478,o3_sim_Boulder_12,40.0700115,-105.220238,4.5e-06
o3_sim_Chatfield Reservoir_12,29.84588,o3_sim_Chatfield Reservoir_12,39.534466800000004,-105.070358,2.12e-05
o3_sim_Sunnyside_12,19.347275,o3_sim_Sunnyside_12,39.7794096,-105.00518,8.04e-05
o3_sim_East Plains_12,32.530663,o3_sim_East Plains_12,39.6384715,-104.569335,5.05e-05
o3_sim_Evergreen_12,22.291203,o3_sim_Evergreen_12,39.620393199999995,-105.33872,1.48e-05
o3_sim_Idaho Springs_12,41.82958,o3_sim_Idaho Springs_12,39.7925123,-105.49127,6.7e-06
o3_sim_Five Points_12,23.587902,o3_sim_Five Points_12,39.7511426,-104.987625,4.14e-05
o3_sim_Welby_12,15.17219,o3_sim_Welby_12,39.8380529,-104.94984,6.61e-05
o3_sim_Highlands Ranch_12,33.836597,o3_sim_Highlands Ranch_12,39.5678595,-104.957193,2.75e-05
o3_sim_Rocky Flats_12,40.79639,o3_sim_Rocky Flats_12,39.912712,-105.188587,8.7e-05
o3_sim_Boulder_12,25.379478,o3_sim_Boulder_12,40.0699947,-105.220238,2.13e-05
o3_sim_Chatfield Reservoir_12,29.84588,o3_sim_Chatfield Reservoir_12,39.534483200000004,-105.070358,4.8e-06
o3_sim_Sunnyside_12,19.347275,o3_sim_Sunnyside_12,39.779485,-105.00518,5e-06
o3_sim_East Plains_12,32.530663,o3_sim_East Plains_12,39.6384324,-104.569335,8.96e-05
o3_sim_140,44.45313,o3_sim_140,40.2452011,-105.7200012,3.92e-05
o3_sim_1,39.650196,o3_sim_1,39.3174019,-104.3799973,9.6e-06
o3_sim_2,29.023285,o3_sim_2,39.3174019,-104.4830017,9.4e-05
o3_sim_3,23.9275,o3_sim_3,39.3174019,-104.5859985,3.6e-06
o3_sim_4,21.862068,o3_sim_4,39.3174019,-104.6900024,2.77e-05
o3_sim_5,26.930933,o3_sim_5,39.3174019,-104.7929993,5.44e-05
o3_sim_6,24.959604,o3_sim_6,39.3174019,-104.8960037,6.6e-05
o3_sim_7,30.121017,o3_sim_7,39.3174019,-104.9990005,6.75e-05
o3_sim_8,28.719812,o3_sim_8,39.3174019,-105.1019974,3.72e-05
o3_sim_9,30.647087,o3_sim_9,39.3174019,-105.2050018,5.3e-05
o3_sim_10,30.141718,o3_sim_10,39.3174019,-105.3079987,7.39e-05
o3_sim_11,37.967358,o3_sim_11,39.3174019,-105.4110031,5.28e-05
o3_sim_12,42.12269,o3_sim_12,39.3174019,-105.5139999,5.81e-05
o3_sim_13,44.75403,o3_sim_13,39.3174019,-105.6169968,9.65e-05
o3_sim_14,41.204098,o3_sim_14,39.3174019,-105.7200012,2.84e-05
o3_sim_15,30.352661,o3_sim_15,39.4205017,-104.3799973,6.5e-06
o3_sim_16,33.42654,o3_sim_16,39.4205017,-104.4830017,6.73e-05
o3_sim_17,24.447094,o3_sim_17,39.4205017,-104.5859985,1.01e-05
o3_sim_18,21.79475,o3_sim_18,39.4205017,-104.6900024,7.31e-05
o3_sim_19,21.99064,o3_sim_19,39.4205017,-104.7929993,6.4e-06
o3_sim_20,18.506319,o3_sim_20,39.4205017,-104.8960037,3e-05
o3_sim_21,28.426973,o3_sim_21,39.4205017,-104.9990005,6.26e-05
o3_sim_22,33.007664,o3_sim_22,39.4205017,-105.1019974,8.55e-05
o3_sim_23,32.06471,o3_sim_23,39.4205017,-105.2050018,8.03e-05
o3_sim_24,33.871105,o3_sim_24,39.4205017,-105.3079987,5.6e-06
o3_sim_25,33.360584,o3_sim_25,39.4205017,-105.4110031,3.29e-05
o3_sim_26,38.01495,o3_sim_26,39.4205017,-105.5139999,2.51e-05
o3_sim_27,41.67807,o3_sim_27,39.4205017,-105.6169968,3.21e-05
o3_sim_28,39.025375,o3_sim_28,39.4205017,-105.7200012,6.43e-05
o3_sim_29,37.5943,o3_sim_29,39.5236015,-104.3799973,7.3e-06
o3_sim_30,34.83104,o3_sim_30,39.5236015,-104.4830017,7e-07
o3_sim_31,26.099096,o3_sim_31,39.5236015,-104.5859985,1.53e-05
o3_sim_32,28.627066,o3_sim_32,39.5236015,-104.6900024,1.23e-05
o3_sim_33,20.457222,o3_sim_33,39.5236015,-104.7929993,6.54e-05
o3_sim_34,25.961393,o3_sim_34,39.5236015,-104.8960037,7.38e-05
o3_sim_35,25.238426,o3_sim_35,39.5236015,-104.9990005,2.34e-05
o3_sim_36,28.704277,o3_sim_36,39.5236015,-105.1019974,1.59e-05
o3_sim_37,33.788116,o3_sim_37,39.5236015,-105.2050018,1.35e-05
o3_sim_38,29.974098,o3_sim_38,39.5236015,-105.3079987,7.98e-05
o3_sim_39,40.77258,o3_sim_39,39.5236015,-105.4110031,7.63e-05
o3_sim_40,40.424038,o3_sim_40,39.5236015,-105.5139999,2.86e-05
o3_sim_41,38.87535,o3_sim_41,39.5236015,-105.6169968,6.03e-05
o3_sim_42,40.157578,o3_sim_42,39.5236015,-105.7200012,4.13e-05
o3_sim_43,34.417004,o3_sim_43,39.6265984,-104.3799973,4.47e-05
o3_sim_44,36.571396,o3_sim_44,39.6265984,-104.4830017,9.3e-06
o3_sim_45,32.605484,o3_sim_45,39.6265984,-104.5859985,3.61e-05
o3_sim_46,28.78728,o3_sim_46,39.6265984,-104.6900024,2.1e-06
o3_sim_47,26.068659,o3_sim_47,39.6265984,-104.7929993,2.38e-05
o3_sim_48,13.2742195,o3_sim_48,39.6265984,-104.8960037,3.91e-05
o3_sim_49,12.285107,o3_sim_49,39.6265984,-104.9990005,6.9e-05
o3_sim_50,22.79102,o3_sim_50,39.6265984,-105.1019974,9.95e-05
o3_sim_51,32.04877,o3_sim_51,39.6265984,-105.2050018,3.26e-05
o3_sim_52,22.289354,o3_sim_52,39.6265984,-105.3079987,6.36e-05
o3_sim_53,31.3646,o3_sim_53,39.6265984,-105.4110031,5.15e-05
