,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_24,45.777023,o3_sim_Idaho Springs_24,39.7925049,-105.49127,1.41e-05
o3_sim_Five Points_24,21.239162,o3_sim_Five Points_24,39.751164800000005,-104.987625,1.92e-05
o3_sim_Welby_24,15.214014,o3_sim_Welby_24,39.838094399999996,-104.94984,2.46e-05
o3_sim_Highlands Ranch_24,37.930687,o3_sim_Highlands Ranch_24,39.5678508,-104.957193,3.62e-05
o3_sim_Rocky Flats_24,38.328712,o3_sim_Rocky Flats_24,39.9127202,-105.188587,7.88e-05
o3_sim_Boulder_24,27.188078,o3_sim_Boulder_24,40.069943300000006,-105.220238,7.27e-05
o3_sim_Chatfield Reservoir_24,27.803139,o3_sim_Chatfield Reservoir_24,39.5344593,-105.070358,2.87e-05
o3_sim_Sunnyside_24,17.503082,o3_sim_Sunnyside_24,39.779408600000004,-105.00518,8.14e-05
o3_sim_East Plains_24,40.380417,o3_sim_East Plains_24,39.6384623,-104.569335,5.97e-05
o3_sim_South Table_24,35.842907,o3_sim_South Table_24,39.7436673,-105.177989,5.67e-05
o3_sim_Idaho Springs_24,45.777023,o3_sim_Idaho Springs_24,39.792423,-105.49127,9.6e-05
o3_sim_Five Points_24,21.239162,o3_sim_Five Points_24,39.7510903,-104.987625,9.37e-05
o3_sim_Welby_24,15.214014,o3_sim_Welby_24,39.8380898,-104.94984,2.92e-05
o3_sim_Highlands Ranch_24,37.930687,o3_sim_Highlands Ranch_24,39.5678042,-104.957193,8.28e-05
o3_sim_Rocky Flats_24,38.328712,o3_sim_Rocky Flats_24,39.9127109,-105.188587,8.81e-05
o3_sim_Boulder_24,27.188078,o3_sim_Boulder_24,40.069953500000004,-105.220238,6.25e-05
o3_sim_Chatfield Reservoir_24,27.803139,o3_sim_Chatfield Reservoir_24,39.534438,-105.070358,5e-05
o3_sim_Sunnyside_24,17.503082,o3_sim_Sunnyside_24,39.7793939,-105.00518,9.61e-05
o3_sim_East Plains_24,40.380417,o3_sim_East Plains_24,39.6384284,-104.569335,9.36e-05
o3_sim_South Table_24,35.842907,o3_sim_South Table_24,39.7436307,-105.177989,9.33e-05
o3_sim_Idaho Springs_24,45.777023,o3_sim_Idaho Springs_24,39.7924512,-105.49127,6.78e-05
o3_sim_Five Points_24,21.239162,o3_sim_Five Points_24,39.7510914,-104.987625,9.26e-05
o3_sim_Welby_24,15.214014,o3_sim_Welby_24,39.8380667,-104.94984,5.23e-05
o3_sim_Highlands Ranch_24,37.930687,o3_sim_Highlands Ranch_24,39.567808,-104.957193,7.9e-05
o3_sim_Rocky Flats_24,38.328712,o3_sim_Rocky Flats_24,39.9127453,-105.188587,5.37e-05
o3_sim_Boulder_24,27.188078,o3_sim_Boulder_24,40.0699387,-105.220238,7.73e-05
o3_sim_Chatfield Reservoir_24,27.803139,o3_sim_Chatfield Reservoir_24,39.534449200000005,-105.070358,3.88e-05
o3_sim_Sunnyside_24,17.503082,o3_sim_Sunnyside_24,39.7794406,-105.00518,4.94e-05
o3_sim_East Plains_24,40.380417,o3_sim_East Plains_24,39.638453500000004,-104.569335,6.85e-05
o3_sim_South Table_24,35.842907,o3_sim_South Table_24,39.7436772,-105.177989,4.68e-05
o3_sim_Idaho Springs_24,45.777023,o3_sim_Idaho Springs_24,39.7925155,-105.49127,3.5e-06
o3_sim_Five Points_24,21.239162,o3_sim_Five Points_24,39.751096700000005,-104.987625,8.73e-05
o3_sim_Welby_24,15.214014,o3_sim_Welby_24,39.8380283,-104.94984,9.07e-05
o3_sim_Highlands Ranch_24,37.930687,o3_sim_Highlands Ranch_24,39.567821099999996,-104.957193,6.59e-05
o3_sim_Rocky Flats_24,38.328712,o3_sim_Rocky Flats_24,39.9127637,-105.188587,3.53e-05
o3_sim_Boulder_24,27.188078,o3_sim_Boulder_24,40.0699515,-105.220238,6.45e-05
o3_sim_Chatfield Reservoir_24,27.803139,o3_sim_Chatfield Reservoir_24,39.5344362,-105.070358,5.18e-05
o3_sim_Sunnyside_24,17.503082,o3_sim_Sunnyside_24,39.7794114,-105.00518,7.86e-05
o3_sim_East Plains_24,40.380417,o3_sim_East Plains_24,39.6384308,-104.569335,9.12e-05
o3_sim_South Table_24,35.842907,o3_sim_South Table_24,39.7436827,-105.177989,4.13e-05
