,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_24,46.932766,o3_sim_Idaho Springs_24,39.792446399999996,-105.49127,7.26e-05
o3_sim_Five Points_24,25.84335,o3_sim_Five Points_24,39.7511341,-104.987625,4.99e-05
o3_sim_Welby_24,21.966043,o3_sim_Welby_24,39.8380502,-104.94984,6.88e-05
o3_sim_Highlands Ranch_24,38.66787,o3_sim_Highlands Ranch_24,39.5678067,-104.957193,8.03e-05
o3_sim_Rocky Flats_24,42.917763,o3_sim_Rocky Flats_24,39.9127915,-105.188587,7.5e-06
o3_sim_Boulder_24,35.394447,o3_sim_Boulder_24,40.0699452,-105.220238,7.08e-05
o3_sim_Chatfield Reservoir_24,33.424217,o3_sim_Chatfield Reservoir_24,39.534460800000005,-105.070358,2.72e-05
o3_sim_Sunnyside_24,24.98113,o3_sim_Sunnyside_24,39.779447100000006,-105.00518,4.29e-05
o3_sim_East Plains_24,46.00391,o3_sim_East Plains_24,39.6384734,-104.569335,4.86e-05
o3_sim_South Table_24,43.53816,o3_sim_South Table_24,39.7436472,-105.177989,7.68e-05
o3_sim_Idaho Springs_24,46.932766,o3_sim_Idaho Springs_24,39.7924734,-105.49127,4.56e-05
o3_sim_Five Points_24,25.84335,o3_sim_Five Points_24,39.751178800000005,-104.987625,5.2e-06
o3_sim_Welby_24,21.966043,o3_sim_Welby_24,39.8380873,-104.94984,3.17e-05
o3_sim_Highlands Ranch_24,38.66787,o3_sim_Highlands Ranch_24,39.56787,-104.957193,1.7e-05
o3_sim_Rocky Flats_24,42.917763,o3_sim_Rocky Flats_24,39.9127674,-105.188587,3.16e-05
o3_sim_Boulder_24,35.394447,o3_sim_Boulder_24,40.0699983,-105.220238,1.77e-05
o3_sim_Chatfield Reservoir_24,33.424217,o3_sim_Chatfield Reservoir_24,39.534468200000006,-105.070358,1.98e-05
o3_sim_Sunnyside_24,24.98113,o3_sim_Sunnyside_24,39.779445100000004,-105.00518,4.49e-05
o3_sim_East Plains_24,46.00391,o3_sim_East Plains_24,39.6385209,-104.569335,1.1e-06
o3_sim_South Table_24,43.53816,o3_sim_South Table_24,39.7437081,-105.177989,1.59e-05
o3_sim_Idaho Springs_24,46.932766,o3_sim_Idaho Springs_24,39.7925049,-105.49127,1.41e-05
o3_sim_Five Points_24,25.84335,o3_sim_Five Points_24,39.7511534,-104.987625,3.06e-05
o3_sim_Welby_24,21.966043,o3_sim_Welby_24,39.8380842,-104.94984,3.48e-05
o3_sim_Highlands Ranch_24,38.66787,o3_sim_Highlands Ranch_24,39.5678787,-104.957193,8.3e-06
o3_sim_Rocky Flats_24,42.917763,o3_sim_Rocky Flats_24,39.9127729,-105.188587,2.61e-05
o3_sim_Boulder_24,35.394447,o3_sim_Boulder_24,40.069994400000006,-105.220238,2.16e-05
o3_sim_Chatfield Reservoir_24,33.424217,o3_sim_Chatfield Reservoir_24,39.534416,-105.070358,7.2e-05
o3_sim_Sunnyside_24,24.98113,o3_sim_Sunnyside_24,39.779422200000006,-105.00518,6.78e-05
o3_sim_East Plains_24,46.00391,o3_sim_East Plains_24,39.6385172,-104.569335,4.8e-06
o3_sim_South Table_24,43.53816,o3_sim_South Table_24,39.7436289,-105.177989,9.51e-05
o3_sim_Idaho Springs_24,46.932766,o3_sim_Idaho Springs_24,39.7924772,-105.49127,4.18e-05
o3_sim_Five Points_24,25.84335,o3_sim_Five Points_24,39.7511752,-104.987625,8.8e-06
o3_sim_Welby_24,21.966043,o3_sim_Welby_24,39.8380954,-104.94984,2.36e-05
o3_sim_Highlands Ranch_24,38.66787,o3_sim_Highlands Ranch_24,39.5678057,-104.957193,8.13e-05
o3_sim_Rocky Flats_24,42.917763,o3_sim_Rocky Flats_24,39.9127505,-105.188587,4.85e-05
o3_sim_Boulder_24,35.394447,o3_sim_Boulder_24,40.0699678,-105.220238,4.82e-05
o3_sim_Chatfield Reservoir_24,33.424217,o3_sim_Chatfield Reservoir_24,39.534476500000004,-105.070358,1.15e-05
o3_sim_Sunnyside_24,24.98113,o3_sim_Sunnyside_24,39.779457,-105.00518,3.3e-05
o3_sim_East Plains_24,46.00391,o3_sim_East Plains_24,39.638517300000004,-104.569335,4.7e-06
o3_sim_South Table_24,43.53816,o3_sim_South Table_24,39.7436747,-105.177989,4.93e-05
o3_sim_Idaho Springs_24,46.932766,o3_sim_Idaho Springs_24,39.792501699999995,-105.49127,1.73e-05
o3_sim_Five Points_24,25.84335,o3_sim_Five Points_24,39.7511487,-104.987625,3.53e-05
o3_sim_Welby_24,21.966043,o3_sim_Welby_24,39.8380374,-104.94984,8.16e-05
o3_sim_Highlands Ranch_24,38.66787,o3_sim_Highlands Ranch_24,39.567846599999996,-104.957193,4.04e-05
o3_sim_Rocky Flats_24,42.917763,o3_sim_Rocky Flats_24,39.9127563,-105.188587,4.27e-05
o3_sim_Boulder_24,35.394447,o3_sim_Boulder_24,40.070008200000004,-105.220238,7.8e-06
o3_sim_Chatfield Reservoir_24,33.424217,o3_sim_Chatfield Reservoir_24,39.534459700000006,-105.070358,2.83e-05
o3_sim_Sunnyside_24,24.98113,o3_sim_Sunnyside_24,39.779449400000004,-105.00518,4.06e-05
o3_sim_East Plains_24,46.00391,o3_sim_East Plains_24,39.638507100000005,-104.569335,1.49e-05
o3_sim_South Table_24,43.53816,o3_sim_South Table_24,39.7437069,-105.177989,1.71e-05
o3_sim_140,48.98758,o3_sim_140,40.2452011,-105.7200012,9.46e-05
o3_sim_1,40.996353,o3_sim_1,39.3174019,-104.3799973,8e-07
o3_sim_2,36.87754,o3_sim_2,39.3174019,-104.4830017,7.4e-06
o3_sim_3,35.802956,o3_sim_3,39.3174019,-104.5859985,8.57e-05
o3_sim_4,30.049297,o3_sim_4,39.3174019,-104.6900024,4.77e-05
o3_sim_5,33.317886,o3_sim_5,39.3174019,-104.7929993,7.8e-05
o3_sim_6,30.104095,o3_sim_6,39.3174019,-104.8960037,1.21e-05
o3_sim_7,34.31243,o3_sim_7,39.3174019,-104.9990005,6.04e-05
o3_sim_8,39.053017,o3_sim_8,39.3174019,-105.1019974,1.64e-05
o3_sim_9,37.084705,o3_sim_9,39.3174019,-105.2050018,1.81e-05
o3_sim_10,45.480854,o3_sim_10,39.3174019,-105.3079987,7.36e-05
o3_sim_11,43.907604,o3_sim_11,39.3174019,-105.4110031,5.56e-05
o3_sim_12,47.016758,o3_sim_12,39.3174019,-105.5139999,7.39e-05
o3_sim_13,47.780293,o3_sim_13,39.3174019,-105.6169968,7.65e-05
o3_sim_14,45.92636,o3_sim_14,39.3174019,-105.7200012,9.03e-05
o3_sim_15,38.914654,o3_sim_15,39.4205017,-104.3799973,2e-07
o3_sim_16,43.754063,o3_sim_16,39.4205017,-104.4830017,1.56e-05
o3_sim_17,36.716583,o3_sim_17,39.4205017,-104.5859985,2e-06
