,time,point,step,heightAboveGround,latitude,longitude,valid_time,metpy_crs,t2m,r2,gribfile_projection,y,x,point_latitude,point_longitude,time_point
0,2021-07-01 00:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 00:00:00,Projection: lambert_conformal_conic,294.0471,45.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 00:00:00 0
1,2021-07-01 01:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 01:00:00,Projection: lambert_conformal_conic,293.84058,42.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 01:00:00 0
2,2021-07-01 02:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 02:00:00,Projection: lambert_conformal_conic,291.6972,55.9,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 02:00:00 0
3,2021-07-01 03:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 03:00:00,Projection: lambert_conformal_conic,290.4271,61.1,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 03:00:00 0
4,2021-07-01 04:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 04:00:00,Projection: lambert_conformal_conic,290.1096,58.8,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 04:00:00 0
5,2021-07-01 05:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 05:00:00,Projection: lambert_conformal_conic,288.69638,65.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 05:00:00 0
6,2021-07-01 06:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 06:00:00,Projection: lambert_conformal_conic,288.90274,61.9,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 06:00:00 0
7,2021-07-01 07:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 07:00:00,Projection: lambert_conformal_conic,288.73798,64.8,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 07:00:00 0
8,2021-07-01 08:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 08:00:00,Projection: lambert_conformal_conic,286.69742,84.4,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 08:00:00 0
9,2021-07-01 09:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 09:00:00,Projection: lambert_conformal_conic,287.07062,76.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 09:00:00 0
10,2021-07-01 10:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 10:00:00,Projection: lambert_conformal_conic,286.68665,73.8,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 10:00:00 0
11,2021-07-01 11:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 11:00:00,Projection: lambert_conformal_conic,286.7896,73.1,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 11:00:00 0
12,2021-07-01 12:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 12:00:00,Projection: lambert_conformal_conic,286.5314,63.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 12:00:00 0
13,2021-07-01 13:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 13:00:00,Projection: lambert_conformal_conic,287.70456,69.9,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 13:00:00 0
14,2021-07-01 14:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 14:00:00,Projection: lambert_conformal_conic,289.56665,68.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 14:00:00 0
15,2021-07-01 15:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 15:00:00,Projection: lambert_conformal_conic,290.2043,76.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 15:00:00 0
16,2021-07-01 16:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 16:00:00,Projection: lambert_conformal_conic,291.39178,78.3,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 16:00:00 0
17,2021-07-01 17:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 17:00:00,Projection: lambert_conformal_conic,292.25226,74.0,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 17:00:00 0
18,2021-07-01 18:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 18:00:00,Projection: lambert_conformal_conic,292.40793,69.2,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 18:00:00 0
19,2021-07-01 19:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 19:00:00,Projection: lambert_conformal_conic,293.20618,55.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 19:00:00 0
20,2021-07-01 20:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 20:00:00,Projection: lambert_conformal_conic,293.14688,57.5,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 20:00:00 0
21,2021-07-01 21:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 21:00:00,Projection: lambert_conformal_conic,296.40628,40.9,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 21:00:00 0
22,2021-07-01 22:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 22:00:00,Projection: lambert_conformal_conic,292.12198,72.6,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 22:00:00 0
23,2021-07-01 23:00:00,0,0 days,2.0,39.61702255786337,254.67598020035493,2021-07-01 23:00:00,Projection: lambert_conformal_conic,290.67764,90.7,,152693.84744333563,-669520.142521931,39.620408,-105.33872,2021-07-01 23:00:00 0
24,2021-07-01 00:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 00:00:00,Projection: lambert_conformal_conic,297.9221,36.4,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 00:00:00 1
25,2021-07-01 01:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 01:00:00,Projection: lambert_conformal_conic,297.52808,34.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 01:00:00 1
26,2021-07-01 02:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 02:00:00,Projection: lambert_conformal_conic,295.2597,43.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 02:00:00 1
27,2021-07-01 03:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 03:00:00,Projection: lambert_conformal_conic,293.4271,47.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 03:00:00 1
28,2021-07-01 04:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 04:00:00,Projection: lambert_conformal_conic,292.9221,52.6,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 04:00:00 1
29,2021-07-01 05:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 05:00:00,Projection: lambert_conformal_conic,292.50888,58.7,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 05:00:00 1
30,2021-07-01 06:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 06:00:00,Projection: lambert_conformal_conic,291.40274,58.4,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 06:00:00 1
31,2021-07-01 07:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 07:00:00,Projection: lambert_conformal_conic,290.80048,62.5,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 07:00:00 1
32,2021-07-01 08:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 08:00:00,Projection: lambert_conformal_conic,290.63492,67.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 08:00:00 1
33,2021-07-01 09:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 09:00:00,Projection: lambert_conformal_conic,290.75812,71.6,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 09:00:00 1
34,2021-07-01 10:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 10:00:00,Projection: lambert_conformal_conic,289.74915,80.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 10:00:00 1
35,2021-07-01 11:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 11:00:00,Projection: lambert_conformal_conic,289.4146,82.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 11:00:00 1
36,2021-07-01 12:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 12:00:00,Projection: lambert_conformal_conic,288.8439,80.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 12:00:00 1
37,2021-07-01 13:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 13:00:00,Projection: lambert_conformal_conic,289.76706,85.2,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 13:00:00 1
38,2021-07-01 14:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 14:00:00,Projection: lambert_conformal_conic,291.25415,80.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 14:00:00 1
39,2021-07-01 15:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 15:00:00,Projection: lambert_conformal_conic,291.7668,86.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 15:00:00 1
40,2021-07-01 16:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 16:00:00,Projection: lambert_conformal_conic,293.32928,76.9,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 16:00:00 1
41,2021-07-01 17:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 17:00:00,Projection: lambert_conformal_conic,295.18976,69.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 17:00:00 1
42,2021-07-01 18:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 18:00:00,Projection: lambert_conformal_conic,296.97043,62.0,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 18:00:00 1
43,2021-07-01 19:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 19:00:00,Projection: lambert_conformal_conic,297.89368,50.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 19:00:00 1
44,2021-07-01 20:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 20:00:00,Projection: lambert_conformal_conic,298.89688,41.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 20:00:00 1
45,2021-07-01 21:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 21:00:00,Projection: lambert_conformal_conic,297.78128,48.8,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 21:00:00 1
46,2021-07-01 22:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 22:00:00,Projection: lambert_conformal_conic,290.18448,89.1,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 22:00:00 1
47,2021-07-01 23:00:00,1,0 days,2.0,39.73586472995094,254.83880805942914,2021-07-01 23:00:00,Projection: lambert_conformal_conic,289.92764,97.3,,164693.84744333554,-654520.142521931,39.743724,-105.177989,2021-07-01 23:00:00 1
48,2021-07-01 00:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2021-07-01 00:00:00,Projection: lambert_conformal_conic,297.1721,39.4,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2021-07-01 00:00:00 2
49,2021-07-01 01:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2021-07-01 01:00:00,Projection: lambert_conformal_conic,296.77808,37.5,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2021-07-01 01:00:00 2
50,2021-07-01 02:00:00,2,0 days,2.0,39.924008774803,254.81834037638203,2021-07-01 02:00:00,Projection: lambert_conformal_conic,294.9472,44.9,,185693.84744333613,-654520.142521931,39.912799,-105.188587,2021-07-01 02:00:00 2
