,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,32.736332,o3_sim_Evergreen_3,39.6203826,-105.33872,2.54e-05
o3_sim_Idaho Springs_3,44.943314,o3_sim_Idaho Springs_3,39.7925189,-105.49127,1e-07
o3_sim_Five Points_3,30.928612,o3_sim_Five Points_3,39.7511414,-104.987625,4.26e-05
o3_sim_Welby_3,44.98526,o3_sim_Welby_3,39.838073099999995,-104.94984,4.59e-05
o3_sim_Highlands Ranch_3,42.299946,o3_sim_Highlands Ranch_3,39.5678365,-104.957193,5.05e-05
o3_sim_Rocky Flats_3,46.501225,o3_sim_Rocky Flats_3,39.9127704,-105.188587,2.86e-05
o3_sim_Boulder_3,46.37651,o3_sim_Boulder_3,40.0699449,-105.220238,7.11e-05
o3_sim_Chatfield Reservoir_3,47.535004,o3_sim_Chatfield Reservoir_3,39.5344099,-105.070358,7.81e-05
o3_sim_Sunnyside_3,46.42733,o3_sim_Sunnyside_3,39.779430500000004,-105.00518,5.95e-05
o3_sim_East Plains_3,48.614834,o3_sim_East Plains_3,39.6384555,-104.569335,6.65e-05
o3_sim_South Table_3,47.419514,o3_sim_South Table_3,39.743672000000004,-105.177989,5.2e-05
o3_sim_Evergreen_3,32.736332,o3_sim_Evergreen_3,39.620388999999996,-105.33872,1.9e-05
o3_sim_Idaho Springs_3,44.943314,o3_sim_Idaho Springs_3,39.7924503,-105.49127,6.87e-05
o3_sim_Five Points_3,30.928612,o3_sim_Five Points_3,39.751093100000006,-104.987625,9.09e-05
o3_sim_Welby_3,44.98526,o3_sim_Welby_3,39.8381085,-104.94984,1.05e-05
o3_sim_Highlands Ranch_3,42.299946,o3_sim_Highlands Ranch_3,39.5678627,-104.957193,2.43e-05
o3_sim_Rocky Flats_3,46.501225,o3_sim_Rocky Flats_3,39.9127576,-105.188587,4.14e-05
o3_sim_Boulder_3,46.37651,o3_sim_Boulder_3,40.069969400000005,-105.220238,4.66e-05
o3_sim_Chatfield Reservoir_3,47.535004,o3_sim_Chatfield Reservoir_3,39.5344259,-105.070358,6.21e-05
o3_sim_Sunnyside_3,46.42733,o3_sim_Sunnyside_3,39.7794217,-105.00518,6.83e-05
o3_sim_East Plains_3,48.614834,o3_sim_East Plains_3,39.638514900000004,-104.569335,7.1e-06
o3_sim_South Table_3,47.419514,o3_sim_South Table_3,39.7436449,-105.177989,7.91e-05
o3_sim_Evergreen_3,32.736332,o3_sim_Evergreen_3,39.620346999999995,-105.33872,6.1e-05
o3_sim_Idaho Springs_3,44.943314,o3_sim_Idaho Springs_3,39.7925074,-105.49127,1.16e-05
o3_sim_Five Points_3,30.928612,o3_sim_Five Points_3,39.7511693,-104.987625,1.47e-05
o3_sim_Welby_3,44.98526,o3_sim_Welby_3,39.8381079,-104.94984,1.11e-05
o3_sim_Highlands Ranch_3,42.299946,o3_sim_Highlands Ranch_3,39.567864199999995,-104.957193,2.28e-05
o3_sim_Rocky Flats_3,46.501225,o3_sim_Rocky Flats_3,39.9127794,-105.188587,1.96e-05
o3_sim_Boulder_3,46.37651,o3_sim_Boulder_3,40.0699557,-105.220238,6.03e-05
o3_sim_Chatfield Reservoir_3,47.535004,o3_sim_Chatfield Reservoir_3,39.534404200000004,-105.070358,8.38e-05
o3_sim_Sunnyside_3,46.42733,o3_sim_Sunnyside_3,39.779445300000006,-105.00518,4.47e-05
o3_sim_East Plains_3,48.614834,o3_sim_East Plains_3,39.6385051,-104.569335,1.69e-05
o3_sim_South Table_3,47.419514,o3_sim_South Table_3,39.743652,-105.177989,7.2e-05
o3_sim_Evergreen_3,32.736332,o3_sim_Evergreen_3,39.6203686,-105.33872,3.94e-05
o3_sim_Idaho Springs_3,44.943314,o3_sim_Idaho Springs_3,39.792502299999995,-105.49127,1.67e-05
o3_sim_Five Points_3,30.928612,o3_sim_Five Points_3,39.7511287,-104.987625,5.53e-05
o3_sim_Welby_3,44.98526,o3_sim_Welby_3,39.838031799999996,-104.94984,8.72e-05
o3_sim_Highlands Ranch_3,42.299946,o3_sim_Highlands Ranch_3,39.567794,-104.957193,9.3e-05
o3_sim_Rocky Flats_3,46.501225,o3_sim_Rocky Flats_3,39.9127008,-105.188587,9.82e-05
o3_sim_Boulder_3,46.37651,o3_sim_Boulder_3,40.0699276,-105.220238,8.84e-05
