,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,48.463573,o3_sim_Evergreen_3,39.620407699999994,-105.33872,3e-07
o3_sim_Idaho Springs_3,52.802937,o3_sim_Idaho Springs_3,39.792450599999995,-105.49127,6.84e-05
o3_sim_Five Points_3,45.677353,o3_sim_Five Points_3,39.7511073,-104.987625,7.67e-05
o3_sim_Welby_3,46.353176,o3_sim_Welby_3,39.838049,-104.94984,7e-05
o3_sim_Highlands Ranch_3,58.135292,o3_sim_Highlands Ranch_3,39.5678455,-104.957193,4.15e-05
o3_sim_Rocky Flats_3,59.56586,o3_sim_Rocky Flats_3,39.9127136,-105.188587,8.54e-05
o3_sim_Boulder_3,55.312347,o3_sim_Boulder_3,40.0699509,-105.220238,6.51e-05
o3_sim_Chatfield Reservoir_3,60.471596,o3_sim_Chatfield Reservoir_3,39.534393400000006,-105.070358,9.46e-05
o3_sim_Sunnyside_3,54.659153,o3_sim_Sunnyside_3,39.779428700000004,-105.00518,6.13e-05
o3_sim_East Plains_3,57.70487,o3_sim_East Plains_3,39.6384667,-104.569335,5.53e-05
o3_sim_South Table_3,60.0812,o3_sim_South Table_3,39.7436925,-105.177989,3.15e-05
o3_sim_Evergreen_3,48.463573,o3_sim_Evergreen_3,39.620336099999996,-105.33872,7.19e-05
o3_sim_Idaho Springs_3,52.802937,o3_sim_Idaho Springs_3,39.7924661,-105.49127,5.29e-05
o3_sim_Five Points_3,45.677353,o3_sim_Five Points_3,39.7511446,-104.987625,3.94e-05
o3_sim_Welby_3,46.353176,o3_sim_Welby_3,39.8380874,-104.94984,3.16e-05
o3_sim_Highlands Ranch_3,58.135292,o3_sim_Highlands Ranch_3,39.5678597,-104.957193,2.73e-05
o3_sim_Rocky Flats_3,59.56586,o3_sim_Rocky Flats_3,39.9127483,-105.188587,5.07e-05
o3_sim_Boulder_3,55.312347,o3_sim_Boulder_3,40.069960300000005,-105.220238,5.57e-05
o3_sim_Chatfield Reservoir_3,60.471596,o3_sim_Chatfield Reservoir_3,39.5344769,-105.070358,1.11e-05
o3_sim_Sunnyside_3,54.659153,o3_sim_Sunnyside_3,39.7794047,-105.00518,8.53e-05
o3_sim_East Plains_3,57.70487,o3_sim_East Plains_3,39.638448700000005,-104.569335,7.33e-05
o3_sim_South Table_3,60.0812,o3_sim_South Table_3,39.7436498,-105.177989,7.42e-05
o3_sim_Evergreen_3,48.463573,o3_sim_Evergreen_3,39.6203465,-105.33872,6.15e-05
o3_sim_Idaho Springs_3,52.802937,o3_sim_Idaho Springs_3,39.7925058,-105.49127,1.32e-05
o3_sim_Five Points_3,45.677353,o3_sim_Five Points_3,39.751127100000005,-104.987625,5.69e-05
o3_sim_Welby_3,46.353176,o3_sim_Welby_3,39.8380218,-104.94984,9.72e-05
o3_sim_Highlands Ranch_3,58.135292,o3_sim_Highlands Ranch_3,39.567878199999996,-104.957193,8.8e-06
o3_sim_Rocky Flats_3,59.56586,o3_sim_Rocky Flats_3,39.912777,-105.188587,2.2e-05
o3_sim_Boulder_3,55.312347,o3_sim_Boulder_3,40.0700054,-105.220238,1.06e-05
o3_sim_Chatfield Reservoir_3,60.471596,o3_sim_Chatfield Reservoir_3,39.5344032,-105.070358,8.48e-05
o3_sim_Sunnyside_3,54.659153,o3_sim_Sunnyside_3,39.7794802,-105.00518,9.8e-06
o3_sim_East Plains_3,57.70487,o3_sim_East Plains_3,39.638506,-104.569335,1.6e-05
o3_sim_South Table_3,60.0812,o3_sim_South Table_3,39.7437187,-105.177989,5.3e-06
o3_sim_Evergreen_3,48.463573,o3_sim_Evergreen_3,39.6203418,-105.33872,6.62e-05
o3_sim_Idaho Springs_3,52.802937,o3_sim_Idaho Springs_3,39.7924889,-105.49127,3.01e-05
o3_sim_Five Points_3,45.677353,o3_sim_Five Points_3,39.751175,-104.987625,9e-06
o3_sim_Welby_3,46.353176,o3_sim_Welby_3,39.8380904,-104.94984,2.86e-05
o3_sim_Highlands Ranch_3,58.135292,o3_sim_Highlands Ranch_3,39.567880699999996,-104.957193,6.3e-06
o3_sim_Rocky Flats_3,59.56586,o3_sim_Rocky Flats_3,39.9127289,-105.188587,7.01e-05
o3_sim_Boulder_3,55.312347,o3_sim_Boulder_3,40.0699902,-105.220238,2.58e-05
o3_sim_Chatfield Reservoir_3,60.471596,o3_sim_Chatfield Reservoir_3,39.5343924,-105.070358,9.56e-05
o3_sim_Sunnyside_3,54.659153,o3_sim_Sunnyside_3,39.7793974,-105.00518,9.26e-05
o3_sim_East Plains_3,57.70487,o3_sim_East Plains_3,39.638432900000005,-104.569335,8.91e-05
o3_sim_South Table_3,60.0812,o3_sim_South Table_3,39.7437158,-105.177989,8.2e-06
o3_sim_Evergreen_3,48.463573,o3_sim_Evergreen_3,39.6203638,-105.33872,4.42e-05
o3_sim_Idaho Springs_3,52.802937,o3_sim_Idaho Springs_3,39.7924529,-105.49127,6.61e-05
o3_sim_Five Points_3,45.677353,o3_sim_Five Points_3,39.7510913,-104.987625,9.27e-05
o3_sim_Welby_3,46.353176,o3_sim_Welby_3,39.8381125,-104.94984,6.5e-06
o3_sim_Highlands Ranch_3,58.135292,o3_sim_Highlands Ranch_3,39.5678432,-104.957193,4.38e-05
o3_sim_Rocky Flats_3,59.56586,o3_sim_Rocky Flats_3,39.9127638,-105.188587,3.52e-05
o3_sim_Boulder_3,55.312347,o3_sim_Boulder_3,40.069998000000005,-105.220238,1.8e-05
o3_sim_Chatfield Reservoir_3,60.471596,o3_sim_Chatfield Reservoir_3,39.534427900000004,-105.070358,6.01e-05
o3_sim_Sunnyside_3,54.659153,o3_sim_Sunnyside_3,39.7794648,-105.00518,2.52e-05
o3_sim_East Plains_3,57.70487,o3_sim_East Plains_3,39.6384446,-104.569335,7.74e-05
o3_sim_South Table_3,60.0812,o3_sim_South Table_3,39.7437119,-105.177989,1.21e-05
o3_sim_140,47.808514,o3_sim_140,40.2452011,-105.7200012,3.17e-05
o3_sim_1,51.95375,o3_sim_1,39.3174019,-104.3799973,6.57e-05
o3_sim_2,57.61819,o3_sim_2,39.3174019,-104.4830017,1.4e-06
o3_sim_3,52.548912,o3_sim_3,39.3174019,-104.5859985,6.39e-05
o3_sim_4,52.896194,o3_sim_4,39.3174019,-104.6900024,9.6e-05
o3_sim_5,50.491623,o3_sim_5,39.3174019,-104.7929993,6.03e-05
o3_sim_6,52.5546,o3_sim_6,39.3174019,-104.8960037,5.97e-05
o3_sim_7,49.785385,o3_sim_7,39.3174019,-104.9990005,3.46e-05
o3_sim_8,46.133938,o3_sim_8,39.3174019,-105.1019974,5.33e-05
o3_sim_9,45.79532,o3_sim_9,39.3174019,-105.2050018,5.93e-05
o3_sim_10,50.23218,o3_sim_10,39.3174019,-105.3079987,2.09e-05
o3_sim_11,44.275417,o3_sim_11,39.3174019,-105.4110031,4.21e-05
o3_sim_12,45.131783,o3_sim_12,39.3174019,-105.5139999,2e-07
o3_sim_13,46.28362,o3_sim_13,39.3174019,-105.6169968,7.72e-05
o3_sim_14,49.32815,o3_sim_14,39.3174019,-105.7200012,6.58e-05
o3_sim_15,54.467987,o3_sim_15,39.4205017,-104.3799973,5.78e-05
o3_sim_16,54.723175,o3_sim_16,39.4205017,-104.4830017,4.7e-05
o3_sim_17,56.382977,o3_sim_17,39.4205017,-104.5859985,1.5e-05
o3_sim_18,54.995743,o3_sim_18,39.4205017,-104.6900024,6.49e-05
o3_sim_19,58.23697,o3_sim_19,39.4205017,-104.7929993,8.87e-05
o3_sim_20,51.949463,o3_sim_20,39.4205017,-104.8960037,6.98e-05
o3_sim_21,54.419727,o3_sim_21,39.4205017,-104.9990005,2.67e-05
o3_sim_22,51.297848,o3_sim_22,39.4205017,-105.1019974,8.18e-05
o3_sim_23,56.348213,o3_sim_23,39.4205017,-105.2050018,9.7e-05
o3_sim_24,53.11782,o3_sim_24,39.4205017,-105.3079987,5.51e-05
o3_sim_25,49.842705,o3_sim_25,39.4205017,-105.4110031,7.2e-05
o3_sim_26,46.88826,o3_sim_26,39.4205017,-105.5139999,1.61e-05
o3_sim_27,42.734104,o3_sim_27,39.4205017,-105.6169968,6.82e-05
o3_sim_28,42.053818,o3_sim_28,39.4205017,-105.7200012,7.94e-05
o3_sim_29,61.779747,o3_sim_29,39.5236015,-104.3799973,5.17e-05
o3_sim_30,51.5605,o3_sim_30,39.5236015,-104.4830017,8.42e-05
o3_sim_31,57.76933,o3_sim_31,39.5236015,-104.5859985,7.4e-06
o3_sim_32,56.27654,o3_sim_32,39.5236015,-104.6900024,1.39e-05
