,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,20.491446,o3_sim_Evergreen_3,39.6203627,-105.33872,4.53e-05
o3_sim_Idaho Springs_3,43.44446,o3_sim_Idaho Springs_3,39.7925185,-105.49127,5e-07
o3_sim_Five Points_3,26.192554,o3_sim_Five Points_3,39.7511303,-104.987625,5.37e-05
o3_sim_Welby_3,18.867836,o3_sim_Welby_3,39.8380849,-104.94984,3.41e-05
o3_sim_Highlands Ranch_3,37.95141,o3_sim_Highlands Ranch_3,39.567796,-104.957193,9.1e-05
o3_sim_Rocky Flats_3,45.434204,o3_sim_Rocky Flats_3,39.9127664,-105.188587,3.26e-05
o3_sim_Boulder_3,26.76328,o3_sim_Boulder_3,40.069946800000004,-105.220238,6.92e-05
o3_sim_Chatfield Reservoir_3,32.04292,o3_sim_Chatfield Reservoir_3,39.5343997,-105.070358,8.83e-05
o3_sim_Sunnyside_3,24.410988,o3_sim_Sunnyside_3,39.7794672,-105.00518,2.28e-05
o3_sim_East Plains_3,35.363285,o3_sim_East Plains_3,39.638435300000005,-104.569335,8.67e-05
o3_sim_South Table_3,41.086887,o3_sim_South Table_3,39.7436915,-105.177989,3.25e-05
o3_sim_Evergreen_3,20.491446,o3_sim_Evergreen_3,39.6203094,-105.33872,9.86e-05
o3_sim_Idaho Springs_3,43.44446,o3_sim_Idaho Springs_3,39.7924213,-105.49127,9.77e-05
o3_sim_Five Points_3,26.192554,o3_sim_Five Points_3,39.751151,-104.987625,3.3e-05
o3_sim_Welby_3,18.867836,o3_sim_Welby_3,39.8380285,-104.94984,9.05e-05
o3_sim_Highlands Ranch_3,37.95141,o3_sim_Highlands Ranch_3,39.5678239,-104.957193,6.31e-05
o3_sim_Rocky Flats_3,45.434204,o3_sim_Rocky Flats_3,39.9127593,-105.188587,3.97e-05
o3_sim_Boulder_3,26.76328,o3_sim_Boulder_3,40.06994,-105.220238,7.6e-05
o3_sim_Chatfield Reservoir_3,32.04292,o3_sim_Chatfield Reservoir_3,39.534440100000005,-105.070358,4.79e-05
