,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,20.681301,o3_sim_Evergreen_3,39.6203785,-105.33872,2.95e-05
o3_sim_Idaho Springs_3,45.25702,o3_sim_Idaho Springs_3,39.7924418,-105.49127,7.72e-05
o3_sim_Five Points_3,26.501236,o3_sim_Five Points_3,39.7511213,-104.987625,6.27e-05
o3_sim_Welby_3,13.787033,o3_sim_Welby_3,39.8380341,-104.94984,8.49e-05
o3_sim_Highlands Ranch_3,36.3637,o3_sim_Highlands Ranch_3,39.567864199999995,-104.957193,2.28e-05
o3_sim_Rocky Flats_3,51.89148,o3_sim_Rocky Flats_3,39.9127664,-105.188587,3.26e-05
o3_sim_Boulder_3,29.626467,o3_sim_Boulder_3,40.0699246,-105.220238,9.14e-05
o3_sim_Chatfield Reservoir_3,30.891705,o3_sim_Chatfield Reservoir_3,39.534423800000006,-105.070358,6.42e-05
o3_sim_Sunnyside_3,23.574053,o3_sim_Sunnyside_3,39.7794284,-105.00518,6.16e-05
o3_sim_East Plains_3,34.08094,o3_sim_East Plains_3,39.6385159,-104.569335,6.1e-06
o3_sim_South Table_3,47.347366,o3_sim_South Table_3,39.7436311,-105.177989,9.29e-05
o3_sim_Evergreen_3,20.681301,o3_sim_Evergreen_3,39.620402999999996,-105.33872,5e-06
o3_sim_Idaho Springs_3,45.25702,o3_sim_Idaho Springs_3,39.7924529,-105.49127,6.61e-05
o3_sim_Five Points_3,26.501236,o3_sim_Five Points_3,39.7511299,-104.987625,5.41e-05
o3_sim_Welby_3,13.787033,o3_sim_Welby_3,39.838062199999996,-104.94984,5.68e-05
o3_sim_Highlands Ranch_3,36.3637,o3_sim_Highlands Ranch_3,39.5678346,-104.957193,5.24e-05
o3_sim_Rocky Flats_3,51.89148,o3_sim_Rocky Flats_3,39.9127597,-105.188587,3.93e-05
o3_sim_Boulder_3,29.626467,o3_sim_Boulder_3,40.0699441,-105.220238,7.19e-05
o3_sim_Chatfield Reservoir_3,30.891705,o3_sim_Chatfield Reservoir_3,39.534410900000005,-105.070358,7.71e-05
o3_sim_Sunnyside_3,23.574053,o3_sim_Sunnyside_3,39.7794236,-105.00518,6.64e-05
o3_sim_East Plains_3,34.08094,o3_sim_East Plains_3,39.638471800000005,-104.569335,5.02e-05
o3_sim_South Table_3,47.347366,o3_sim_South Table_3,39.7436479,-105.177989,7.61e-05
o3_sim_Evergreen_3,20.681301,o3_sim_Evergreen_3,39.6203247,-105.33872,8.33e-05
o3_sim_Idaho Springs_3,45.25702,o3_sim_Idaho Springs_3,39.7925003,-105.49127,1.87e-05
o3_sim_Five Points_3,26.501236,o3_sim_Five Points_3,39.7511308,-104.987625,5.32e-05
o3_sim_Welby_3,13.787033,o3_sim_Welby_3,39.8380335,-104.94984,8.55e-05
o3_sim_Highlands Ranch_3,36.3637,o3_sim_Highlands Ranch_3,39.567862,-104.957193,2.5e-05
o3_sim_Rocky Flats_3,51.89148,o3_sim_Rocky Flats_3,39.9127632,-105.188587,3.58e-05
o3_sim_Boulder_3,29.626467,o3_sim_Boulder_3,40.069970700000006,-105.220238,4.53e-05
o3_sim_Chatfield Reservoir_3,30.891705,o3_sim_Chatfield Reservoir_3,39.534486400000006,-105.070358,1.6e-06
o3_sim_Sunnyside_3,23.574053,o3_sim_Sunnyside_3,39.779440300000005,-105.00518,4.97e-05
o3_sim_East Plains_3,34.08094,o3_sim_East Plains_3,39.6384966,-104.569335,2.54e-05
o3_sim_South Table_3,47.347366,o3_sim_South Table_3,39.7436832,-105.177989,4.08e-05
o3_sim_Evergreen_3,20.681301,o3_sim_Evergreen_3,39.620309,-105.33872,9.9e-05
o3_sim_Idaho Springs_3,45.25702,o3_sim_Idaho Springs_3,39.7924775,-105.49127,4.15e-05
o3_sim_Five Points_3,26.501236,o3_sim_Five Points_3,39.751137,-104.987625,4.7e-05
o3_sim_Welby_3,13.787033,o3_sim_Welby_3,39.838088299999995,-104.94984,3.07e-05
o3_sim_Highlands Ranch_3,36.3637,o3_sim_Highlands Ranch_3,39.5678765,-104.957193,1.05e-05
o3_sim_Rocky Flats_3,51.89148,o3_sim_Rocky Flats_3,39.912771,-105.188587,2.8e-05
o3_sim_Boulder_3,29.626467,o3_sim_Boulder_3,40.069926300000006,-105.220238,8.97e-05
o3_sim_Chatfield Reservoir_3,30.891705,o3_sim_Chatfield Reservoir_3,39.5344385,-105.070358,4.95e-05
o3_sim_Sunnyside_3,23.574053,o3_sim_Sunnyside_3,39.7794777,-105.00518,1.23e-05
o3_sim_East Plains_3,34.08094,o3_sim_East Plains_3,39.6384531,-104.569335,6.89e-05
o3_sim_South Table_3,47.347366,o3_sim_South Table_3,39.7437236,-105.177989,4e-07
o3_sim_Evergreen_3,20.681301,o3_sim_Evergreen_3,39.6203723,-105.33872,3.57e-05
o3_sim_Idaho Springs_3,45.25702,o3_sim_Idaho Springs_3,39.7925147,-105.49127,4.3e-06
o3_sim_Five Points_3,26.501236,o3_sim_Five Points_3,39.7511133,-104.987625,7.07e-05
o3_sim_Welby_3,13.787033,o3_sim_Welby_3,39.838070699999996,-104.94984,4.83e-05
o3_sim_Highlands Ranch_3,36.3637,o3_sim_Highlands Ranch_3,39.5678835,-104.957193,3.5e-06
o3_sim_Rocky Flats_3,51.89148,o3_sim_Rocky Flats_3,39.9127292,-105.188587,6.98e-05
o3_sim_Boulder_3,29.626467,o3_sim_Boulder_3,40.069976100000005,-105.220238,3.99e-05
