,o3,site,latitude,longitude,randoms
o3_sim_Evergreen_3,47.192528,o3_sim_Evergreen_3,39.6203885,-105.33872,1.95e-05
o3_sim_Idaho Springs_3,47.094707,o3_sim_Idaho Springs_3,39.7924432,-105.49127,7.58e-05
o3_sim_Five Points_3,48.105682,o3_sim_Five Points_3,39.7510926,-104.987625,9.14e-05
o3_sim_Welby_3,51.41517,o3_sim_Welby_3,39.8381147,-104.94984,4.3e-06
o3_sim_Highlands Ranch_3,54.14876,o3_sim_Highlands Ranch_3,39.5678595,-104.957193,2.75e-05
o3_sim_Rocky Flats_3,58.645096,o3_sim_Rocky Flats_3,39.9127335,-105.188587,6.55e-05
o3_sim_Boulder_3,52.02282,o3_sim_Boulder_3,40.0699266,-105.220238,8.94e-05
o3_sim_Chatfield Reservoir_3,50.64853,o3_sim_Chatfield Reservoir_3,39.5344848,-105.070358,3.2e-06
o3_sim_Sunnyside_3,51.740143,o3_sim_Sunnyside_3,39.7794764,-105.00518,1.36e-05
o3_sim_East Plains_3,49.989105,o3_sim_East Plains_3,39.6384257,-104.569335,9.63e-05
o3_sim_Evergreen_3,47.192528,o3_sim_Evergreen_3,39.6203511,-105.33872,5.69e-05
o3_sim_Idaho Springs_3,47.094707,o3_sim_Idaho Springs_3,39.7924225,-105.49127,9.65e-05
o3_sim_Five Points_3,48.105682,o3_sim_Five Points_3,39.751109500000005,-104.987625,7.45e-05
o3_sim_Welby_3,51.41517,o3_sim_Welby_3,39.8380332,-104.94984,8.58e-05
o3_sim_Highlands Ranch_3,54.14876,o3_sim_Highlands Ranch_3,39.5678512,-104.957193,3.58e-05
o3_sim_Rocky Flats_3,58.645096,o3_sim_Rocky Flats_3,39.9127939,-105.188587,5.1e-06
o3_sim_Boulder_3,52.02282,o3_sim_Boulder_3,40.0699875,-105.220238,2.85e-05
o3_sim_Chatfield Reservoir_3,50.64853,o3_sim_Chatfield Reservoir_3,39.534398200000005,-105.070358,8.98e-05
o3_sim_Sunnyside_3,51.740143,o3_sim_Sunnyside_3,39.779452,-105.00518,3.8e-05
o3_sim_East Plains_3,49.989105,o3_sim_East Plains_3,39.6384282,-104.569335,9.38e-05
o3_sim_140,49.704624,o3_sim_140,40.2452011,-105.7200012,2.3e-05
o3_sim_1,54.922077,o3_sim_1,39.3174019,-104.3799973,4.69e-05
o3_sim_2,56.506092,o3_sim_2,39.3174019,-104.4830017,9.66e-05
o3_sim_3,51.69999,o3_sim_3,39.3174019,-104.5859985,4.4e-06
o3_sim_4,49.984745,o3_sim_4,39.3174019,-104.6900024,9.28e-05
o3_sim_5,51.94463,o3_sim_5,39.3174019,-104.7929993,9.94e-05
o3_sim_6,50.350853,o3_sim_6,39.3174019,-104.8960037,7.41e-05
o3_sim_7,52.088604,o3_sim_7,39.3174019,-104.9990005,9.6e-05
o3_sim_8,51.798344,o3_sim_8,39.3174019,-105.1019974,9.01e-05
o3_sim_9,53.188263,o3_sim_9,39.3174019,-105.2050018,4.72e-05
o3_sim_10,48.91695,o3_sim_10,39.3174019,-105.3079987,4.49e-05
o3_sim_11,52.257706,o3_sim_11,39.3174019,-105.4110031,9.05e-05
o3_sim_12,50.43352,o3_sim_12,39.3174019,-105.5139999,2.46e-05
o3_sim_13,48.895172,o3_sim_13,39.3174019,-105.6169968,8.89e-05
o3_sim_14,52.271393,o3_sim_14,39.3174019,-105.7200012,3.45e-05
o3_sim_15,58.99088,o3_sim_15,39.4205017,-104.3799973,1.81e-05
o3_sim_16,57.2036,o3_sim_16,39.4205017,-104.4830017,1.27e-05
o3_sim_17,55.28204,o3_sim_17,39.4205017,-104.5859985,6.33e-05
