,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_15,47.04615,o3_sim_Idaho Springs_15,39.7924195,-105.49127,9.95e-05
o3_sim_Five Points_15,38.31628,o3_sim_Five Points_15,39.751126,-104.987625,5.8e-05
o3_sim_Welby_15,37.42235,o3_sim_Welby_15,39.838087099999996,-104.94984,3.19e-05
o3_sim_Highlands Ranch_15,42.82613,o3_sim_Highlands Ranch_15,39.567847,-104.957193,4e-05
o3_sim_Rocky Flats_15,49.16099,o3_sim_Rocky Flats_15,39.9127982,-105.188587,8e-07
o3_sim_Boulder_15,45.26633,o3_sim_Boulder_15,40.069971300000006,-105.220238,4.47e-05
o3_sim_Chatfield Reservoir_15,41.589363,o3_sim_Chatfield Reservoir_15,39.5344859,-105.070358,2.1e-06
o3_sim_Sunnyside_15,39.941757,o3_sim_Sunnyside_15,39.7794381,-105.00518,5.19e-05
o3_sim_East Plains_15,47.819363,o3_sim_East Plains_15,39.638516700000004,-104.569335,5.3e-06
o3_sim_South Table_15,46.97154,o3_sim_South Table_15,39.7436485,-105.177989,7.55e-05
o3_sim_Idaho Springs_15,47.04615,o3_sim_Idaho Springs_15,39.7924253,-105.49127,9.37e-05
o3_sim_Five Points_15,38.31628,o3_sim_Five Points_15,39.7511426,-104.987625,4.14e-05
o3_sim_Welby_15,37.42235,o3_sim_Welby_15,39.8380818,-104.94984,3.72e-05
o3_sim_Highlands Ranch_15,42.82613,o3_sim_Highlands Ranch_15,39.567884,-104.957193,3e-06
o3_sim_Rocky Flats_15,49.16099,o3_sim_Rocky Flats_15,39.9127212,-105.188587,7.78e-05
o3_sim_Boulder_15,45.26633,o3_sim_Boulder_15,40.069996,-105.220238,2e-05
o3_sim_Chatfield Reservoir_15,41.589363,o3_sim_Chatfield Reservoir_15,39.534465000000004,-105.070358,2.3e-05
o3_sim_Sunnyside_15,39.941757,o3_sim_Sunnyside_15,39.779435500000005,-105.00518,5.45e-05
o3_sim_East Plains_15,47.819363,o3_sim_East Plains_15,39.6384986,-104.569335,2.34e-05
o3_sim_South Table_15,46.97154,o3_sim_South Table_15,39.7436987,-105.177989,2.53e-05
o3_sim_Idaho Springs_15,47.04615,o3_sim_Idaho Springs_15,39.7924529,-105.49127,6.61e-05
o3_sim_Five Points_15,38.31628,o3_sim_Five Points_15,39.7511133,-104.987625,7.07e-05
o3_sim_Welby_15,37.42235,o3_sim_Welby_15,39.8380596,-104.94984,5.94e-05
o3_sim_Highlands Ranch_15,42.82613,o3_sim_Highlands Ranch_15,39.5678569,-104.957193,3.01e-05
o3_sim_Rocky Flats_15,49.16099,o3_sim_Rocky Flats_15,39.9127949,-105.188587,4.1e-06
o3_sim_Boulder_15,45.26633,o3_sim_Boulder_15,40.0699267,-105.220238,8.93e-05
o3_sim_Chatfield Reservoir_15,41.589363,o3_sim_Chatfield Reservoir_15,39.534477200000005,-105.070358,1.08e-05
o3_sim_Sunnyside_15,39.941757,o3_sim_Sunnyside_15,39.779420900000005,-105.00518,6.91e-05
o3_sim_East Plains_15,47.819363,o3_sim_East Plains_15,39.6384605,-104.569335,6.15e-05
o3_sim_South Table_15,46.97154,o3_sim_South Table_15,39.7436682,-105.177989,5.58e-05
o3_sim_Idaho Springs_15,47.04615,o3_sim_Idaho Springs_15,39.792425099999996,-105.49127,9.39e-05
o3_sim_Five Points_15,38.31628,o3_sim_Five Points_15,39.7511463,-104.987625,3.77e-05
o3_sim_Welby_15,37.42235,o3_sim_Welby_15,39.838112699999996,-104.94984,6.3e-06
o3_sim_Highlands Ranch_15,42.82613,o3_sim_Highlands Ranch_15,39.5678798,-104.957193,7.2e-06
o3_sim_Rocky Flats_15,49.16099,o3_sim_Rocky Flats_15,39.9127597,-105.188587,3.93e-05
o3_sim_Boulder_15,45.26633,o3_sim_Boulder_15,40.069960800000004,-105.220238,5.52e-05
o3_sim_Chatfield Reservoir_15,41.589363,o3_sim_Chatfield Reservoir_15,39.534394500000005,-105.070358,9.35e-05
o3_sim_Sunnyside_15,39.941757,o3_sim_Sunnyside_15,39.779459200000005,-105.00518,3.08e-05
o3_sim_East Plains_15,47.819363,o3_sim_East Plains_15,39.6385208,-104.569335,1.2e-06
o3_sim_South Table_15,46.97154,o3_sim_South Table_15,39.7436966,-105.177989,2.74e-05
o3_sim_Idaho Springs_15,47.04615,o3_sim_Idaho Springs_15,39.7924404,-105.49127,7.86e-05
o3_sim_Five Points_15,38.31628,o3_sim_Five Points_15,39.7511308,-104.987625,5.32e-05
o3_sim_Welby_15,37.42235,o3_sim_Welby_15,39.8380497,-104.94984,6.93e-05
o3_sim_Highlands Ranch_15,42.82613,o3_sim_Highlands Ranch_15,39.5677884,-104.957193,9.86e-05
o3_sim_Rocky Flats_15,49.16099,o3_sim_Rocky Flats_15,39.912757,-105.188587,4.2e-05
o3_sim_Boulder_15,45.26633,o3_sim_Boulder_15,40.0699856,-105.220238,3.04e-05
o3_sim_Chatfield Reservoir_15,41.589363,o3_sim_Chatfield Reservoir_15,39.534479700000006,-105.070358,8.3e-06
o3_sim_Sunnyside_15,39.941757,o3_sim_Sunnyside_15,39.7794017,-105.00518,8.83e-05
o3_sim_East Plains_15,47.819363,o3_sim_East Plains_15,39.6384807,-104.569335,4.13e-05
o3_sim_South Table_15,46.97154,o3_sim_South Table_15,39.743653,-105.177989,7.1e-05
o3_sim_140,49.886925,o3_sim_140,40.2452011,-105.7200012,2.26e-05
o3_sim_1,43.506973,o3_sim_1,39.3174019,-104.3799973,4.15e-05
o3_sim_2,43.839317,o3_sim_2,39.3174019,-104.4830017,5.69e-05
o3_sim_3,44.279495,o3_sim_3,39.3174019,-104.5859985,9.93e-05
o3_sim_4,41.303482,o3_sim_4,39.3174019,-104.6900024,3.24e-05
o3_sim_5,41.57495,o3_sim_5,39.3174019,-104.7929993,1.76e-05
o3_sim_6,38.79556,o3_sim_6,39.3174019,-104.8960037,7.69e-05
o3_sim_7,43.03687,o3_sim_7,39.3174019,-104.9990005,7.76e-05
o3_sim_8,43.62521,o3_sim_8,39.3174019,-105.1019974,6.16e-05
o3_sim_9,38.537888,o3_sim_9,39.3174019,-105.2050018,3.86e-05
o3_sim_10,48.87707,o3_sim_10,39.3174019,-105.3079987,1.9e-06
