,o3,site,latitude,longitude,randoms
o3_sim_Idaho Springs_15,42.327988,o3_sim_Idaho Springs_15,39.7924479,-105.49127,7.11e-05
o3_sim_Five Points_15,19.025766,o3_sim_Five Points_15,39.751115500000004,-104.987625,6.85e-05
o3_sim_Welby_15,18.673658,o3_sim_Welby_15,39.8380988,-104.94984,2.02e-05
o3_sim_Highlands Ranch_15,35.622765,o3_sim_Highlands Ranch_15,39.5678838,-104.957193,3.2e-06
o3_sim_Rocky Flats_15,38.03542,o3_sim_Rocky Flats_15,39.9127885,-105.188587,1.05e-05
o3_sim_Boulder_15,30.114998,o3_sim_Boulder_15,40.0699799,-105.220238,3.61e-05
o3_sim_Chatfield Reservoir_15,28.781673,o3_sim_Chatfield Reservoir_15,39.5344624,-105.070358,2.56e-05
o3_sim_Sunnyside_15,22.077917,o3_sim_Sunnyside_15,39.779481700000005,-105.00518,8.3e-06
o3_sim_East Plains_15,37.86425,o3_sim_East Plains_15,39.6384337,-104.569335,8.83e-05
o3_sim_South Table_15,34.491417,o3_sim_South Table_15,39.7436266,-105.177989,9.74e-05
o3_sim_Idaho Springs_15,42.327988,o3_sim_Idaho Springs_15,39.7925015,-105.49127,1.75e-05
o3_sim_Five Points_15,19.025766,o3_sim_Five Points_15,39.7511269,-104.987625,5.71e-05
o3_sim_Welby_15,18.673658,o3_sim_Welby_15,39.838094,-104.94984,2.5e-05
o3_sim_Highlands Ranch_15,35.622765,o3_sim_Highlands Ranch_15,39.5678037,-104.957193,8.33e-05
o3_sim_Rocky Flats_15,38.03542,o3_sim_Rocky Flats_15,39.9127437,-105.188587,5.53e-05
o3_sim_Boulder_15,30.114998,o3_sim_Boulder_15,40.069992500000005,-105.220238,2.35e-05
o3_sim_Chatfield Reservoir_15,28.781673,o3_sim_Chatfield Reservoir_15,39.5344235,-105.070358,6.45e-05
o3_sim_Sunnyside_15,22.077917,o3_sim_Sunnyside_15,39.7794089,-105.00518,8.11e-05
o3_sim_East Plains_15,37.86425,o3_sim_East Plains_15,39.6384636,-104.569335,5.84e-05
o3_sim_South Table_15,34.491417,o3_sim_South Table_15,39.7437061,-105.177989,1.79e-05
o3_sim_Idaho Springs_15,42.327988,o3_sim_Idaho Springs_15,39.792434,-105.49127,8.5e-05
o3_sim_Five Points_15,19.025766,o3_sim_Five Points_15,39.751122200000005,-104.987625,6.18e-05
o3_sim_Welby_15,18.673658,o3_sim_Welby_15,39.838061599999996,-104.94984,5.74e-05
o3_sim_Highlands Ranch_15,35.622765,o3_sim_Highlands Ranch_15,39.5678815,-104.957193,5.5e-06
o3_sim_Rocky Flats_15,38.03542,o3_sim_Rocky Flats_15,39.9127095,-105.188587,8.95e-05
o3_sim_Boulder_15,30.114998,o3_sim_Boulder_15,40.0699428,-105.220238,7.32e-05
o3_sim_Chatfield Reservoir_15,28.781673,o3_sim_Chatfield Reservoir_15,39.534441400000006,-105.070358,4.66e-05
o3_sim_Sunnyside_15,22.077917,o3_sim_Sunnyside_15,39.7794692,-105.00518,2.08e-05
o3_sim_East Plains_15,37.86425,o3_sim_East Plains_15,39.6385112,-104.569335,1.08e-05
o3_sim_South Table_15,34.491417,o3_sim_South Table_15,39.7436684,-105.177989,5.56e-05
o3_sim_Idaho Springs_15,42.327988,o3_sim_Idaho Springs_15,39.7924432,-105.49127,7.58e-05
o3_sim_Five Points_15,19.025766,o3_sim_Five Points_15,39.7511673,-104.987625,1.67e-05
o3_sim_Welby_15,18.673658,o3_sim_Welby_15,39.8380749,-104.94984,4.41e-05
o3_sim_Highlands Ranch_15,35.622765,o3_sim_Highlands Ranch_15,39.5677972,-104.957193,8.98e-05
o3_sim_Rocky Flats_15,38.03542,o3_sim_Rocky Flats_15,39.9127595,-105.188587,3.95e-05
o3_sim_Boulder_15,30.114998,o3_sim_Boulder_15,40.0699185,-105.220238,9.75e-05
o3_sim_Chatfield Reservoir_15,28.781673,o3_sim_Chatfield Reservoir_15,39.5344118,-105.070358,7.62e-05
o3_sim_Sunnyside_15,22.077917,o3_sim_Sunnyside_15,39.7794411,-105.00518,4.89e-05
o3_sim_East Plains_15,37.86425,o3_sim_East Plains_15,39.6384314,-104.569335,9.06e-05
o3_sim_South Table_15,34.491417,o3_sim_South Table_15,39.7436261,-105.177989,9.79e-05
o3_sim_Idaho Springs_15,42.327988,o3_sim_Idaho Springs_15,39.7924742,-105.49127,4.48e-05
o3_sim_Five Points_15,19.025766,o3_sim_Five Points_15,39.7511206,-104.987625,6.34e-05
o3_sim_Welby_15,18.673658,o3_sim_Welby_15,39.8380602,-104.94984,5.88e-05
o3_sim_Highlands Ranch_15,35.622765,o3_sim_Highlands Ranch_15,39.567858799999996,-104.957193,2.82e-05
o3_sim_Rocky Flats_15,38.03542,o3_sim_Rocky Flats_15,39.9127055,-105.188587,9.35e-05
o3_sim_Boulder_15,30.114998,o3_sim_Boulder_15,40.069984500000004,-105.220238,3.15e-05
o3_sim_Chatfield Reservoir_15,28.781673,o3_sim_Chatfield Reservoir_15,39.5344507,-105.070358,3.73e-05
o3_sim_Sunnyside_15,22.077917,o3_sim_Sunnyside_15,39.7794869,-105.00518,3.1e-06
o3_sim_East Plains_15,37.86425,o3_sim_East Plains_15,39.6384775,-104.569335,4.45e-05
o3_sim_South Table_15,34.491417,o3_sim_South Table_15,39.7436436,-105.177989,8.04e-05
o3_sim_140,44.079605,o3_sim_140,40.2452011,-105.7200012,4.8e-05
o3_sim_1,39.98609,o3_sim_1,39.3174019,-104.3799973,1.39e-05
o3_sim_2,29.379318,o3_sim_2,39.3174019,-104.4830017,8.22e-05
o3_sim_3,26.07115,o3_sim_3,39.3174019,-104.5859985,3e-05
o3_sim_4,23.152145,o3_sim_4,39.3174019,-104.6900024,3.89e-05
o3_sim_5,24.328665,o3_sim_5,39.3174019,-104.7929993,8.41e-05
o3_sim_6,24.224081,o3_sim_6,39.3174019,-104.8960037,9.6e-05
o3_sim_7,24.900324,o3_sim_7,39.3174019,-104.9990005,1.03e-05
o3_sim_8,27.539976,o3_sim_8,39.3174019,-105.1019974,2.03e-05
o3_sim_9,30.462578,o3_sim_9,39.3174019,-105.2050018,5.02e-05
o3_sim_10,31.412346,o3_sim_10,39.3174019,-105.3079987,3.8e-05
o3_sim_11,34.467613,o3_sim_11,39.3174019,-105.4110031,3.94e-05
o3_sim_12,44.70673,o3_sim_12,39.3174019,-105.5139999,2.73e-05
o3_sim_13,46.687492,o3_sim_13,39.3174019,-105.6169968,4.49e-05
o3_sim_14,41.199486,o3_sim_14,39.3174019,-105.7200012,6.79e-05
o3_sim_15,31.812832,o3_sim_15,39.4205017,-104.3799973,5.79e-05
o3_sim_16,33.17169,o3_sim_16,39.4205017,-104.4830017,2.6e-06
o3_sim_17,24.393751,o3_sim_17,39.4205017,-104.5859985,4.96e-05
o3_sim_18,24.449745,o3_sim_18,39.4205017,-104.6900024,9.71e-05
o3_sim_19,20.15944,o3_sim_19,39.4205017,-104.7929993,9.97e-05
o3_sim_20,19.953518,o3_sim_20,39.4205017,-104.8960037,2.8e-06
o3_sim_21,29.265533,o3_sim_21,39.4205017,-104.9990005,9.2e-06
o3_sim_22,35.628563,o3_sim_22,39.4205017,-105.1019974,4.28e-05
o3_sim_23,31.99176,o3_sim_23,39.4205017,-105.2050018,3.48e-05
o3_sim_24,37.411896,o3_sim_24,39.4205017,-105.3079987,7.89e-05
o3_sim_25,34.45993,o3_sim_25,39.4205017,-105.4110031,1.13e-05
o3_sim_26,40.71026,o3_sim_26,39.4205017,-105.5139999,1.5e-05
o3_sim_27,40.623272,o3_sim_27,39.4205017,-105.6169968,9.81e-05
o3_sim_28,42.475273,o3_sim_28,39.4205017,-105.7200012,9.84e-05
o3_sim_29,36.49018,o3_sim_29,39.5236015,-104.3799973,4.07e-05
o3_sim_30,32.23909,o3_sim_30,39.5236015,-104.4830017,4.6e-06
o3_sim_31,25.855387,o3_sim_31,39.5236015,-104.5859985,3.16e-05
o3_sim_32,29.079262,o3_sim_32,39.5236015,-104.6900024,3.65e-05
o3_sim_33,20.508726,o3_sim_33,39.5236015,-104.7929993,8.19e-05
o3_sim_34,29.077415,o3_sim_34,39.5236015,-104.8960037,7.82e-05
o3_sim_35,28.851027,o3_sim_35,39.5236015,-104.9990005,5.55e-05
o3_sim_36,32.559166,o3_sim_36,39.5236015,-105.1019974,7.2e-05
o3_sim_37,35.831604,o3_sim_37,39.5236015,-105.2050018,3.26e-05
o3_sim_38,33.0446,o3_sim_38,39.5236015,-105.3079987,8.68e-05
o3_sim_39,42.91908,o3_sim_39,39.5236015,-105.4110031,3.46e-05
o3_sim_40,40.748856,o3_sim_40,39.5236015,-105.5139999,6.42e-05
o3_sim_41,37.70686,o3_sim_41,39.5236015,-105.6169968,8.06e-05
o3_sim_42,39.45101,o3_sim_42,39.5236015,-105.7200012,8.1e-05
o3_sim_43,35.971684,o3_sim_43,39.6265984,-104.3799973,3.51e-05
o3_sim_44,38.188934,o3_sim_44,39.6265984,-104.4830017,3.17e-05
o3_sim_45,30.604702,o3_sim_45,39.6265984,-104.5859985,7.7e-06
o3_sim_46,30.047718,o3_sim_46,39.6265984,-104.6900024,9.17e-05
o3_sim_47,22.61409,o3_sim_47,39.6265984,-104.7929993,9.01e-05
o3_sim_48,14.295979,o3_sim_48,39.6265984,-104.8960037,1.9e-05
o3_sim_49,11.084236,o3_sim_49,39.6265984,-104.9990005,7.73e-05
o3_sim_50,22.590248,o3_sim_50,39.6265984,-105.1019974,2.55e-05
o3_sim_51,34.499214,o3_sim_51,39.6265984,-105.2050018,1.66e-05
o3_sim_52,24.56427,o3_sim_52,39.6265984,-105.3079987,5e-05
o3_sim_53,33.03482,o3_sim_53,39.6265984,-105.4110031,3.81e-05
o3_sim_54,35.4525,o3_sim_54,39.6265984,-105.5139999,3.4e-06
o3_sim_55,35.320118,o3_sim_55,39.6265984,-105.6169968,9.49e-05
o3_sim_56,39.376064,o3_sim_56,39.6265984,-105.7200012,7.19e-05
o3_sim_57,33.562706,o3_sim_57,39.7296982,-104.3799973,4.4e-06
o3_sim_58,35.381767,o3_sim_58,39.7296982,-104.4830017,6.66e-05
o3_sim_59,28.059525,o3_sim_59,39.7296982,-104.5859985,7.3e-05
o3_sim_60,15.010941,o3_sim_60,39.7296982,-104.6900024,2.38e-05
o3_sim_61,20.866474,o3_sim_61,39.7296982,-104.7929993,4.17e-05
o3_sim_62,17.441883,o3_sim_62,39.7296982,-104.8960037,2.9e-06
o3_sim_63,7.005947,o3_sim_63,39.7296982,-104.9990005,6.72e-05
o3_sim_64,13.787939,o3_sim_64,39.7296982,-105.1019974,5.9e-06
o3_sim_65,32.133842,o3_sim_65,39.7296982,-105.2050018,6.8e-06
o3_sim_66,30.975899,o3_sim_66,39.7296982,-105.3079987,2.78e-05
o3_sim_67,31.702114,o3_sim_67,39.7296982,-105.4110031,3.79e-05
o3_sim_68,35.560726,o3_sim_68,39.7296982,-105.5139999,9.65e-05
o3_sim_69,43.875237,o3_sim_69,39.7296982,-105.6169968,4.32e-05
o3_sim_70,37.97735,o3_sim_70,39.7296982,-105.7200012,2.93e-05
o3_sim_71,26.622877,o3_sim_71,39.8328018,-104.3799973,6.17e-05
o3_sim_72,26.800814,o3_sim_72,39.8328018,-104.4830017,6.55e-05
o3_sim_73,26.024088,o3_sim_73,39.8328018,-104.5859985,9.52e-05
o3_sim_74,17.232754,o3_sim_74,39.8328018,-104.6900024,4.15e-05
o3_sim_75,26.551203,o3_sim_75,39.8328018,-104.7929993,8.18e-05
o3_sim_76,14.438454,o3_sim_76,39.8328018,-104.8960037,4.6e-05
o3_sim_77,12.057594,o3_sim_77,39.8328018,-104.9990005,2e-07
o3_sim_78,22.74769,o3_sim_78,39.8328018,-105.1019974,9.68e-05
o3_sim_79,32.998665,o3_sim_79,39.8328018,-105.2050018,1.27e-05
o3_sim_80,32.248753,o3_sim_80,39.8328018,-105.3079987,2.41e-05
o3_sim_81,33.786457,o3_sim_81,39.8328018,-105.4110031,9.54e-05
o3_sim_82,38.587296,o3_sim_82,39.8328018,-105.5139999,9.51e-05
o3_sim_83,35.72386,o3_sim_83,39.8328018,-105.6169968,9.5e-06
o3_sim_84,43.89015,o3_sim_84,39.8328018,-105.7200012,2.42e-05
o3_sim_85,28.761698,o3_sim_85,39.9359016,-104.3799973,8.27e-05
o3_sim_86,28.913475,o3_sim_86,39.9359016,-104.4830017,8.35e-05
o3_sim_87,26.903532,o3_sim_87,39.9359016,-104.5859985,6.58e-05
o3_sim_88,26.104734,o3_sim_88,39.9359016,-104.6900024,8.32e-05
o3_sim_89,20.69778,o3_sim_89,39.9359016,-104.7929993,3.23e-05
o3_sim_90,20.134647,o3_sim_90,39.9359016,-104.8960037,8.51e-05
o3_sim_91,11.138847,o3_sim_91,39.9359016,-104.9990005,9.46e-05
o3_sim_92,16.086288,o3_sim_92,39.9359016,-105.1019974,1.31e-05
o3_sim_93,35.6637,o3_sim_93,39.9359016,-105.2050018,8e-05
o3_sim_94,31.280283,o3_sim_94,39.9359016,-105.3079987,9.89e-05
o3_sim_95,33.858383,o3_sim_95,39.9359016,-105.4110031,1.77e-05
o3_sim_96,34.50608,o3_sim_96,39.9359016,-105.5139999,3.5e-05
o3_sim_97,38.312847,o3_sim_97,39.9359016,-105.6169968,7.52e-05
o3_sim_98,43.66482,o3_sim_98,39.9359016,-105.7200012,4.97e-05
o3_sim_99,30.99,o3_sim_99,40.0390015,-104.3799973,8.78e-05
o3_sim_100,31.593948,o3_sim_100,40.0390015,-104.4830017,6.31e-05
o3_sim_101,30.267025,o3_sim_101,40.0390015,-104.5859985,2.92e-05
o3_sim_102,29.203377,o3_sim_102,40.0390015,-104.6900024,2.54e-05
