,date,preds_0_Rocky Flats,actual,preds_1_Rocky Flats,preds_2_Rocky Flats,preds_3_Rocky Flats,preds_4_Rocky Flats,preds_5_Rocky Flats,site_name,lat,lon
0,2023-05-02 15:00:00+00:00,0.043037564,0.043,0.04410815,0.038867768,0.03981104,0.04890531,0.04282777,Rocky Flats,39.912799,-105.188587
1,2023-05-02 16:00:00+00:00,0.045682367,0.042,0.048150197,0.0430558,0.044158287,0.051951844,0.04866992,Rocky Flats,39.912799,-105.188587
2,2023-05-02 17:00:00+00:00,0.04439903,0.04,0.051671624,0.047471315,0.04926201,0.05370159,0.051573582,Rocky Flats,39.912799,-105.188587
3,2023-05-02 18:00:00+00:00,0.042322524,0.046,0.050695095,0.052499447,0.053909194,0.055120643,0.054887157,Rocky Flats,39.912799,-105.188587
4,2023-05-02 19:00:00+00:00,0.049437128,0.055,0.048011687,0.05713287,0.057759594,0.055894505,0.058506522,Rocky Flats,39.912799,-105.188587
5,2023-05-02 20:00:00+00:00,0.057795122,0.056,0.053280592,0.05953692,0.05981998,0.056871444,0.060492795,Rocky Flats,39.912799,-105.188587
6,2023-05-02 21:00:00+00:00,0.05663603,0.063,0.058052253,0.059934877,0.061272833,0.056816723,0.05949063,Rocky Flats,39.912799,-105.188587
7,2023-05-02 22:00:00+00:00,0.06363372,0.063,0.056596637,0.05877952,0.061537486,0.056676105,0.05855956,Rocky Flats,39.912799,-105.188587
8,2023-05-02 23:00:00+00:00,0.06052324,0.059000000000000004,0.06197178,0.05950818,0.06087321,0.05624548,0.058968235,Rocky Flats,39.912799,-105.188587
9,2023-05-03 00:00:00+00:00,0.056627825,0.056,0.058244385,0.059234254,0.059777994,0.054524135,0.05853928,Rocky Flats,39.912799,-105.188587
10,2023-05-03 01:00:00+00:00,0.052973304,0.059000000000000004,0.05548146,0.057704914,0.05737869,0.052523848,0.05684078,Rocky Flats,39.912799,-105.188587
11,2023-05-03 02:00:00+00:00,0.056806535,0.056999999999999995,0.05325476,0.05449477,0.05505784,0.050348524,0.053968817,Rocky Flats,39.912799,-105.188587
