,date,preds_0_Welby,actual,preds_1_Welby,preds_2_Welby,preds_3_Welby,preds_4_Welby,preds_5_Welby,site_name,lat,lon
0,2023-05-02 15:00:00+00:00,0.039018642,0.039,0.044672493,0.03612594,0.03555084,0.034074027,0.03775345,Welby,39.838119,-104.94984
1,2023-05-02 16:00:00+00:00,0.040761415,0.042,0.046199266,0.04401286,0.04136878,0.04510053,0.043723088,Welby,39.838119,-104.94984
2,2023-05-02 17:00:00+00:00,0.04415324,0.042,0.047513474,0.050824016,0.04578695,0.05269106,0.05109944,Welby,39.838119,-104.94984
3,2023-05-02 18:00:00+00:00,0.042699307,0.048,0.049528778,0.05178576,0.0502168,0.05612518,0.053269785,Welby,39.838119,-104.94984
4,2023-05-02 19:00:00+00:00,0.04972948,0.053,0.04672293,0.05118809,0.052453138,0.057187144,0.055046536,Welby,39.838119,-104.94984
5,2023-05-02 20:00:00+00:00,0.05390307,0.056,0.052128505,0.05163958,0.05336306,0.05666226,0.055710003,Welby,39.838119,-104.94984
6,2023-05-02 21:00:00+00:00,0.056154557,0.05800000000000001,0.054700535,0.04868006,0.053169385,0.055980504,0.056128543,Welby,39.838119,-104.94984
7,2023-05-02 22:00:00+00:00,0.056781273,0.056999999999999995,0.054911934,0.0490229,0.052512437,0.054936845,0.056089964,Welby,39.838119,-104.94984
8,2023-05-02 23:00:00+00:00,0.05477708,0.05800000000000001,0.054734148,0.05075377,0.051879995,0.0538617,0.05492776,Welby,39.838119,-104.94984
9,2023-05-03 00:00:00+00:00,0.056276042,0.051,0.05323026,0.048132695,0.050161734,0.05348656,0.0520972,Welby,39.838119,-104.94984
10,2023-05-03 01:00:00+00:00,0.047226485,0.047,0.05312491,0.046507847,0.04846589,0.051563207,0.048456404,Welby,39.838119,-104.94984
11,2023-05-03 02:00:00+00:00,0.04049861,0.04,0.042673923,0.044358585,0.045661498,0.04888957,0.04491662,Welby,39.838119,-104.94984
12,2023-05-03 03:00:00+00:00,0.03206224,0.043,0.038153686,0.042224437,0.043103486,0.04523486,0.042447723,Welby,39.838119,-104.94984
13,2023-05-03 04:00:00+00:00,0.0381423,0.04,0.032658774,0.038181547,0.039698064,0.04125037,0.042024698,Welby,39.838119,-104.94984
14,2023-05-03 05:00:00+00:00,0.034543734,0.039,0.037594672,0.03577057,0.038547035,0.040088564,0.043101944,Welby,39.838119,-104.94984
15,2023-05-03 06:00:00+00:00,0.035603248,0.033,0.034813415,0.033015404,0.039442036,0.04013763,0.04165149,Welby,39.838119,-104.94984
16,2023-05-03 07:00:00+00:00,0.029594554,0.02,0.03557224,0.03237721,0.038672112,0.035937417,0.037321955,Welby,39.838119,-104.94984
17,2023-05-03 08:00:00+00:00,0.017303158,0.015,0.029775586,0.031942796,0.03850429,0.034686875,0.031058148,Welby,39.838119,-104.94984
18,2023-05-03 09:00:00+00:00,0.012597878,0.018,0.019537514,0.03115325,0.037283964,0.03576039,0.025002873,Welby,39.838119,-104.94984
19,2023-05-03 10:00:00+00:00,0.01397492,0.016,0.015741235,0.02769374,0.036151517,0.039237734,0.025151577,Welby,39.838119,-104.94984
20,2023-05-03 11:00:00+00:00,0.011329816,0.008,0.017720334,0.021501185,0.033873074,0.03549618,0.022764346,Welby,39.838119,-104.94984
21,2023-05-03 12:00:00+00:00,0.005051698,0.001,0.01883652,0.016984757,0.031568635,0.033048153,0.026714524,Welby,39.838119,-104.94984
22,2023-05-03 13:00:00+00:00,0.005062342,0.002,0.019763645,0.017773995,0.030166836,0.035225876,0.02784079,Welby,39.838119,-104.94984
23,2023-05-03 14:00:00+00:00,0.012515631,0.004,0.022293143,0.02355089,0.030855507,0.040110778,0.037812524,Welby,39.838119,-104.94984
24,2023-05-03 15:00:00+00:00,0.014412824,0.022,0.025168175,0.031166643,0.034574963,0.04348548,0.043652058,Welby,39.838119,-104.94984
25,2023-05-03 16:00:00+00:00,0.030638529,0.035,0.0288496,0.03891889,0.04077566,0.04621959,0.047131326,Welby,39.838119,-104.94984
26,2023-05-03 17:00:00+00:00,0.04236659,0.046,0.040667508,0.04530714,0.046484426,0.047822688,0.051835753,Welby,39.838119,-104.94984
27,2023-05-03 18:00:00+00:00,0.051035836,0.054,0.048174735,0.051253937,0.051387332,0.04873057,0.05533063,Welby,39.838119,-104.94984
28,2023-05-03 19:00:00+00:00,0.056675278,0.056999999999999995,0.05392594,0.05747105,0.055840086,0.050985396,0.05752623,Welby,39.838119,-104.94984
29,2023-05-03 20:00:00+00:00,0.057584085,0.06,0.056896746,0.058784865,0.059333123,0.053175814,0.058080263,Welby,39.838119,-104.94984
30,2023-05-03 21:00:00+00:00,0.060610548,0.062000000000000006,0.057300754,0.058798797,0.06077871,0.053353507,0.05740936,Welby,39.838119,-104.94984
31,2023-05-03 22:00:00+00:00,0.06138664,0.063,0.060648013,0.059518967,0.06159668,0.05391462,0.055127822,Welby,39.838119,-104.94984
32,2023-05-03 23:00:00+00:00,0.061861217,0.064,0.060182896,0.058723476,0.06121402,0.053297717,0.052774794,Welby,39.838119,-104.94984
33,2023-05-04 00:00:00+00:00,0.061337948,0.061,0.05871975,0.056770895,0.059673224,0.053132407,0.049562085,Welby,39.838119,-104.94984
34,2023-05-04 01:00:00+00:00,0.055396385,0.054,0.056767523,0.051018953,0.056796983,0.050924588,0.045837548,Welby,39.838119,-104.94984
35,2023-05-04 02:00:00+00:00,0.043930404,0.05,0.04109799,0.03838397,0.052298915,0.046809297,0.040178575,Welby,39.838119,-104.94984
36,2023-05-04 03:00:00+00:00,0.042237006,0.041,0.033969525,0.032115914,0.046097517,0.040862404,0.034571826,Welby,39.838119,-104.94984
37,2023-05-04 04:00:00+00:00,0.032910913,0.039,0.04061079,0.0256572,0.036938976,0.0370548,0.02935877,Welby,39.838119,-104.94984
38,2023-05-04 05:00:00+00:00,0.034224167,0.039,0.030101184,0.020773463,0.025067503,0.03388864,0.026224336,Welby,39.838119,-104.94984
39,2023-05-04 06:00:00+00:00,0.03557106,0.036,0.03290629,0.019234253,0.016271882,0.029932871,0.02267235,Welby,39.838119,-104.94984
40,2023-05-04 07:00:00+00:00,0.032741945,0.028,0.032158226,0.018373203,0.011160186,0.025610656,0.019989502,Welby,39.838119,-104.94984
41,2023-05-04 08:00:00+00:00,0.024678666,0.033,0.027887106,0.019506896,0.014296766,0.021715855,0.018744506,Welby,39.838119,-104.94984
42,2023-05-04 09:00:00+00:00,0.029748412,0.034,0.020364394,0.019111477,0.019127244,0.018187206,0.019094527,Welby,39.838119,-104.94984
43,2023-05-04 10:00:00+00:00,0.029635565,0.028,0.022865701,0.017070675,0.015158128,0.017444994,0.019475225,Welby,39.838119,-104.94984
44,2023-05-04 11:00:00+00:00,0.020549893,0.023,0.019905116,0.014701779,0.008317654,0.008929667,0.01842739,Welby,39.838119,-104.94984
45,2023-05-04 12:00:00+00:00,0.016719682,0.015,0.015635412,0.017175745,0.0072797528,0.0032134815,0.015783036,Welby,39.838119,-104.94984
46,2023-05-04 13:00:00+00:00,0.015677396,0.011,0.023264628,0.02343039,0.015448021,0.013172818,0.016931446,Welby,39.838119,-104.94984
47,2023-05-04 14:00:00+00:00,0.018398434,0.012,0.030910295,0.033094734,0.026102824,0.026058104,0.02863926,Welby,39.838119,-104.94984
48,2023-05-04 15:00:00+00:00,0.020329412,0.019,0.033906646,0.043172013,0.035446234,0.037946228,0.037284583,Welby,39.838119,-104.94984
49,2023-05-04 16:00:00+00:00,0.02568052,0.033,0.0346097,0.049124658,0.04197979,0.045863885,0.047548432,Welby,39.838119,-104.94984
50,2023-05-04 17:00:00+00:00,0.038086202,0.044,0.03756663,0.050901808,0.04632635,0.05039363,0.05557273,Welby,39.838119,-104.94984
51,2023-05-04 18:00:00+00:00,0.04752064,0.054,0.046098363,0.048444968,0.045923676,0.05228167,0.06037726,Welby,39.838119,-104.94984
52,2023-05-04 19:00:00+00:00,0.056059297,0.056999999999999995,0.051277388,0.044986323,0.042097658,0.053500667,0.06247115,Welby,39.838119,-104.94984
53,2023-05-04 20:00:00+00:00,0.057567,0.061,0.056162156,0.04675018,0.043952722,0.054742295,0.0625697,Welby,39.838119,-104.94984
54,2023-05-04 21:00:00+00:00,0.059848536,0.062000000000000006,0.055507552,0.048283108,0.04760796,0.054320056,0.06082564,Welby,39.838119,-104.94984
55,2023-05-04 22:00:00+00:00,0.06011061,0.051,0.057206184,0.05056837,0.050608847,0.053878218,0.057654373,Welby,39.838119,-104.94984
56,2023-05-04 23:00:00+00:00,0.049157843,0.054,0.05674142,0.050035648,0.05258508,0.051257562,0.05297627,Welby,39.838119,-104.94984
57,2023-05-05 00:00:00+00:00,0.052891824,0.053,0.04580854,0.050340693,0.052629925,0.047952887,0.048316,Welby,39.838119,-104.94984
58,2023-05-05 01:00:00+00:00,0.050959405,0.053,0.05025959,0.048392445,0.052189432,0.046902705,0.043857146,Welby,39.838119,-104.94984
59,2023-05-05 02:00:00+00:00,0.04760715,0.049,0.04514157,0.044617143,0.050338574,0.046943408,0.039380025,Welby,39.838119,-104.94984
60,2023-05-05 03:00:00+00:00,0.041897826,0.035,0.045080658,0.0453457,0.048170015,0.04737677,0.035168882,Welby,39.838119,-104.94984
61,2023-05-05 04:00:00+00:00,0.026819363,0.022,0.042911388,0.04401063,0.045016725,0.047807343,0.030269405,Welby,39.838119,-104.94984
62,2023-05-05 05:00:00+00:00,0.01594473,0.023,0.029359471,0.041932724,0.040578887,0.046198823,0.025766594,Welby,39.838119,-104.94984
63,2023-05-05 06:00:00+00:00,0.018584367,0.03,0.020915616,0.038610913,0.03675583,0.04438682,0.021963023,Welby,39.838119,-104.94984
64,2023-05-05 07:00:00+00:00,0.027804349,0.035,0.021986978,0.032640904,0.03012535,0.044187605,0.021480579,Welby,39.838119,-104.94984
65,2023-05-05 08:00:00+00:00,0.03379153,0.029000000000000005,0.029897794,0.0259707,0.027637575,0.04061658,0.021701738,Welby,39.838119,-104.94984
66,2023-05-05 09:00:00+00:00,0.025224403,0.02,0.03459698,0.022183664,0.027101215,0.041726645,0.022556165,Welby,39.838119,-104.94984
67,2023-05-05 10:00:00+00:00,0.015388854,0.021,0.025394155,0.02351911,0.026573105,0.0455812,0.022285901,Welby,39.838119,-104.94984
68,2023-05-05 11:00:00+00:00,0.01627764,0.005,0.018229559,0.027714621,0.02395592,0.044499665,0.024734396,Welby,39.838119,-104.94984
69,2023-05-05 12:00:00+00:00,0.001332891,0.003,0.022224609,0.028056867,0.022530409,0.042422403,0.027595727,Welby,39.838119,-104.94984
70,2023-05-05 13:00:00+00:00,0.007804882,0.011,0.01790511,0.023411103,0.024700351,0.04141926,0.033100486,Welby,39.838119,-104.94984
71,2023-05-05 14:00:00+00:00,0.018583773,0.024,0.021241786,0.020223211,0.030533887,0.040574487,0.04331775,Welby,39.838119,-104.94984
72,2023-05-05 15:00:00+00:00,0.029601933,0.039,0.027143976,0.02297887,0.036294516,0.040748514,0.047407214,Welby,39.838119,-104.94984
73,2023-05-05 16:00:00+00:00,0.04452131,0.053,0.036839698,0.030269656,0.04119999,0.04198309,0.047983237,Welby,39.838119,-104.94984
74,2023-05-05 17:00:00+00:00,0.057772648,0.059000000000000004,0.050079007,0.04026818,0.047803484,0.041067116,0.0493951,Welby,39.838119,-104.94984
75,2023-05-05 18:00:00+00:00,0.06075345,0.06,0.058125112,0.05415222,0.052409828,0.04227088,0.049802765,Welby,39.838119,-104.94984
76,2023-05-05 19:00:00+00:00,0.059443124,0.063,0.057452958,0.06269302,0.057750534,0.045109168,0.048156876,Welby,39.838119,-104.94984
77,2023-05-05 20:00:00+00:00,0.06262273,0.062000000000000006,0.05674194,0.0634157,0.06009274,0.045020785,0.04741845,Welby,39.838119,-104.94984
78,2023-05-05 21:00:00+00:00,0.060923666,0.062000000000000006,0.062113218,0.061647996,0.06058402,0.04867996,0.04687388,Welby,39.838119,-104.94984
79,2023-05-05 22:00:00+00:00,0.059873343,0.062000000000000006,0.057519715,0.059877433,0.061400585,0.047315165,0.0459868,Welby,39.838119,-104.94984
80,2023-05-05 23:00:00+00:00,0.059818793,0.05800000000000001,0.058435585,0.059298955,0.059795577,0.04873224,0.044858225,Welby,39.838119,-104.94984
81,2023-05-06 00:00:00+00:00,0.05597596,0.059000000000000004,0.05854414,0.055737227,0.05702213,0.049430646,0.04249316,Welby,39.838119,-104.94984
82,2023-05-06 01:00:00+00:00,0.056360506,0.056999999999999995,0.055403505,0.046863426,0.05275078,0.048309367,0.038368754,Welby,39.838119,-104.94984
83,2023-05-06 02:00:00+00:00,0.049472436,0.05,0.046959035,0.038802408,0.04645368,0.04389554,0.035696246,Welby,39.838119,-104.94984
84,2023-05-06 03:00:00+00:00,0.040808696,0.046,0.041628595,0.0315985,0.038290843,0.038759284,0.0313387,Welby,39.838119,-104.94984
85,2023-05-06 04:00:00+00:00,0.03858243,0.038,0.03805191,0.0285223,0.030138247,0.03418863,0.028624434,Welby,39.838119,-104.94984
86,2023-05-06 05:00:00+00:00,0.0313482,0.034,0.03392587,0.0267788,0.019256337,0.030011326,0.026047263,Welby,39.838119,-104.94984
87,2023-05-06 06:00:00+00:00,0.029538834,0.025,0.027535742,0.025522888,0.015507198,0.028565869,0.023935698,Welby,39.838119,-104.94984
88,2023-05-06 07:00:00+00:00,0.020990305,0.01,0.026076142,0.02671622,0.016904252,0.023720918,0.021302802,Welby,39.838119,-104.94984
89,2023-05-06 08:00:00+00:00,0.009304346,0.016,0.019208493,0.026529044,0.021512726,0.021058353,0.019057324,Welby,39.838119,-104.94984
90,2023-05-06 09:00:00+00:00,0.013316641,0.022,0.012364656,0.0246043,0.0206875,0.019219344,0.01784733,Welby,39.838119,-104.94984
91,2023-05-06 10:00:00+00:00,0.018534468,0.021,0.013404125,0.020071538,0.014336216,0.020626014,0.015979055,Welby,39.838119,-104.94984
92,2023-05-06 11:00:00+00:00,0.016338572,0.016,0.018022804,0.01574982,0.009538326,0.01646213,0.014844129,Welby,39.838119,-104.94984
93,2023-05-06 12:00:00+00:00,0.012979176,0.016,0.022855336,0.018020436,0.012467219,0.0131234145,0.014226524,Welby,39.838119,-104.94984
94,2023-05-06 13:00:00+00:00,0.01831571,0.017,0.027703581,0.027076926,0.02085837,0.021467526,0.01993637,Welby,39.838119,-104.94984
95,2023-05-06 14:00:00+00:00,0.023493068,0.033,0.03236336,0.036892314,0.029938312,0.033777338,0.031316098,Welby,39.838119,-104.94984
96,2023-05-06 15:00:00+00:00,0.037872262,0.045,0.035238277,0.04298919,0.037869435,0.04462625,0.039126698,Welby,39.838119,-104.94984
97,2023-05-06 16:00:00+00:00,0.04877559,0.05,0.047944613,0.047437858,0.045325648,0.051964052,0.04663496,Welby,39.838119,-104.94984
98,2023-05-06 17:00:00+00:00,0.052758444,0.054,0.054681152,0.05078199,0.052007254,0.055165894,0.052838966,Welby,39.838119,-104.94984
99,2023-05-06 18:00:00+00:00,0.05582735,0.059000000000000004,0.055128183,0.053610895,0.057347234,0.056865383,0.05601117,Welby,39.838119,-104.94984
100,2023-05-06 19:00:00+00:00,0.0598055,0.062000000000000006,0.056018334,0.055532433,0.05970528,0.058819745,0.057580546,Welby,39.838119,-104.94984
101,2023-05-06 20:00:00+00:00,0.061140373,0.065,0.05889481,0.05756705,0.059939656,0.059093185,0.057133585,Welby,39.838119,-104.94984
102,2023-05-06 21:00:00+00:00,0.06459567,0.066,0.060143307,0.058768705,0.059949346,0.059523847,0.05527343,Welby,39.838119,-104.94984
103,2023-05-06 22:00:00+00:00,0.06444442,0.064,0.06362612,0.057275336,0.05920139,0.05992923,0.053503264,Welby,39.838119,-104.94984
104,2023-05-06 23:00:00+00:00,0.060879137,0.061,0.061640933,0.059183527,0.058177803,0.059896808,0.0504808,Welby,39.838119,-104.94984
105,2023-05-07 00:00:00+00:00,0.057136882,0.05800000000000001,0.058125585,0.058433756,0.055813167,0.059426997,0.047619253,Welby,39.838119,-104.94984
106,2023-05-07 01:00:00+00:00,0.053369153,0.056999999999999995,0.055228073,0.053440504,0.051851775,0.05737949,0.04261427,Welby,39.838119,-104.94984
107,2023-05-07 02:00:00+00:00,0.049323183,0.053,0.045506526,0.046428505,0.04838196,0.05248212,0.039372098,Welby,39.838119,-104.94984
