,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,site_name,lat,lon
0,2023-05-02 15:00:00+00:00,0.040622327,0.039,0.044472247,0.039703824,0.03503406,0.046471298,0.043736454,South Table,39.743724,-105.177989
1,2023-05-02 16:00:00+00:00,0.040948883,0.041,0.044417255,0.04488869,0.040519997,0.050478015,0.04908657,South Table,39.743724,-105.177989
2,2023-05-02 17:00:00+00:00,0.04390666,0.044,0.045694582,0.050403897,0.045397382,0.05375667,0.051286288,South Table,39.743724,-105.177989
3,2023-05-02 18:00:00+00:00,0.04600328,0.045,0.049376078,0.05230354,0.049909268,0.05473241,0.053497735,South Table,39.743724,-105.177989
4,2023-05-02 19:00:00+00:00,0.045672107,0.052,0.049692836,0.05408343,0.05341866,0.055188894,0.056122877,South Table,39.743724,-105.177989
5,2023-05-02 20:00:00+00:00,0.052696932,0.05800000000000001,0.047130913,0.053950176,0.056794412,0.055230446,0.058059983,South Table,39.743724,-105.177989
6,2023-05-02 21:00:00+00:00,0.05875312,0.056999999999999995,0.05333404,0.05184515,0.057628322,0.055177443,0.05960118,South Table,39.743724,-105.177989
7,2023-05-02 22:00:00+00:00,0.055345688,0.054,0.058550302,0.049884714,0.05841958,0.054723058,0.06026755,South Table,39.743724,-105.177989
8,2023-05-02 23:00:00+00:00,0.051747415,0.053,0.054231424,0.051595885,0.058676444,0.05484706,0.059348397,South Table,39.743724,-105.177989
9,2023-05-03 00:00:00+00:00,0.050647624,0.051,0.05005513,0.053926263,0.0570959,0.054853123,0.058027245,South Table,39.743724,-105.177989
10,2023-05-03 01:00:00+00:00,0.048112515,0.051,0.048782066,0.051163852,0.054008782,0.05414825,0.05587048,South Table,39.743724,-105.177989
11,2023-05-03 02:00:00+00:00,0.04720623,0.051,0.045137364,0.047176838,0.0511666,0.052403353,0.052896004,South Table,39.743724,-105.177989
12,2023-05-03 03:00:00+00:00,0.04661215,0.05,0.045396205,0.044141863,0.047535572,0.05049807,0.050317526,South Table,39.743724,-105.177989
13,2023-05-03 04:00:00+00:00,0.04566749,0.047,0.045067538,0.041901648,0.043819837,0.04975061,0.04854427,South Table,39.743724,-105.177989
14,2023-05-03 05:00:00+00:00,0.04302936,0.046,0.04395259,0.04024236,0.040601436,0.04761825,0.047711525,South Table,39.743724,-105.177989
15,2023-05-03 06:00:00+00:00,0.043007307,0.046,0.042381607,0.0391489,0.04072207,0.047392704,0.045795437,South Table,39.743724,-105.177989
