,date,preds_0_East Plains,actual,preds_1_East Plains,preds_2_East Plains,preds_3_East Plains,preds_4_East Plains,preds_5_East Plains,site_name,lat,lon
0,2023-05-02 15:00:00+00:00,0.053054515,0.054,0.053592987,0.04990765,0.044160563,0.04850103,0.05025449,East Plains,39.638522,-104.569335
1,2023-05-02 16:00:00+00:00,0.053311154,0.054,0.054308526,0.050821267,0.048697785,0.051149994,0.053240873,East Plains,39.638522,-104.569335
2,2023-05-02 17:00:00+00:00,0.05326769,0.056999999999999995,0.055063058,0.05347961,0.05324503,0.052696105,0.05587538,East Plains,39.638522,-104.569335
3,2023-05-02 18:00:00+00:00,0.05660186,0.05800000000000001,0.054694336,0.05478436,0.055266216,0.053330027,0.056808665,East Plains,39.638522,-104.569335
4,2023-05-02 19:00:00+00:00,0.056705926,0.05800000000000001,0.057533093,0.054769244,0.054740496,0.05414112,0.057374787,East Plains,39.638522,-104.569335
5,2023-05-02 20:00:00+00:00,0.056200527,0.05800000000000001,0.0560243,0.054414645,0.056622338,0.053935762,0.057549678,East Plains,39.638522,-104.569335
6,2023-05-02 21:00:00+00:00,0.055982463,0.05800000000000001,0.05518758,0.05587994,0.056251448,0.05484344,0.057226453,East Plains,39.638522,-104.569335
7,2023-05-02 22:00:00+00:00,0.055743396,0.05800000000000001,0.054763652,0.05530165,0.05539636,0.054575447,0.056360703,East Plains,39.638522,-104.569335
8,2023-05-02 23:00:00+00:00,0.055725403,0.06,0.053579453,0.05476735,0.054257516,0.05384084,0.053881407,East Plains,39.638522,-104.569335
9,2023-05-03 00:00:00+00:00,0.057533294,0.05800000000000001,0.052585438,0.052747097,0.053171445,0.053731818,0.050763275,East Plains,39.638522,-104.569335
10,2023-05-03 01:00:00+00:00,0.053049654,0.048,0.05229315,0.049386848,0.050648347,0.051953506,0.04612208,East Plains,39.638522,-104.569335
11,2023-05-03 02:00:00+00:00,0.043397915,0.049,0.047060765,0.04561288,0.04824918,0.050043732,0.044458494,East Plains,39.638522,-104.569335
12,2023-05-03 03:00:00+00:00,0.045549836,0.039,0.041818704,0.04381354,0.046233457,0.04849005,0.044030778,East Plains,39.638522,-104.569335
13,2023-05-03 04:00:00+00:00,0.036298014,0.04,0.044002812,0.04235061,0.044213682,0.047853958,0.044199247,East Plains,39.638522,-104.569335
14,2023-05-03 05:00:00+00:00,0.038593,0.044,0.03720131,0.04079127,0.042901583,0.046808254,0.044858158,East Plains,39.638522,-104.569335
15,2023-05-03 06:00:00+00:00,0.042392906,0.039,0.03848593,0.041346677,0.041952956,0.046778522,0.04468365,East Plains,39.638522,-104.569335
16,2023-05-03 07:00:00+00:00,0.037319,0.034,0.040705387,0.038347155,0.041057378,0.046284378,0.043678615,East Plains,39.638522,-104.569335
17,2023-05-03 08:00:00+00:00,0.03323245,0.042,0.037215397,0.039340246,0.039724335,0.045431584,0.042076398,East Plains,39.638522,-104.569335
18,2023-05-03 09:00:00+00:00,0.040596563,0.042,0.034009356,0.041615583,0.04080743,0.04431456,0.041025378,East Plains,39.638522,-104.569335
