,date,preds_0_South Table,actual,preds_1_South Table,preds_2_South Table,preds_3_South Table,preds_4_South Table,preds_5_South Table,preds_6_South Table,preds_7_South Table,preds_8_South Table,preds_9_South Table,preds_10_South Table,preds_11_South Table,preds_12_South Table,preds_13_South Table,preds_14_South Table,preds_15_South Table,preds_16_South Table,preds_17_South Table,preds_18_South Table,preds_19_South Table,preds_20_South Table,preds_21_South Table,preds_22_South Table,preds_23_South Table,site_name,lat,lon
1133,2023-06-19 04:00:00+00:00,0.0408798,0.043,0.041190203,0.040560156,0.041220028,0.041692592,0.040967196,0.03939011,0.039031263,0.03893122,0.038959082,0.039139144,0.03940779,0.039244395,0.039109096,0.03901002,0.0388382,0.03888085,0.038625933,0.038514145,0.038402002,0.038044848,0.038264666,0.038120955,0.03815473,South Table,39.743724,-105.177989
1134,2023-06-19 05:00:00+00:00,0.040888183,0.041,0.039146207,0.03937291,0.03889337,0.039443493,0.039848052,0.039218027,0.037817933,0.037494,0.03740299,0.03742852,0.037594553,0.037844606,0.037691895,0.03756546,0.037472785,0.037312437,0.03735231,0.03711334,0.037007984,0.036900606,0.036548857,0.03676787,0.036625616,South Table,39.743724,-105.177989
1135,2023-06-19 06:00:00+00:00,0.039135568,0.042,0.03904473,0.03774885,0.03792344,0.037526615,0.03799388,0.03834223,0.03779072,0.036550462,0.036259785,0.036178377,0.03620127,0.03635063,0.036577396,0.03643855,0.036323555,0.03623924,0.036093548,0.03612984,0.035911385,0.035814237,0.035712782,0.03536837,0.03558581,South Table,39.743724,-105.177989
1136,2023-06-19 07:00:00+00:00,0.03989141,0.036,0.037551265,0.037482362,0.036466643,0.036611944,0.036276285,0.036676258,0.036978833,0.03649122,0.035385806,0.03512486,0.035052497,0.03507283,0.035205692,0.035408974,0.03528409,0.03518063,0.035104584,0.034973312,0.03500606,0.034807775,0.034717906,0.034620643,0.034277882,South Table,39.743724,-105.177989
1137,2023-06-19 08:00:00+00:00,0.035325058,0.044,0.038445573,0.036671575,0.036617413,0.035775144,0.035897143,0.035612836,0.035955753,0.036219805,0.03578719,0.034800436,0.034566563,0.034502417,0.034520406,0.034638066,0.03481935,0.03470769,0.0346151,0.0345469,0.0344293,0.03445863,0.034279004,0.034194667,0.034099847,South Table,39.743724,-105.177989
1138,2023-06-19 09:00:00+00:00,0.041985862,0.044,0.03514883,0.037530407,0.03611776,0.036072228,0.035354782,0.035459366,0.035212964,0.035514306,0.035750438,0.03535652,0.03445025,0.034234907,0.034176074,0.034192577,0.03430048,0.03446705,0.034364626,0.034279987,0.034217834,0.03411082,0.034137655,0.033969622,0.03388787,South Table,39.743724,-105.177989
1139,2023-06-19 10:00:00+00:00,0.04189124,0.046,0.040195312,0.034872882,0.036771405,0.035566963,0.035527516,0.03490066,0.03499291,0.034772757,0.035045575,0.035263002,0.034894038,0.034032892,0.03382839,0.033771977,0.033787847,0.03389124,0.034049645,0.033953402,0.033874873,0.033817966,0.033719037,0.03374432,0.033588212,South Table,39.743724,-105.177989
1140,2023-06-19 11:00:00+00:00,0.04298996,0.045,0.03951398,0.038161483,0.0338688,0.03550232,0.034439784,0.034404714,0.0338425,0.033926003,0.0337243,0.033976823,0.03418077,0.033829845,0.032998007,0.03280209,0.032747388,0.03276278,0.03286228,0.033012286,0.032923296,0.032852605,0.03280276,0.0327151,0.032736596,South Table,39.743724,-105.177989
1141,2023-06-19 12:00:00+00:00,0.04148163,0.046,0.03973165,0.036993504,0.035921082,0.032286365,0.03370081,0.032772552,0.032741874,0.032248914,0.03232234,0.032143682,0.032368544,0.032552395,0.032233182,0.031480797,0.031307936,0.031261053,0.031274,0.03135668,0.03148071,0.03140802,0.031350784,0.031310085,0.031236509,South Table,39.743724,-105.177989
1142,2023-06-19 13:00:00+00:00,0.04314441,0.04900000000000001,0.039142385,0.03785327,0.035821352,0.034976248,0.03205127,0.03319224,0.032442402,0.032417737,0.032022674,0.032081507,0.031936847,0.03212043,0.032273985,0.032005474,0.0314038,0.031272095,0.031240467,0.03124866,0.0313009,0.031384762,0.031330023,0.031279225,0.03123123,South Table,39.743724,-105.177989
1143,2023-06-19 14:00:00+00:00,0.047905404,0.051,0.04263871,0.03980212,0.038901694,0.037397396,0.036764838,0.03458641,0.035431128,0.034875147,0.034856804,0.034559768,0.034604996,0.034489527,0.034641296,0.03477471,0.03453534,0.03402819,0.033919495,0.03389629,0.03390212,0.03394249,0.034019683,0.033958,0.03388496,South Table,39.743724,-105.177989
1144,2023-06-19 15:00:00+00:00,0.052114986,0.053000000000000005,0.049076606,0.045290668,0.0433521,0.04270152,0.041615713,0.04116658,0.039644886,0.0402298,0.03983851,0.03982522,0.03959909,0.03963577,0.039535068,0.039676186,0.039808437,0.039559636,0.039027795,0.03890785,0.038879625,0.03888751,0.038946975,0.03906245,0.038967058,South Table,39.743724,-105.177989
1145,2023-06-19 16:00:00+00:00,0.054677743,0.058,0.053785443,0.051451143,0.04874997,0.047365647,0.04691017,0.04618479,0.045892574,0.044941206,0.04530752,0.04504863,0.04503909,0.044858877,0.044891268,0.044793982,0.04494012,0.045084562,0.044799667,0.044160657,0.044006415,0.043964416,0.043977205,0.04407432,0.044254564,South Table,39.743724,-105.177989
1146,2023-06-19 17:00:00+00:00,0.058978997,0.06299999999999999,0.055498958,0.05480213,0.053108398,0.051190775,0.05025388,0.049972385,0.0495515,0.04939378,0.0489156,0.04910258,0.04894762,0.048940934,0.048794046,0.048823476,0.04872832,0.048878584,0.049031902,0.048719607,0.04798593,0.047800988,0.047745865,0.04776321,0.047893398,South Table,39.743724,-105.177989
1147,2023-06-19 18:00:00+00:00,0.063149706,0.068,0.05861071,0.055823922,0.05529243,0.05406256,0.052712962,0.052116703,0.05195316,0.051743627,0.051672406,0.05149924,0.051575337,0.05148368,0.051478725,0.05135291,0.051380135,0.05128842,0.05143707,0.051590748,0.051271886,0.050496995,0.050296444,0.050233796,0.05025371,South Table,39.743724,-105.177989
1148,2023-06-19 19:00:00+00:00,0.06690243,0.064,0.061356936,0.057643067,0.055403493,0.05499651,0.05406695,0.05310219,0.05269661,0.05260219,0.052497596,0.052469693,0.052435763,0.052461628,0.05239845,0.052394338,0.052280508,0.052305985,0.05221893,0.052361276,0.052508853,0.052200004,0.05143173,0.05123001,0.051165543,South Table,39.743724,-105.177989
1149,2023-06-19 20:00:00+00:00,0.060878567,0.06,0.064162895,0.059675235,0.056626942,0.05481889,0.0544869,0.05374149,0.052954946,0.052646894,0.052575756,0.0525065,0.052488137,0.05248125,0.052500043,0.05244087,0.052436914,0.052326895,0.05235144,0.052268017,0.05240409,0.05254464,0.052249946,0.051507633,0.051311776,South Table,39.743724,-105.177989
1150,2023-06-19 21:00:00+00:00,0.0581318,0.06299999999999999,0.059073362,0.061685003,0.058032263,0.05553669,0.05402708,0.053750314,0.053112257,0.05245393,0.052184887,0.052124605,0.0520585,0.05203897,0.052016534,0.052042425,0.051979262,0.051975258,0.051867,0.05189076,0.051810935,0.051940344,0.05207336,0.051794562,0.051086355,South Table,39.743724,-105.177989
1151,2023-06-19 22:00:00+00:00,0.06170741,0.062,0.056664098,0.057380363,0.059456352,0.05652405,0.054477464,0.053229045,0.052993484,0.05244933,0.051860884,0.05161855,0.051557276,0.051480275,0.051451374,0.05138744,0.051430646,0.05135839,0.05135422,0.05124698,0.051269896,0.05119418,0.05131584,0.05143996,0.051178858,South Table,39.743724,-105.177989
1152,2023-06-19 23:00:00+00:00,0.059027866,0.06299999999999999,0.05873011,0.054950748,0.055513375,0.057155978,0.054821603,0.053174406,0.05214316,0.051946856,0.051474806,0.050956182,0.050723,0.050658043,0.05055941,0.050517295,0.050393306,0.050461028,0.050375167,0.050370704,0.050262798,0.050285067,0.050213136,0.05032713,0.050442625,South Table,39.743724,-105.177989
1153,2023-06-20 00:00:00+00:00,0.05981521,0.059,0.056159634,0.05594537,0.053152584,0.053581923,0.054837503,0.05304545,0.051746823,0.0509258,0.050763678,0.050365012,0.049900666,0.049677417,0.049606267,0.049484376,0.049427647,0.049238168,0.04933243,0.049232997,0.049228285,0.04912134,0.04914256,0.049075887,0.04918002,South Table,39.743724,-105.177989
1154,2023-06-20 01:00:00+00:00,0.054675937,0.056999999999999995,0.055427033,0.05301923,0.052866407,0.050760247,0.051093925,0.052085787,0.050605107,0.049513593,0.048796594,0.048650585,0.04826873,0.047803845,0.047558144,0.047473446,0.04731708,0.04724278,0.046981063,0.04710384,0.046987873,0.046982728,0.04687172,0.046893016,0.046827406,South Table,39.743724,-105.177989
1155,2023-06-20 02:00:00+00:00,0.05272177,0.056999999999999995,0.05069858,0.051187664,0.04962296,0.049513146,0.047956076,0.048210643,0.049014736,0.047768325,0.046811756,0.04616756,0.046028852,0.045647815,0.04515611,0.04488111,0.044780526,0.04458942,0.044497825,0.044165693,0.044316683,0.04418376,0.04417814,0.04406174,0.044083513,South Table,39.743724,-105.177989
1156,2023-06-20 03:00:00+00:00,0.0527816,0.05500000000000001,0.049200527,0.047835838,0.048174076,0.046946023,0.04685954,0.045596186,0.045810625,0.04650725,0.04538876,0.04452063,0.04392603,0.043795884,0.043429665,0.042952105,0.04267993,0.04257943,0.04238653,0.04229365,0.04194883,0.0421063,0.041969527,0.041963797,0.041846562,South Table,39.743724,-105.177989
1157,2023-06-20 04:00:00+00:00,0.05120462,0.056999999999999995,0.04942181,0.046903245,0.045914523,0.046191595,0.045159675,0.045086198,0.04398015,0.04417045,0.04480409,0.043771982,0.042966597,0.042414088,0.042292275,0.041947834,0.041498095,0.04124187,0.04114708,0.04096434,0.040875472,0.040536944,0.040694118,0.040557824,0.040552124,South Table,39.743724,-105.177989
1158,2023-06-20 05:00:00+00:00,0.053100254,0.04900000000000001,0.048410602,0.047132164,0.045228932,0.04439453,0.04463268,0.043732066,0.043666307,0.04265969,0.042835996,0.043433134,0.0424479,0.04167842,0.04115092,0.041034333,0.04070353,0.040273536,0.040029436,0.03993942,0.039764844,0.03967864,0.039339706,0.039500218,0.03936118,South Table,39.743724,-105.177989
1159,2023-06-20 06:00:00+00:00,0.04664657,0.05,0.049939945,0.046449736,0.045465708,0.04386216,0.043144956,0.043352675,0.042547833,0.042488277,0.04156569,0.041728742,0.042288013,0.04135737,0.04063228,0.040136993,0.040027317,0.039715488,0.039311662,0.039083652,0.038999777,0.03883525,0.03875194,0.038412243,0.03857614,South Table,39.743724,-105.177989
1160,2023-06-20 07:00:00+00:00,0.048057597,0.04700000000000001,0.045483705,0.047926,0.045214817,0.0443927,0.043030795,0.042416826,0.042598113,0.041878793,0.041824985,0.040985156,0.041134603,0.041652348,0.040785056,0.04011208,0.03965449,0.039553154,0.039264627,0.038893256,0.038685612,0.03860964,0.038457505,0.03837743,0.03803721,South Table,39.743724,-105.177989
1161,2023-06-20 08:00:00+00:00,0.045730397,0.056999999999999995,0.046586383,0.044674654,0.0465751,0.044299047,0.043600053,0.042432737,0.041899852,0.04206063,0.04140735,0.041358136,0.040586237,0.04072437,0.041206643,0.040394563,0.039767068,0.039342485,0.039248448,0.03898054,0.03863749,0.038447786,0.038378283,0.03823379,0.038154032,South Table,39.743724,-105.177989
1162,2023-06-20 09:00:00+00:00,0.05389045,0.056999999999999995,0.044746254,0.045406315,0.043870594,0.045490492,0.043519985,0.0429114,0.041880082,0.041401155,0.041549485,0.040929716,0.04088233,0.04013597,0.0402701,0.04073868,0.039952222,0.03934965,0.03894576,0.038857266,0.03860783,0.038289964,0.038112544,0.0380458,0.037904564,South Table,39.743724,-105.177989
1163,2023-06-20 10:00:00+00:00,0.053741552,0.05500000000000001,0.051089764,0.04375497,0.044292897,0.042948663,0.044381477,0.042629242,0.042082462,0.04114096,0.040696286,0.04083747,0.04023271,0.040185377,0.039437722,0.039572306,0.04003994,0.03926376,0.03867647,0.038288753,0.03820562,0.037976574,0.03768493,0.03751738,0.03745419,South Table,39.743724,-105.177989
1164,2023-06-20 11:00:00+00:00,0.05168245,0.051,0.050579954,0.04838106,0.04227094,0.042744666,0.041537374,0.042825587,0.041240662,0.040742833,0.03987492,0.039459635,0.03959399,0.039007574,0.038960412,0.038217336,0.038350638,0.0388091,0.038061272,0.03750602,0.03714798,0.03707379,0.03687665,0.036626484,0.036483854,South Table,39.743724,-105.177989
1165,2023-06-20 12:00:00+00:00,0.047394004,0.048,0.04800425,0.047091026,0.045238066,0.03987988,0.04029755,0.03923046,0.040369887,0.03896447,0.03852204,0.037742883,0.037366927,0.037490893,0.036941707,0.036897335,0.036213946,0.03633469,0.036746547,0.0360831,0.03560132,0.03529683,0.03523418,0.035065684,0.03484467,South Table,39.743724,-105.177989
1166,2023-06-20 13:00:00+00:00,0.045730725,0.048,0.04519759,0.045661617,0.044949863,0.04344854,0.039155673,0.03948662,0.038640514,0.03954849,0.038415562,0.038054716,0.037405115,0.03708749,0.037195824,0.036708456,0.036670994,0.036128446,0.036221456,0.036540702,0.036015294,0.035629407,0.035370007,0.035307992,0.035092015,South Table,39.743724,-105.177989
1167,2023-06-20 14:00:00+00:00,0.0482373,0.0485,0.046175987,0.04579257,0.046124935,0.045586985,0.044467144,0.04133374,0.041573778,0.040953793,0.041638255,0.040744185,0.04044562,0.039880686,0.039594844,0.03969731,0.039223768,0.039189212,0.03870599,0.038788594,0.039084584,0.03856744,0.03815849,0.03785126,0.03776385,South Table,39.743724,-105.177989
1168,2023-06-20 15:00:00+00:00,0.051093392,0.04900000000000001,0.050854646,0.049358018,0.049091626,0.04933179,0.048945993,0.04815829,0.045971584,0.046140824,0.045688175,0.046220336,0.045465223,0.045194432,0.04465132,0.04436505,0.044471767,0.043963496,0.043926023,0.04337849,0.043476366,0.043842677,0.04317876,0.04263367,0.04220744,South Table,39.743724,-105.177989
1169,2023-06-20 16:00:00+00:00,0.051960517,0.046,0.053818688,0.05364464,0.052583784,0.05239011,0.052560627,0.052293684,0.05175126,0.05024706,0.050367273,0.050025854,0.050465077,0.049781658,0.04952081,0.04897465,0.04867838,0.048791226,0.04824169,0.0481998,0.04755324,0.047672864,0.04813138,0.047294583,0.046600528,South Table,39.743724,-105.177989
1170,2023-06-20 17:00:00+00:00,0.048405558,0.051,0.054023538,0.05539873,0.055276126,0.054509766,0.054374114,0.05448994,0.054308373,0.053935822,0.052879196,0.052967947,0.052694142,0.05308017,0.0524332,0.05217662,0.05162696,0.051324353,0.05144068,0.050866578,0.05082133,0.05009516,0.050232247,0.050762862,0.049795717,South Table,39.743724,-105.177989
1171,2023-06-20 18:00:00+00:00,0.052292466,0.054,0.0500134,0.05427372,0.055269524,0.05518088,0.05463722,0.05454504,0.054623332,0.054499164,0.05423292,0.053456824,0.053525977,0.053295974,0.05364304,0.053035624,0.052790664,0.05226169,0.051968843,0.052081563,0.051520973,0.051475663,0.050727848,0.05087081,0.051424455,South Table,39.743724,-105.177989
1172,2023-06-20 19:00:00+00:00,0.054239906,0.062,0.052588917,0.050859794,0.05400718,0.05475728,0.054691233,0.054296527,0.054229714,0.05428759,0.054188468,0.053962532,0.053276837,0.05333973,0.053123146,0.05345715,0.052867454,0.052630555,0.052121278,0.051840212,0.051948074,0.051410582,0.051366486,0.050627157,0.050768726,South Table,39.743724,-105.177989
1173,2023-06-20 20:00:00+00:00,0.061854556,0.065,0.053203292,0.051844686,0.050473865,0.052946437,0.053531524,0.053480733,0.053175993,0.053124208,0.053173907,0.05308017,0.052848488,0.052121583,0.05218874,0.051959075,0.05230733,0.05170307,0.051464107,0.050956607,0.05067838,0.050784502,0.05025588,0.050211947,0.049469564,South Table,39.743724,-105.177989
1174,2023-06-20 21:00:00+00:00,0.062391642,0.066,0.058862105,0.05165624,0.050503563,0.04937139,0.05141957,0.051888116,0.051846594,0.051602,0.051558316,0.05160401,0.051509313,0.051264316,0.050477173,0.050549533,0.05030601,0.05066655,0.0500534,0.04981438,0.049312104,0.049038183,0.049142133,0.04862442,0.04858098,South Table,39.743724,-105.177989
1175,2023-06-20 22:00:00+00:00,0.06352252,0.066,0.05956863,0.05671353,0.05067754,0.049706075,0.048737355,0.05048227,0.050888296,0.05085214,0.050633095,0.050592743,0.050638516,0.050540127,0.05027988,0.049436234,0.04951326,0.04925885,0.04962709,0.04901219,0.0487752,0.048281353,0.04801315,0.048114534,0.047609385,South Table,39.743724,-105.177989
1176,2023-06-20 23:00:00+00:00,0.062623836,0.067,0.060036648,0.057012197,0.054756943,0.04994366,0.049153373,0.048355613,0.049836196,0.050180715,0.05014878,0.049953185,0.049914848,0.0499603,0.049859915,0.049592484,0.04871662,0.048796073,0.04853868,0.048902515,0.04830638,0.04807913,0.047609225,0.047355313,0.047451105,South Table,39.743724,-105.177989
1177,2023-06-21 00:00:00+00:00,0.062323682,0.067,0.05817604,0.05631944,0.054113287,0.052428402,0.04876436,0.048153438,0.047511138,0.04872597,0.049017932,0.048990205,0.048813757,0.04877766,0.048822097,0.04872336,0.04845988,0.047591116,0.047669467,0.047420625,0.04776404,0.047212187,0.047004074,0.046577316,0.046347722,South Table,39.743724,-105.177989
1178,2023-06-21 01:00:00+00:00,0.060959633,0.06299999999999999,0.056362346,0.05351627,0.052219782,0.05062229,0.049371306,0.04661961,0.04614387,0.045626227,0.046658915,0.046916556,0.046890583,0.04671907,0.046682026,0.04672778,0.046627108,0.0463629,0.04549471,0.045572046,0.045331154,0.04565666,0.04514227,0.04495049,0.044559527,South Table,39.743724,-105.177989
1179,2023-06-21 02:00:00+00:00,0.056344617,0.05500000000000001,0.05444256,0.051337365,0.04948746,0.048547506,0.047367863,0.04641949,0.04425418,0.04387448,0.04343383,0.044354074,0.044599246,0.044573385,0.04439509,0.04435561,0.04440384,0.044300262,0.04403488,0.043173272,0.043248996,0.043016396,0.04332644,0.042842355,0.042663027,South Table,39.743724,-105.177989
1180,2023-06-21 03:00:00+00:00,0.050374545,0.05,0.05151493,0.050226502,0.048084013,0.04664068,0.04590012,0.04494202,0.04414127,0.04229144,0.041960757,0.041565977,0.04241691,0.0426494,0.042624325,0.042450674,0.042412147,0.04245858,0.042360198,0.042112123,0.041311085,0.041381367,0.041164834,0.041453972,0.04100176,South Table,39.743724,-105.177989
1181,2023-06-21 04:00:00+00:00,0.047612756,0.04900000000000001,0.04791287,0.048708033,0.04776453,0.04597131,0.044739187,0.044094384,0.043227755,0.04249063,0.040761895,0.040451758,0.04007425,0.040896297,0.04112345,0.0410989,0.04092994,0.040892873,0.040937126,0.04084414,0.040611584,0.039859157,0.039925758,0.03971821,0.03999798,South Table,39.743724,-105.177989
1182,2023-06-21 05:00:00+00:00,0.046692323,0.048,0.04558019,0.045793973,0.04638972,0.04559969,0.04406812,0.043002788,0.04242953,0.041645266,0.04096803,0.03937477,0.03908872,0.038736552,0.039510075,0.03972498,0.039701734,0.039543416,0.039508995,0.039549805,0.0394643,0.039250895,0.03855259,0.038615376,0.038416985,South Table,39.743724,-105.177989
1183,2023-06-21 06:00:00+00:00,0.045881175,0.05,0.04483137,0.044017065,0.04418144,0.044682402,0.04400463,0.042674035,0.041730523,0.041213363,0.040495377,0.03987091,0.038401864,0.038138967,0.037812125,0.038533255,0.038734525,0.038712796,0.038566362,0.03853481,0.038572002,0.03849398,0.038297996,0.037643187,0.03770336,South Table,39.743724,-105.177989
1184,2023-06-21 07:00:00+00:00,0.047493692,0.043,0.044147164,0.04334718,0.042704675,0.042844947,0.04327953,0.042685505,0.041500032,0.04064141,0.040163748,0.039493863,0.038908724,0.037534647,0.03728977,0.036983456,0.037660822,0.03785033,0.03782994,0.037693966,0.037664928,0.03769899,0.037626877,0.037442356,0.03680808,South Table,39.743724,-105.177989
1185,2023-06-21 08:00:00+00:00,0.041673314,0.052,0.04540998,0.042794306,0.04215408,0.041604348,0.041726127,0.042106375,0.04157917,0.04050578,0.03971286,0.039265376,0.038633093,0.038079407,0.0367824,0.036552373,0.036264777,0.036898676,0.03707571,0.037056763,0.03693148,0.036904883,0.036936164,0.03686893,0.03669293,South Table,39.743724,-105.177989
1186,2023-06-21 09:00:00+00:00,0.049454782,0.052,0.041105587,0.044007085,0.041900627,0.04135329,0.040876858,0.04098314,0.041319262,0.0408452,0.039862156,0.0391214,0.038696367,0.03809175,0.03756159,0.036323115,0.036104742,0.035835464,0.03642145,0.0365831,0.036565926,0.03645265,0.036428444,0.03645723,0.036396172,South Table,39.743724,-105.177989
1187,2023-06-21 10:00:00+00:00,0.04893186,0.05,0.046711203,0.04001807,0.04237209,0.040535897,0.040053032,0.039630413,0.039725646,0.040031347,0.039592873,0.03866759,0.03795798,0.03754266,0.036949553,0.036430277,0.035225008,0.035014674,0.034761738,0.035300463,0.035445705,0.035430394,0.035329048,0.035307128,0.035332322,South Table,39.743724,-105.177989
1188,2023-06-21 11:00:00+00:00,0.04634746,0.04700000000000001,0.045386996,0.0435461,0.038020942,0.040074922,0.038444117,0.038015034,0.037637655,0.037723474,0.03800319,0.03759542,0.036723305,0.03604559,0.035643388,0.035072185,0.03457733,0.033448685,0.033255883,0.03303061,0.033498917,0.033621933,0.033609033,0.03352343,0.033505496,South Table,39.743724,-105.177989
1189,2023-06-21 12:00:00+00:00,0.043377556,0.042,0.04279244,0.04201996,0.04052227,0.035824943,0.0375843,0.03618648,0.035819437,0.035496183,0.035570286,0.035816163,0.03545068,0.034661263,0.034042764,0.03367871,0.033174023,0.032748662,0.031813577,0.03165964,0.03148145,0.03185144,0.03195077,0.03194004,0.031864375,South Table,39.743724,-105.177989
1190,2023-06-21 13:00:00+00:00,0.03965579,0.04,0.040843766,0.040397007,0.03979802,0.038573105,0.034720536,0.036155526,0.035017565,0.034719966,0.03445745,0.034518357,0.03472631,0.03440802,0.033713922,0.03316747,0.032859575,0.032453053,0.03212653,0.031448454,0.03134115,0.031208828,0.03150935,0.031604405,0.031592157,South Table,39.743724,-105.177989
1191,2023-06-21 14:00:00+00:00,0.040315818,0.039,0.04000756,0.040871035,0.040547475,0.04008292,0.03912695,0.03614208,0.037250377,0.0363679,0.03613596,0.035928037,0.035977926,0.036157284,0.035870146,0.03523445,0.03473032,0.03446504,0.034133792,0.033881705,0.033384856,0.03330635,0.033193193,0.03349156,0.033612926,South Table,39.743724,-105.177989
1192,2023-06-21 15:00:00+00:00,0.042289503,0.044,0.04352248,0.043297563,0.043904413,0.04366691,0.043324567,0.042628393,0.040473755,0.04127383,0.040620252,0.04044328,0.040276337,0.040319238,0.040485643,0.04020448,0.03956761,0.039055184,0.03879829,0.038482476,0.038243197,0.03776134,0.037677802,0.03754388,0.037946377,South Table,39.743724,-105.177989
1193,2023-06-21 16:00:00+00:00,0.049164705,0.05,0.047423583,0.04836374,0.048205446,0.04863885,0.048473716,0.048243254,0.047775626,0.0463489,0.04689058,0.046415966,0.046277255,0.046133675,0.04617415,0.04634335,0.04604448,0.045349725,0.04477806,0.04448648,0.044107992,0.043803606,0.043135993,0.043012325,0.042819574,South Table,39.743724,-105.177989
1194,2023-06-21 17:00:00+00:00,0.05429376,0.056,0.05337295,0.051916692,0.052604564,0.052494835,0.05278061,0.05267937,0.052541632,0.052261967,0.05141607,0.05175475,0.051411517,0.051298875,0.05116873,0.051208545,0.051383536,0.051066443,0.050313745,0.04968178,0.049343564,0.048876263,0.048478354,0.04756032,0.04738786,South Table,39.743724,-105.177989
1195,2023-06-21 18:00:00+00:00,0.05854749,0.06,0.056536257,0.055697083,0.054552805,0.055056244,0.054981757,0.055157058,0.055099133,0.0550253,0.05486781,0.054403745,0.054613274,0.05435523,0.05426014,0.05414068,0.0541791,0.05435219,0.054034606,0.053269092,0.052615,0.052248053,0.051716954,0.051248804,0.050139,South Table,39.743724,-105.177989
1196,2023-06-21 19:00:00+00:00,0.060008097,0.061000000000000006,0.058306653,0.056458,0.055768378,0.05487982,0.055254936,0.05520317,0.05531958,0.05528493,0.055241074,0.0551428,0.05485053,0.054999836,0.054785598,0.054701515,0.05459179,0.05462773,0.054790683,0.054490566,0.053760186,0.053128403,0.052761916,0.052216545,0.051725887,South Table,39.743724,-105.177989
1197,2023-06-21 20:00:00+00:00,0.058625266,0.06299999999999999,0.057505187,0.05600139,0.05450356,0.053971767,0.05330733,0.053579327,0.053542126,0.053619564,0.05359622,0.05356728,0.05349379,0.053273678,0.053397138,0.05320874,0.053133342,0.05303419,0.05306671,0.05321381,0.052943014,0.05228058,0.051702943,0.05135985,0.050841004,South Table,39.743724,-105.177989
1198,2023-06-21 21:00:00+00:00,0.061177034,0.068,0.055911925,0.054902047,0.053648192,0.05244516,0.052029535,0.05152395,0.05173238,0.051704943,0.051766038,0.051746994,0.0517194,0.051644467,0.05140309,0.051535323,0.051343434,0.051268704,0.051172506,0.05120354,0.05134225,0.051088385,0.050466787,0.04992252,0.049594536,South Table,39.743724,-105.177989
1199,2023-06-21 22:00:00+00:00,0.06522972,0.071,0.05742354,0.052821424,0.051962793,0.050920963,0.04992295,0.049582608,0.049166005,0.04933332,0.04931012,0.049362034,0.049343206,0.049313776,0.0492298,0.0489491,0.049097344,0.04889655,0.04882084,0.04872586,0.048755933,0.048888568,0.04864723,0.04805582,0.047535855,South Table,39.743724,-105.177989
1200,2023-06-21 23:00:00+00:00,0.0665461,0.06,0.06016259,0.053674188,0.049877737,0.04917787,0.04831831,0.047500443,0.047216497,0.04687266,0.047017027,0.04699678,0.04704864,0.04702789,0.04699225,0.046892144,0.046546567,0.046719003,0.04650382,0.046426073,0.04633177,0.04636091,0.04648743,0.04625911,0.04569865,South Table,39.743724,-105.177989
1201,2023-06-22 00:00:00+00:00,0.05382018,0.04900000000000001,0.059845816,0.055101898,0.050189696,0.047268443,0.046721715,0.04603949,0.04537223,0.045138635,0.04484696,0.044971153,0.04495217,0.045003954,0.044981148,0.044941135,0.044830494,0.044444438,0.044629637,0.044412527,0.044336803,0.044247635,0.044274613,0.044390086,0.044182375,South Table,39.743724,-105.177989
1202,2023-06-22 01:00:00+00:00,0.04509915,0.053000000000000005,0.049251575,0.05334183,0.049943425,0.046305943,0.044071805,0.043643575,0.0430846,0.042524055,0.042320263,0.042057764,0.042178087,0.042158417,0.04221747,0.04219055,0.042143166,0.042017236,0.04157873,0.04178007,0.041556697,0.04148135,0.041395016,0.041420605,0.041529194,South Table,39.743724,-105.177989
1203,2023-06-22 02:00:00+00:00,0.049347952,0.041,0.0424066,0.045234274,0.047995266,0.04539075,0.042605076,0.04086129,0.040516447,0.04005222,0.039572883,0.03939477,0.039156295,0.039270815,0.039250515,0.03931473,0.039284497,0.039231762,0.03909493,0.03861742,0.038831215,0.038602773,0.038527407,0.038443085,0.038467634,South Table,39.743724,-105.177989
1204,2023-06-22 03:00:00+00:00,0.036748298,0.041,0.04438403,0.039170608,0.04124199,0.043468475,0.041319177,0.03902872,0.037576914,0.037287936,0.036890026,0.03647481,0.036318723,0.036106475,0.036212236,0.036192685,0.036257066,0.036226302,0.036172595,0.03603433,0.035545032,0.035763003,0.03553443,0.035459857,0.03537776,South Table,39.743724,-105.177989
1205,2023-06-22 04:00:00+00:00,0.038351655,0.039,0.034635138,0.040633168,0.03655825,0.038317043,0.040257078,0.038384948,0.036374412,0.03510752,0.03485473,0.034503628,0.03413625,0.033998113,0.033809006,0.03390484,0.033886615,0.033947848,0.033918265,0.03386649,0.033732854,0.033250984,0.033466894,0.033242874,0.03317027,South Table,39.743724,-105.177989
1206,2023-06-22 05:00:00+00:00,0.036376104,0.04,0.035798427,0.032851532,0.037665002,0.034108594,0.035658147,0.037388675,0.035684675,0.033855528,0.03270481,0.032475684,0.032155424,0.031820685,0.031695068,0.0315231,0.03161111,0.031594165,0.03165171,0.031623818,0.031574868,0.031447582,0.030979004,0.031190999,0.030972403,South Table,39.743724,-105.177989
