,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,preds_6_Five Points,preds_7_Five Points,preds_8_Five Points,preds_9_Five Points,preds_10_Five Points,preds_11_Five Points,preds_12_Five Points,preds_13_Five Points,preds_14_Five Points,preds_15_Five Points,preds_16_Five Points,preds_17_Five Points,preds_18_Five Points,preds_19_Five Points,preds_20_Five Points,preds_21_Five Points,preds_22_Five Points,preds_23_Five Points,site_name,lat,lon
393,2023-06-22 12:00:00+00:00,0.031789906,0.031999999999999994,0.027704181,0.023465272,0.02228555,0.019935232,0.018691402,0.017687721,0.016943283,0.016138647,0.015883654,0.015825557,0.015814586,0.015586407,0.015460575,0.015486266,0.015284766,0.015061665,0.015061676,0.015062939,0.015138509,0.015084902,0.015089227,0.015042919,0.01497257,Five Points,39.751184,-104.987625
394,2023-06-22 13:00:00+00:00,0.028932776,0.031000000000000003,0.028748766,0.02607872,0.023362143,0.022595003,0.021156622,0.02040452,0.019789942,0.019282028,0.018659245,0.018434726,0.01837939,0.018368473,0.01814252,0.018025422,0.01804403,0.017947929,0.01793095,0.017930936,0.017949672,0.018017532,0.018184327,0.018209208,0.018053267,Five Points,39.751184,-104.987625
395,2023-06-22 14:00:00+00:00,0.03342869,0.034,0.03169147,0.03157517,0.029915074,0.028135007,0.027650764,0.026727483,0.026246639,0.025809996,0.02540421,0.024835965,0.024610156,0.024552215,0.024540577,0.024298867,0.02417263,0.024193678,0.02406166,0.023943048,0.023943055,0.02393123,0.023711067,0.024301536,0.024347112,Five Points,39.751184,-104.987625
396,2023-06-22 15:00:00+00:00,0.040429324,0.04,0.039923538,0.038788553,0.038718056,0.03762943,0.03649524,0.03617969,0.035585046,0.03524469,0.034895543,0.034530364,0.03396807,0.03373189,0.03367047,0.033658054,0.03339722,0.033254836,0.03328369,0.033033304,0.03263694,0.03263699,0.03257118,0.031959116,0.03300339,Five Points,39.751184,-104.987625
397,2023-06-22 16:00:00+00:00,0.04796821,0.05,0.04837497,0.04801745,0.04732145,0.047277737,0.046645038,0.045989394,0.04581375,0.04545272,0.04520043,0.044884894,0.044513807,0.043902427,0.043639764,0.04357177,0.043558035,0.04326705,0.0431005,0.04314077,0.04272138,0.041953135,0.041953232,0.04182297,0.04077213,Five Points,39.751184,-104.987625
398,2023-06-22 17:00:00+00:00,0.057396375,0.052,0.055313475,0.055613693,0.055393357,0.055005964,0.054986108,0.054742657,0.054556422,0.054507017,0.05435,0.054164086,0.053857416,0.053457342,0.05277021,0.05247499,0.052399665,0.05238458,0.052064117,0.051873576,0.05192642,0.051318984,0.050146833,0.05014699,0.04995009,Five Points,39.751184,-104.987625
399,2023-06-22 18:00:00+00:00,0.054736774,0.053000000000000005,0.06051852,0.05889595,0.05909056,0.058971666,0.05881782,0.058813624,0.058845997,0.058966182,0.05899568,0.05896196,0.05881373,0.058515888,0.058108017,0.05740139,0.057100754,0.057025183,0.057010166,0.056690875,0.0564958,0.05655451,0.05584643,0.05445382,0.054454,Five Points,39.751184,-104.987625
400,2023-06-22 19:00:00+00:00,0.05345753,0.052,0.055297483,0.059890546,0.05875725,0.058873672,0.058814485,0.05876457,0.05876703,0.058886863,0.059080437,0.059125647,0.05911087,0.058977034,0.058703355,0.058333084,0.05769864,0.057431754,0.057365276,0.057352107,0.057071093,0.056896392,0.056951072,0.05627661,0.054932687,Five Points,39.751184,-104.987625
401,2023-06-22 20:00:00+00:00,0.05139239,0.044,0.05294108,0.054451916,0.057978332,0.057182226,0.05726094,0.057220668,0.057197627,0.057200283,0.057295952,0.057442077,0.057468086,0.057422984,0.05728612,0.057033934,0.056705315,0.056153685,0.0559239,0.055866893,0.05585559,0.05561338,0.055461563,0.05550961,0.054912124,Five Points,39.751184,-104.987625
402,2023-06-22 21:00:00+00:00,0.043038506,0.035,0.051026847,0.052394673,0.053677924,0.05651577,0.055878147,0.055943724,0.055910185,0.055887286,0.055888616,0.055948056,0.056028046,0.056032985,0.055945277,0.055793907,0.055542063,0.055228066,0.054713465,0.054501574,0.05444917,0.054438762,0.054214824,0.054073796,0.054118466,Five Points,39.751184,-104.987625
403,2023-06-22 22:00:00+00:00,0.03565023,0.033,0.042001616,0.04842654,0.049539328,0.050551374,0.052818235,0.05228574,0.052341923,0.052311976,0.05229137,0.05229306,0.05235661,0.052450716,0.052462198,0.052401297,0.05227561,0.052058734,0.051784284,0.05133033,0.051142562,0.051096004,0.051086705,0.050885275,0.050756905,Five Points,39.751184,-104.987625
404,2023-06-22 23:00:00+00:00,0.03237574,0.037,0.03458741,0.039464023,0.044765342,0.04567704,0.046494793,0.048423357,0.047943197,0.0479977,0.047964886,0.047935307,0.047936037,0.047988627,0.04807035,0.048080716,0.048021328,0.047901116,0.0476916,0.047425326,0.046982642,0.046798836,0.046753038,0.046743844,0.046542495,Five Points,39.751184,-104.987625
405,2023-06-23 00:00:00+00:00,0.037167605,0.035,0.03264455,0.03436072,0.038344722,0.042906914,0.04366323,0.044358753,0.046040572,0.04560574,0.045657996,0.045623932,0.04557417,0.045572333,0.045550562,0.04551684,0.045483585,0.045321524,0.045137607,0.044871625,0.044561423,0.044074632,0.04387882,0.04383076,0.043821186,Five Points,39.751184,-104.987625
406,2023-06-23 01:00:00+00:00,0.034247186,0.034,0.036374804,0.03299365,0.034284424,0.037488043,0.041157316,0.04177025,0.04234976,0.043771163,0.04339396,0.04343961,0.04340559,0.043342844,0.04333761,0.043223552,0.043029055,0.042934697,0.042622298,0.042341705,0.041987047,0.04160682,0.041052174,0.040840663,0.040790483,Five Points,39.751184,-104.987625
407,2023-06-23 02:00:00+00:00,0.032141186,0.038,0.03237013,0.033980466,0.031581886,0.03257901,0.034999095,0.03788588,0.038391434,0.03889614,0.040192813,0.03983241,0.039878763,0.03984196,0.039757304,0.03974947,0.039562725,0.039252475,0.039112337,0.03868264,0.038319815,0.03788175,0.037427645,0.036788706,0.036551878,Five Points,39.751184,-104.987625
408,2023-06-23 03:00:00+00:00,0.03525056,0.031000000000000003,0.02987623,0.030043406,0.03122805,0.029428134,0.030174753,0.03208582,0.034468967,0.034905247,0.035360526,0.03656366,0.036219086,0.036263872,0.036226876,0.03613925,0.036130697,0.035924155,0.035576217,0.03541998,0.03494513,0.034548707,0.034076154,0.03359301,0.03292703,Five Points,39.751184,-104.987625
409,2023-06-23 04:00:00+00:00,0.027525144,0.026,0.031337544,0.027389966,0.027512552,0.028427958,0.027030023,0.027640201,0.029230908,0.031309385,0.031701136,0.032118775,0.033235703,0.032914307,0.032955658,0.032921977,0.032841474,0.03283341,0.03263154,0.03228036,0.03211971,0.031628225,0.031218883,0.030736877,0.030253107,Five Points,39.751184,-104.987625
410,2023-06-23 05:00:00+00:00,0.024460217,0.021,0.02576383,0.028516443,0.025603987,0.025698652,0.026401607,0.025303409,0.025789697,0.02711022,0.028879475,0.029218309,0.029584128,0.030567978,0.030284666,0.030320467,0.03029158,0.030222267,0.030214997,0.030025158,0.029682614,0.029523129,0.029033598,0.028628517,0.028158879,Five Points,39.751184,-104.987625
411,2023-06-23 06:00:00+00:00,0.020738732,0.019,0.02365715,0.024567341,0.026593093,0.02431971,0.024392068,0.024939759,0.024073318,0.024470378,0.025571581,0.027075702,0.027364422,0.027677761,0.0285195,0.028278014,0.02830788,0.028284175,0.028226566,0.028220186,0.028044987,0.027716659,0.02756149,0.027084934,0.026693556,Five Points,39.751184,-104.987625
412,2023-06-23 07:00:00+00:00,0.019012649,0.014000000000000002,0.020455012,0.022479821,0.023146013,0.024742598,0.022990631,0.023047376,0.023479411,0.022768026,0.023100112,0.024047576,0.025350673,0.025600333,0.02587096,0.02659323,0.026388144,0.026412757,0.026393723,0.026347041,0.026341524,0.026181385,0.025870262,0.02572133,0.025263298,Five Points,39.751184,-104.987625
413,2023-06-23 08:00:00+00:00,0.01465701,0.003,0.018829646,0.019829175,0.021302786,0.021831853,0.023063356,0.021690669,0.02173524,0.02208835,0.021483637,0.021773566,0.022620793,0.023788473,0.02401142,0.024251617,0.02488122,0.024707945,0.02472748,0.02471373,0.024681283,0.024676938,0.024540018,0.024262382,0.024128765,Five Points,39.751184,-104.987625
414,2023-06-23 09:00:00+00:00,0.005107679,0.009000000000000001,0.014463814,0.017265676,0.017974634,0.019132992,0.01953736,0.020486265,0.019432189,0.019467836,0.019761607,0.019230774,0.019489968,0.02026365,0.021328215,0.021532204,0.021749046,0.022297367,0.022158658,0.02217159,0.022166165,0.022158748,0.022156488,0.022065213,0.021880578,Five Points,39.751184,-104.987625
415,2023-06-23 10:00:00+00:00,0.010661748,0.019,0.007670531,0.013273555,0.015130276,0.015663087,0.016519854,0.016821291,0.017513888,0.016715437,0.016743405,0.016984977,0.016534891,0.016749166,0.01739444,0.018268442,0.018432403,0.01860093,0.019001143,0.018915178,0.018919442,0.01892324,0.018939657,0.018939232,0.018901898,Five Points,39.751184,-104.987625
416,2023-06-23 11:00:00+00:00,0.0176862,0.017,0.010819323,0.0091353115,0.012435822,0.013727917,0.014100047,0.014711516,0.014921007,0.015421201,0.014816027,0.014838237,0.015037216,0.014674079,0.014824454,0.015270341,0.015833914,0.015923211,0.016003784,0.016170913,0.016141806,0.016141713,0.01614354,0.016140984,0.01613838,Five Points,39.751184,-104.987625
417,2023-06-23 12:00:00+00:00,0.015417963,0.010000000000000002,0.01598358,0.012028353,0.011082731,0.013279826,0.014147089,0.014407955,0.01483083,0.0149835935,0.015377744,0.014860644,0.014880447,0.01506212,0.014750863,0.014851951,0.015149465,0.015478643,0.015504457,0.015513586,0.015535439,0.015506138,0.015516948,0.015494371,0.015394562,Five Points,39.751184,-104.987625
418,2023-06-23 13:00:00+00:00,0.013663854,0.017,0.017916538,0.018239317,0.015979331,0.015347669,0.016826158,0.017430045,0.017607545,0.01790926,0.018026078,0.018364811,0.017882526,0.017902,0.018086595,0.017767021,0.017875012,0.018225187,0.018662559,0.018712806,0.018762814,0.0189738,0.018846357,0.0188798,0.018826874,Five Points,39.751184,-104.987625
419,2023-06-23 14:00:00+00:00,0.024019184,0.019,0.021279113,0.023645956,0.023827927,0.022340659,0.021919336,0.022937285,0.023332525,0.023453623,0.023672104,0.02376733,0.024079777,0.02359668,0.023617378,0.02382195,0.023439543,0.02360102,0.024145694,0.024910936,0.02504378,0.02520315,0.02576961,0.025522063,0.02557486,Five Points,39.751184,-104.987625
420,2023-06-23 15:00:00+00:00,0.024879983,0.027000000000000003,0.029134125,0.027494704,0.028903948,0.029029746,0.027999658,0.027698934,0.028351871,0.028609637,0.028692259,0.028858025,0.028939912,0.029236775,0.028750082,0.028771803,0.028992154,0.028555594,0.028765865,0.029472686,0.030502621,0.030703822,0.030950882,0.031773284,0.031449735,Five Points,39.751184,-104.987625
421,2023-06-23 16:00:00+00:00,0.033877317,0.028999999999999998,0.031904507,0.034634553,0.033636987,0.03461172,0.034697402,0.033986002,0.03380482,0.034176677,0.034335,0.034395188,0.034538392,0.034618795,0.03492862,0.03440602,0.034429703,0.03467184,0.034173448,0.034435924,0.035310425,0.036609467,0.036879625,0.03721048,0.03827394,Five Points,39.751184,-104.987625
422,2023-06-23 17:00:00+00:00,0.0349803,0.041,0.040158104,0.038659487,0.040467344,0.039786845,0.04040028,0.040450905,0.040120713,0.040063016,0.040153097,0.040228125,0.040274415,0.040415533,0.040504068,0.0408544,0.040259346,0.040286303,0.04056158,0.039979577,0.04030929,0.041403145,0.043057777,0.04341654,0.043855928,Five Points,39.751184,-104.987625
423,2023-06-23 18:00:00+00:00,0.04869241,0.053000000000000005,0.041890424,0.046107464,0.045061413,0.046256214,0.0458703,0.04613086,0.046140116,0.046220124,0.046294358,0.04609777,0.04609287,0.046125714,0.04626304,0.046356667,0.04673069,0.04609568,0.046124354,0.04641642,0.045783658,0.0461646,0.047426395,0.049358267,0.04978841,Five Points,39.751184,-104.987625
424,2023-06-23 19:00:00+00:00,0.05745637,0.06,0.052198153,0.046371948,0.049462616,0.04878575,0.049449127,0.049303044,0.049263455,0.04924166,0.04960745,0.049771402,0.04939601,0.049338385,0.049360428,0.049484972,0.049574375,0.049931508,0.049325753,0.049353074,0.049631268,0.049015816,0.04940306,0.050681695,0.052637603,Five Points,39.751184,-104.987625
425,2023-06-23 20:00:00+00:00,0.06066433,0.06299999999999999,0.057452016,0.05284169,0.04833802,0.05040347,0.04999804,0.050324317,0.050327327,0.050125886,0.050090834,0.050570056,0.0507586,0.050337307,0.050263878,0.050279398,0.050386652,0.05046522,0.05077755,0.05024788,0.050271817,0.050516002,0.049965687,0.050321475,0.051490117,Five Points,39.751184,-104.987625
426,2023-06-23 21:00:00+00:00,0.060965087,0.06,0.058044504,0.055224862,0.051531013,0.048297044,0.04971588,0.04946408,0.04960615,0.049679875,0.049431853,0.04939257,0.04987607,0.050062377,0.04965503,0.049577832,0.04958822,0.049676698,0.049743224,0.050009076,0.049553927,0.04957472,0.049789075,0.04929426,0.049617305,Five Points,39.751184,-104.987625
427,2023-06-23 22:00:00+00:00,0.05546909,0.059,0.056614347,0.054118145,0.051849775,0.049098935,0.04667385,0.047714863,0.047545265,0.047588408,0.04768258,0.047413543,0.0473757,0.047837626,0.04800988,0.047634,0.04756364,0.047572583,0.047650766,0.04770968,0.047945224,0.047538955,0.047557697,0.04775285,0.047288675,Five Points,39.751184,-104.987625
428,2023-06-23 23:00:00+00:00,0.05514785,0.062,0.051290527,0.052226216,0.05024461,0.048528712,0.04641207,0.044512995,0.04533521,0.045209292,0.045236733,0.04533661,0.04509186,0.045056824,0.045471996,0.04562829,0.045296837,0.04524146,0.04525327,0.045331832,0.04538862,0.045612104,0.045228638,0.045246292,0.04543137,Five Points,39.751184,-104.987625
429,2023-06-24 00:00:00+00:00,0.057762224,0.054,0.050333954,0.04727923,0.04800963,0.04649657,0.045152776,0.043455444,0.041870967,0.04255582,0.042440724,0.042454455,0.042532813,0.04231495,0.042285655,0.042641018,0.042774636,0.04250229,0.04247213,0.042491097,0.042580415,0.04264043,0.042869717,0.042481925,0.042499702,Five Points,39.751184,-104.987625
430,2023-06-24 01:00:00+00:00,0.046666246,0.04700000000000001,0.050711308,0.045240298,0.04295563,0.043499123,0.04232093,0.041239295,0.039775755,0.038377162,0.039039288,0.038923174,0.039006684,0.03905735,0.038913295,0.038892325,0.039141405,0.03923808,0.039071612,0.03909003,0.039125014,0.039243612,0.039315253,0.039575342,0.039145507,Five Points,39.751184,-104.987625
431,2023-06-24 02:00:00+00:00,0.041407395,0.04900000000000001,0.041083697,0.04392028,0.040307306,0.038691964,0.03908923,0.038171526,0.037254244,0.03597007,0.034658115,0.03530073,0.035153497,0.035284538,0.03527587,0.035205748,0.03519655,0.035311434,0.03535542,0.03534041,0.03543024,0.035489637,0.035654042,0.035744336,0.03605745,Five Points,39.751184,-104.987625
432,2023-06-24 03:00:00+00:00,0.044083707,0.045,0.03724811,0.037029747,0.038972795,0.036337562,0.035111558,0.03543327,0.034631405,0.033806894,0.032603532,0.031361178,0.031997304,0.031848934,0.032014817,0.031989075,0.031962287,0.03195872,0.031997267,0.0320094,0.032093644,0.032229934,0.032304652,0.03249551,0.032594875,Five Points,39.751184,-104.987625
433,2023-06-24 04:00:00+00:00,0.039822638,0.031999999999999994,0.039004613,0.03438135,0.034230676,0.035693135,0.03361489,0.032597672,0.03288509,0.032153044,0.031376973,0.030244274,0.029074138,0.029664515,0.029521838,0.029676285,0.029643433,0.029632092,0.029631719,0.029622938,0.02961222,0.029768793,0.029934252,0.03001643,0.030214675,Five Points,39.751184,-104.987625
434,2023-06-24 05:00:00+00:00,0.029060496,0.035,0.03593396,0.035347912,0.031986088,0.031867296,0.033033296,0.031306177,0.030408923,0.030668013,0.029990701,0.029272549,0.028228113,0.027166292,0.027697641,0.027571207,0.027713949,0.027680963,0.027685076,0.027687611,0.027632847,0.027599903,0.02782105,0.028007334,0.028092662,Five Points,39.751184,-104.987625
435,2023-06-24 06:00:00+00:00,0.033548024,0.046,0.028914234,0.033566017,0.033135805,0.030495496,0.030401932,0.031353783,0.029871086,0.029083284,0.029315274,0.028708808,0.028070077,0.027154764,0.026243674,0.026689628,0.026582485,0.02670595,0.026671527,0.026692668,0.026698362,0.02659597,0.026541369,0.026815774,0.02701202,Five Points,39.751184,-104.987625
436,2023-06-24 07:00:00+00:00,0.041496195,0.048,0.031287845,0.028233917,0.031511653,0.031179857,0.029164303,0.02909079,0.029869745,0.028593183,0.027896496,0.02810366,0.027560728,0.02699348,0.026192578,0.02541344,0.02578872,0.025698174,0.025807962,0.025771525,0.025808664,0.025817282,0.025672292,0.025599003,0.025916832,Five Points,39.751184,-104.987625
437,2023-06-24 08:00:00+00:00,0.042716585,0.05,0.037093043,0.029818201,0.027613929,0.030147135,0.029893523,0.028317917,0.028258573,0.028916147,0.02779203,0.02717135,0.027356392,0.026873104,0.026373982,0.025680272,0.025020756,0.0253322,0.025255937,0.025354467,0.025315635,0.025367798,0.025378969,0.02519821,0.025110148,Five Points,39.751184,-104.987625
438,2023-06-24 09:00:00+00:00,0.045233347,0.04700000000000001,0.03887958,0.03454637,0.028998379,0.027252903,0.029205393,0.02900792,0.02775602,0.027706604,0.028279584,0.02725784,0.026685938,0.026856665,0.02641309,0.025959907,0.02534003,0.02476559,0.025028296,0.024966408,0.025046721,0.025012262,0.025067639,0.025078842,0.024904026,Five Points,39.751184,-104.987625
439,2023-06-24 10:00:00+00:00,0.04230851,0.03,0.040648755,0.035246234,0.03168846,0.027080944,0.025704656,0.027248863,0.027092982,0.026059587,0.026016468,0.02654568,0.025553493,0.024981549,0.025152802,0.024711344,0.02426863,0.023681382,0.023165554,0.023377055,0.023341449,0.023371352,0.023362128,0.023389457,0.023393735,Five Points,39.751184,-104.987625
440,2023-06-24 11:00:00+00:00,0.024604714,0.031000000000000003,0.036115304,0.03466292,0.030112257,0.027184794,0.023684595,0.022660872,0.02380276,0.023684451,0.022851232,0.022814346,0.02329416,0.022359885,0.021816436,0.021976562,0.021574799,0.02119104,0.02071948,0.020359766,0.02046408,0.020469453,0.02043515,0.020454165,0.020447291,Five Points,39.751184,-104.987625
441,2023-06-24 12:00:00+00:00,0.025187502,0.035,0.019586805,0.02838719,0.027213257,0.023675999,0.021649761,0.019326668,0.01865916,0.019451302,0.019361336,0.018675841,0.018644374,0.01906537,0.018269883,0.017858762,0.017966785,0.01772739,0.017538838,0.017372549,0.017326975,0.017293194,0.017307239,0.017322773,0.017282635,Five Points,39.751184,-104.987625
442,2023-06-24 13:00:00+00:00,0.030647343,0.034,0.022053055,0.018445812,0.024235379,0.023418969,0.021197772,0.01995236,0.018464431,0.017976515,0.018665416,0.018572422,0.017830135,0.017796865,0.01822073,0.017517254,0.017261473,0.017303793,0.01726773,0.017305499,0.017441174,0.01761308,0.017582044,0.017516315,0.017784813,Five Points,39.751184,-104.987625
443,2023-06-24 14:00:00+00:00,0.03504706,0.035,0.032133978,0.026772788,0.024703624,0.028219426,0.02773131,0.026396168,0.025587648,0.02442215,0.023967644,0.024698855,0.024592232,0.023727542,0.023689236,0.02415419,0.023426836,0.023200167,0.023229094,0.023228869,0.023282973,0.023376279,0.023384746,0.02355579,0.023373744,Five Points,39.751184,-104.987625
444,2023-06-24 15:00:00+00:00,0.041552123,0.042,0.041593544,0.039704353,0.03657494,0.035337202,0.037381034,0.03708625,0.03625346,0.035664108,0.03468832,0.034264777,0.034980986,0.034874298,0.03399121,0.033951223,0.03443743,0.033632357,0.033309463,0.033381667,0.033231802,0.03308419,0.032815572,0.03238049,0.032823663,Five Points,39.751184,-104.987625
445,2023-06-24 16:00:00+00:00,0.05032044,0.058,0.04989787,0.04992662,0.0487945,0.04697606,0.046336263,0.047390588,0.047234967,0.046717934,0.046261936,0.0453913,0.044981632,0.04569066,0.04558474,0.04469559,0.04465423,0.04516879,0.04423868,0.043764062,0.043903258,0.04353102,0.043103803,0.042384822,0.041460402,Five Points,39.751184,-104.987625
446,2023-06-24 17:00:00+00:00,0.06467433,0.062,0.05677098,0.056465343,0.056482833,0.0558786,0.05515737,0.05499938,0.055177975,0.055130232,0.054851264,0.05449422,0.053700387,0.05330417,0.053992424,0.053890966,0.05303678,0.052996274,0.05351385,0.052506346,0.051903304,0.052102014,0.051530138,0.050863378,0.049778253,Five Points,39.751184,-104.987625
447,2023-06-24 18:00:00+00:00,0.06256757,0.065,0.065458834,0.059533704,0.059336487,0.059346173,0.059098877,0.059005663,0.059147064,0.058860026,0.058863107,0.05869592,0.05839518,0.057681233,0.057318363,0.057939466,0.057849787,0.057096787,0.057060555,0.057533145,0.056563787,0.05592819,0.056148745,0.055497482,0.054735336,Five Points,39.751184,-104.987625
448,2023-06-24 19:00:00+00:00,0.06343653,0.065,0.06086842,0.06308463,0.058874644,0.058747653,0.058753233,0.05863452,0.05874932,0.058950435,0.05861205,0.05861987,0.05846842,0.05820277,0.05758146,0.057269406,0.057795428,0.057720553,0.057092007,0.057061452,0.057465736,0.05661253,0.05603016,0.05623639,0.055622347,Five Points,39.751184,-104.987625
449,2023-06-24 20:00:00+00:00,0.06227712,0.064,0.06060975,0.058698483,0.06034645,0.057294738,0.05720312,0.057207357,0.05712496,0.05722382,0.057378657,0.05713587,0.05713206,0.0569744,0.056735408,0.056204893,0.05594329,0.056380466,0.056318473,0.055797685,0.055772237,0.056111887,0.055388574,0.054889247,0.055066586,Five Points,39.751184,-104.987625
450,2023-06-24 21:00:00+00:00,0.06153967,0.065,0.059737083,0.05847065,0.056962468,0.05826756,0.055827055,0.055751182,0.05575464,0.055683285,0.055754352,0.05588264,0.055709388,0.055698626,0.055534076,0.055312052,0.05483646,0.054605868,0.054990165,0.054935593,0.054477215,0.05445475,0.054756425,0.054109693,0.053661793,Five Points,39.751184,-104.987625
451,2023-06-24 22:00:00+00:00,0.0626368,0.06,0.05913894,0.057793807,0.056779757,0.055545524,0.0566189,0.05458142,0.054517824,0.054520782,0.054454118,0.054514013,0.0546199,0.054490473,0.054471698,0.054296173,0.054080598,0.053639032,0.0534292,0.053778034,0.053728364,0.053311612,0.053291116,0.053568598,0.052967884,Five Points,39.751184,-104.987625
452,2023-06-24 23:00:00+00:00,0.057017326,0.056999999999999995,0.05957929,0.05700977,0.055943966,0.055111676,0.05409647,0.054993473,0.05325634,0.05320097,0.053203754,0.053133797,0.053141583,0.053217437,0.053174913,0.0531408,0.05292135,0.052688487,0.05224342,0.05203978,0.05237665,0.052328575,0.051927082,0.05190738,0.05217619,Five Points,39.751184,-104.987625
453,2023-06-25 00:00:00+00:00,0.054696195,0.05500000000000001,0.054711852,0.056531783,0.054557864,0.053710554,0.053044535,0.05221442,0.052969124,0.051475514,0.051424857,0.05142751,0.05134298,0.051307436,0.051348425,0.05138211,0.051333327,0.051072128,0.05081934,0.05036268,0.050160028,0.050495706,0.050447457,0.050044976,0.050025206,Five Points,39.751184,-104.987625
454,2023-06-25 01:00:00+00:00,0.051515583,0.054,0.051244434,0.05125467,0.05257395,0.05106408,0.050403867,0.049863886,0.0491535,0.04981788,0.048397005,0.048346825,0.048349846,0.048244145,0.048124604,0.04812352,0.048259676,0.04819308,0.047866315,0.04756521,0.047035832,0.04680466,0.04718949,0.047133695,0.046657745,Five Points,39.751184,-104.987625
455,2023-06-25 02:00:00+00:00,0.05009027,0.052,0.047888845,0.047707763,0.047714747,0.04871739,0.0475505,0.047007237,0.04653154,0.04588077,0.046541285,0.04504186,0.04498378,0.04498752,0.044822544,0.04456093,0.04446882,0.044807963,0.044701602,0.044214237,0.043776624,0.04301606,0.042687263,0.043228462,0.04315049,Five Points,39.751184,-104.987625
456,2023-06-25 03:00:00+00:00,0.047616825,0.039,0.046036754,0.04455241,0.044423647,0.044428997,0.045220807,0.044240918,0.04375488,0.043319836,0.042691607,0.04334055,0.041809395,0.041749842,0.041753855,0.041576147,0.041264735,0.041144297,0.041548133,0.04143038,0.040883824,0.040381666,0.039488833,0.03909879,0.039727017,Five Points,39.751184,-104.987625
457,2023-06-25 04:00:00+00:00,0.03759975,0.033,0.044425864,0.0433618,0.04230285,0.042201128,0.042205434,0.04287918,0.04199258,0.041546606,0.04113402,0.04053624,0.041162353,0.039688475,0.03963162,0.039635357,0.039472464,0.039199635,0.03909345,0.03946158,0.039351627,0.03881986,0.038313307,0.037393052,0.036990028,Five Points,39.751184,-104.987625
458,2023-06-25 05:00:00+00:00,0.033420164,0.034,0.037022002,0.041786958,0.04099061,0.04013061,0.04004729,0.040050957,0.040657725,0.039843064,0.03942378,0.03903593,0.03847058,0.03906148,0.037678447,0.037626367,0.037629735,0.037487872,0.03725456,0.037161715,0.037506495,0.037401397,0.036875606,0.036364656,0.035432316,Five Points,39.751184,-104.987625
459,2023-06-25 06:00:00+00:00,0.033811986,0.034,0.033355128,0.03588274,0.039519873,0.038857546,0.038145352,0.038074605,0.038077876,0.038636673,0.03787027,0.037476465,0.03711211,0.03658497,0.037133124,0.035867643,0.035821304,0.035824217,0.035704788,0.035510443,0.035425853,0.035762597,0.03566001,0.03513821,0.03463051,Five Points,39.751184,-104.987625
460,2023-06-25 07:00:00+00:00,0.03299879,0.031000000000000003,0.0328428,0.032520343,0.03441775,0.037412256,0.036868908,0.03627882,0.03621807,0.036221,0.036737345,0.036023058,0.03565604,0.035318326,0.034833364,0.03533413,0.03419301,0.034152526,0.034155015,0.034055173,0.03388896,0.033806242,0.034150023,0.034047097,0.03352114,Five Points,39.751184,-104.987625
461,2023-06-25 08:00:00+00:00,0.02985207,0.031999999999999994,0.03152228,0.031405997,0.031157356,0.032712672,0.03514863,0.034700077,0.034202155,0.03414864,0.034151345,0.034639128,0.033959754,0.03361156,0.033293255,0.032840673,0.033302702,0.0322721,0.032236967,0.03223903,0.03215929,0.03202018,0.031937193,0.032286055,0.03218654,Five Points,39.751184,-104.987625
462,2023-06-25 09:00:00+00:00,0.030217564,0.031000000000000003,0.028380405,0.02964439,0.0295538,0.029348457,0.030591875,0.03255282,0.032185853,0.031762198,0.031714365,0.03171692,0.0321933,0.031526994,0.03118543,0.030876368,0.030444589,0.030874288,0.029964307,0.029935868,0.029937295,0.029893165,0.029811589,0.029742237,0.03001478,Five Points,39.751184,-104.987625
463,2023-06-25 10:00:00+00:00,0.027439486,0.025000000000000005,0.026745902,0.025345804,0.026313053,0.026239503,0.026079658,0.027041497,0.028551145,0.028255863,0.027897213,0.027854435,0.027856871,0.028331097,0.027669357,0.027331406,0.02703246,0.026629534,0.027009843,0.026294192,0.026276698,0.026277028,0.026295492,0.02632713,0.026315477,Five Points,39.751184,-104.987625
464,2023-06-25 11:00:00+00:00,0.020153087,0.024000000000000004,0.022342987,0.021839168,0.020837096,0.021553602,0.021501608,0.021391524,0.02203294,0.023075456,0.022853084,0.022562906,0.022526836,0.022528948,0.022932196,0.02239657,0.022139944,0.021929348,0.021672867,0.021888562,0.021572724,0.02157058,0.02157002,0.021614714,0.021674933,Five Points,39.751184,-104.987625
465,2023-06-25 12:00:00+00:00,0.021144014,0.02,0.017859196,0.019277614,0.018946549,0.01827855,0.018728448,0.018695632,0.01862738,0.019060144,0.019874316,0.019673293,0.019396141,0.019362606,0.019364363,0.019623335,0.01935321,0.019264676,0.019219862,0.019202301,0.019197503,0.0192002,0.019198202,0.019199159,0.019074725,Five Points,39.751184,-104.987625
466,2023-06-25 13:00:00+00:00,0.022069251,0.024000000000000004,0.023003915,0.021033188,0.021886542,0.021675704,0.021270469,0.02154645,0.021526081,0.021478154,0.02184056,0.022649663,0.022436885,0.022140136,0.02210555,0.022107156,0.022279812,0.022157287,0.022151552,0.022173688,0.022221232,0.02219606,0.022031369,0.022010705,0.022014214,Five Points,39.751184,-104.987625
